datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2030-04-28 01:45:00,94.602,53.562,0.0,0.003,54.200936468874026,52.70125757079781,63.18040492016972,142.742838456398,77.58113655806548,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 02:00:00,94.602,53.562,0.0,0.0,54.200936468874026,52.70125757079781,63.18040492016972,142.742838456398,77.58113655806548,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 02:15:00,94.602,53.562,0.0,0.0,54.200936468874026,52.70125757079781,63.18040492016972,142.742838456398,77.58113655806548,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 02:30:00,94.602,53.562,0.0,0.0,54.200936468874026,52.70125757079781,63.18040492016972,142.742838456398,77.58113655806548,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 02:45:00,94.602,53.562,0.0,0.0,54.200936468874026,52.70125757079781,63.18040492016972,142.742838456398,77.58113655806548,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 03:00:00,94.602,53.562,0.0,0.037,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 03:15:00,94.602,53.562,0.0,0.037,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 03:30:00,94.602,53.562,0.0,0.037,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 03:45:00,94.602,53.562,0.0,0.037,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 04:00:00,94.602,115.38,0.0,0.794,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 04:15:00,94.602,115.38,0.0,0.794,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 04:30:00,94.602,115.38,0.0,0.794,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 04:45:00,94.602,115.38,0.0,0.794,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 05:00:00,94.602,115.38,0.0,0.14,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 05:15:00,94.602,115.38,0.0,0.14,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 05:30:00,94.602,115.38,0.0,0.14,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 05:45:00,94.602,115.38,0.0,0.14,54.200936515447545,52.70125789502597,63.18040498738682,142.742838456398,77.84021590096319,225.0,100.0,36.219249164519,98.5774121155725,31.79916519857175,57.23849735742925,25.43933215885725,117.10439030413475,69.41757761844475,144.98638799559524,250.937979223145
2030-04-28 06:00:00,0.0,115.38,0.0,216.53,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.952902238007,100.57418518633875,32.44328554398025,58.39791397916425,25.954628435184,119.476443779769,70.823692332268,147.9232161082855,256.0209509566475
2030-04-28 06:15:00,0.0,115.38,0.0,216.53,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.952902238007,100.57418518633875,32.44328554398025,58.39791397916425,25.954628435184,119.476443779769,70.823692332268,147.9232161082855,256.0209509566475
2030-04-28 06:30:00,0.0,115.38,0.0,216.53,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.952902238007,100.57418518633875,32.44328554398025,58.39791397916425,25.954628435184,119.476443779769,70.823692332268,147.9232161082855,256.0209509566475
2030-04-28 06:45:00,0.0,115.38,0.0,216.53,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.952902238007,100.57418518633875,32.44328554398025,58.39791397916425,25.954628435184,119.476443779769,70.823692332268,147.9232161082855,256.0209509566475
2030-04-28 07:00:00,0.0,115.38,0.0,87.177,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.99214539511575,100.680992725431,32.4777395888485,58.45993125992775,25.982191671079,119.60332509544625,70.898905512205,148.08030726102874,256.29283949024
2030-04-28 07:15:00,0.0,115.38,0.0,87.177,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.99214539511575,100.680992725431,32.4777395888485,58.45993125992775,25.982191671079,119.60332509544625,70.898905512205,148.08030726102874,256.29283949024
2030-04-28 07:30:00,0.0,115.38,0.0,87.177,54.20093644980616,52.70125734663946,63.1804050540205,142.742838456398,78.80701037252341,225.0,100.0,36.99214539511575,100.680992725431,32.4777395888485,58.45993125992775,25.982191671079,119.60332509544625,70.898905512205,148.08030726102874,256.29283949024
