datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_natural_gas_external_steel_demand,P100000120426_dri_eaf_natural_gas_external_steel_demand,P100000120428_dri_eaf_natural_gas_external_steel_demand,P100000120425_dri_eaf_natural_gas_external_steel_demand,P100000120427_dri_eaf_natural_gas_external_steel_demand,P100000120422_dri_eaf_natural_gas_external_steel_demand,P100000120432_dri_eaf_natural_gas_external_steel_demand,P100000120424_dri_eaf_natural_gas_external_steel_demand,P100000120421_dri_eaf_natural_gas_external_steel_demand
2030-10-04 00:15:00,128.23,30.996,0.0,120.99,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 00:30:00,128.23,30.996,0.0,120.99,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 00:45:00,128.23,30.996,0.0,120.99,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 01:00:00,128.66,30.996,0.0,60.602,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 01:15:00,128.66,30.996,0.0,60.602,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 01:30:00,128.66,30.996,0.0,60.602,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 01:45:00,128.66,30.996,0.0,60.602,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 02:00:00,129.09,30.996,0.0,79.552,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 02:15:00,129.09,30.996,0.0,79.552,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 02:30:00,129.09,30.996,0.0,79.552,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 02:45:00,129.09,30.996,0.0,79.552,65.90821145486794,59.88430949838162,67.48576000995328,177.5742683278162,88.57656932927657,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 03:00:00,143.33,30.996,0.0,63.383,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 03:15:00,143.33,30.996,0.0,63.383,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 03:30:00,143.33,30.996,0.0,63.383,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
2030-10-04 03:45:00,143.33,30.996,0.0,63.383,65.90821145339257,59.884309655436766,67.48575990252289,177.5742683278162,88.61688732180815,225.0,100.0,36.66477396903525,99.78999060009625,32.190319548418,57.9425751871525,25.7522556387345,118.54486496337574,70.27146756403575,146.7698328117985,254.024710635805
