datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hydrogen_external_steel_demand,P100000120426_dri_eaf_hydrogen_external_steel_demand,P100000120428_dri_eaf_hydrogen_external_steel_demand,P100000120425_dri_eaf_hydrogen_external_steel_demand,P100000120427_dri_eaf_hydrogen_external_steel_demand,P100000120422_dri_eaf_hydrogen_external_steel_demand,P100000120432_dri_eaf_hydrogen_external_steel_demand,P100000120424_dri_eaf_hydrogen_external_steel_demand,P100000120421_dri_eaf_hydrogen_external_steel_demand
1/2/2030 0:00,0,21.399,0,460,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 0:15,0,21.399,0,460,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 0:30,0,21.399,0,460,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 0:45,0,21.399,0,460,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 1:00,0,21.399,0,334.46,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 1:15,0,21.399,0,334.46,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 1:30,0,21.399,0,334.46,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 1:45,0,21.399,0,334.46,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 2:00,0,21.399,0,160.65,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 2:15,0,21.399,0,160.65,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 2:30,0,21.399,0,160.65,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 2:45,0,21.399,0,160.65,65.90821115,59.88430927,177.5742683,88.74195582,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 3:00,0,21.399,0,191.52,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 3:15,0,21.399,0,191.52,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 3:30,0,21.399,0,191.52,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 3:45,0,21.399,0,191.52,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 4:00,0,43.703,0,154.89,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 4:15,0,43.703,0,154.89,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 4:30,0,43.703,0,154.89,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 4:45,0,43.703,0,154.89,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 5:00,0,43.703,0,177.28,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 5:15,0,43.703,0,177.28,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 5:30,0,43.703,0,177.28,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 5:45,0,43.703,0,177.28,65.90821115,59.88430958,177.5742683,88.87529626,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 6:00,0,43.703,0,407.64,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 6:15,0,43.703,0,407.64,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 6:30,0,43.703,0,407.64,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 6:45,0,43.703,0,407.64,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 7:00,0,43.703,0,277.97,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 7:15,0,43.703,0,277.97,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 7:30,0,43.703,0,277.97,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 7:45,0,43.703,0,277.97,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 8:00,0,33.435,0,275.55,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 8:15,0,33.435,0,275.55,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 8:30,0,33.435,0,275.55,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 8:45,0,33.435,0,275.55,65.90821116,59.88430961,177.5742683,88.89187101,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 9:00,0,33.435,0,58.79,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 9:15,0,33.435,0,58.79,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 9:30,0,33.435,0,58.79,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 9:45,0,33.435,0,58.79,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 10:00,0,33.435,0,44.021,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 10:15,0,33.435,0,44.021,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 10:30,0,33.435,0,44.021,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 10:45,0,33.435,0,44.021,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 11:00,0,33.435,0,110.17,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 11:15,0,33.435,0,110.17,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 11:30,0,33.435,0,110.17,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 11:45,0,33.435,0,110.17,65.90821116,59.8843095,177.5742683,88.82837427,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 12:00,0,22.799,0,40.068,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 12:15,0,22.799,0,40.068,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 12:30,0,22.799,0,40.068,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 12:45,0,22.799,0,40.068,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 13:00,0,22.799,0,64.959,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 13:15,0,22.799,0,64.959,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 13:30,0,22.799,0,64.959,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 13:45,0,22.799,0,64.959,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.49912734,102.0608382,32.92285104,59.26113188,26.33828083,121.2425035,71.87058381,150.1097663,259.8053647
1/2/2030 14:00,0,22.799,0,70.243,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 14:15,0,22.799,0,70.243,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 14:30,0,22.799,0,70.243,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 14:45,0,22.799,0,70.243,65.9082112,59.88430952,177.5742683,88.62642737,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
1/2/2030 15:00,0,22.799,0,28.244,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 15:15,0,22.799,0,28.244,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 15:30,0,22.799,0,28.244,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 15:45,0,22.799,0,28.244,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/2/2030 16:00,0,0,0,57.054,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 16:15,0,0,0,57.054,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 16:30,0,0,0,57.054,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 16:45,0,0,0,57.054,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 17:00,0,0,0,101.53,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 17:15,0,0,0,101.53,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 17:30,0,0,0,101.53,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 17:45,0,0,0,101.53,65.90821127,59.88430986,177.5742683,87.67646568,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 18:00,0,0,0,171.24,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 18:15,0,0,0,171.24,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 18:30,0,0,0,171.24,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 18:45,0,0,0,171.24,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 19:00,0,0,0,91.55,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 19:15,0,0,0,91.55,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 19:30,0,0,0,91.55,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 19:45,0,0,0,91.55,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 20:00,0,0,0,121.56,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 20:15,0,0,0,121.56,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 20:30,0,0,0,121.56,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 20:45,0,0,0,121.56,65.90821128,59.88430989,177.5742683,87.64202413,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 21:00,103.49,0,0,83.257,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 21:15,103.49,0,0,83.257,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 21:30,103.49,0,0,83.257,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 21:45,103.49,0,0,83.257,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,37.36671134,101.7004435,32.80659468,59.05187042,26.24527574,120.814375,71.61679617,149.5797023,258.8879463
1/2/2030 22:00,105.8,0,0,100.61,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 22:15,105.8,0,0,100.61,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 22:30,105.8,0,0,100.61,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 22:45,105.8,0,0,100.61,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 23:00,122.31,0,0,224.27,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 23:15,122.31,0,0,224.27,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 23:30,122.31,0,0,224.27,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/2/2030 23:45,122.31,0,0,224.27,65.90821129,59.88430977,177.5742683,87.54064012,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 0:00,110.68,0,0,194.49,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 0:15,110.68,0,0,194.49,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 0:30,110.68,0,0,194.49,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 0:45,110.68,0,0,194.49,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 1:00,112.9,0,0,200.16,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 1:15,112.9,0,0,200.16,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 1:30,112.9,0,0,200.16,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 1:45,112.9,0,0,200.16,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 2:00,115.13,0,0,243.81,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 2:15,115.13,0,0,243.81,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 2:30,115.13,0,0,243.81,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 2:45,115.13,0,0,243.81,65.9082113,59.88430979,177.5742683,87.49893149,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 3:00,117.88,0,0,180.57,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 3:15,117.88,0,0,180.57,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 3:30,117.88,0,0,180.57,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 3:45,117.88,0,0,180.57,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 4:00,170.36,4.4121,0,127.37,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 4:15,170.36,4.4121,0,127.37,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 4:30,170.36,4.4121,0,127.37,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 4:45,170.36,4.4121,0,127.37,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 5:00,170.36,4.4121,0,177.93,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 5:15,170.36,4.4121,0,177.93,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 5:30,170.36,4.4121,0,177.93,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 5:45,170.36,4.4121,0,177.93,65.90821134,59.88430998,177.5742683,87.5642011,225.0,100.0,36.66377873,99.78728186,32.18944576,57.94100237,25.75155661,118.5416471,70.26956009,146.7658488,254.0178153
1/3/2030 6:00,170.36,4.4121,0,249.93,65.90821138,59.88431,177.5742683,87.59101643,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/3/2030 6:15,170.36,4.4121,0,249.93,65.90821138,59.88431,177.5742683,87.59101643,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/3/2030 6:30,170.36,4.4121,0,249.93,65.90821138,59.88431,177.5742683,87.59101643,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/3/2030 6:45,170.36,4.4121,0,249.93,65.90821138,59.88431,177.5742683,87.59101643,225.0,100.0,37.40643614,101.8085619,32.84147159,59.11464886,26.27317727,120.9428135,71.69293246,149.7387215,259.1631718
1/3/2030 7:00,170.36,4.4121,0,195.6,65.90821138,59.88431,177.5742683,87.59101643,225.0,100.0,37.44616094,101.9166803,32.8763485,59.17742729,26.3010788,121.0712521,71.76906876,149.8977407,259.4383973
