plant_name,total_heat_demand_MWh,total_gas_heat_MWh,total_storage_discharge_heat_MWh,total_etes_charging_electricity_MWh,total_etes_discharging_heat_MWh,total_electric_heat_MWh,total_etes_charged_MWh,total_etes_discharged_MWh,final_etes_soc_MWh,max_etes_soc_MWh,hours_storage_full,hours_storage_empty,total_DA_electricity_MWh,total_IDC_buy_MWh,total_IDC_sell_MWh,total_final_planned_electricity_MWh,total_afrr_energy_bid_MWh,total_afrr_energy_activated_MWh,total_afrr_capacity_reserved_MW_h,average_afrr_capacity_reserved_MW,max_afrr_capacity_reserved_MW,number_of_capacity_blocks,number_of_capacity_blocks_with_bid,total_actual_electricity_consumption_MWh,total_intraday_buy_MWh_el,total_intraday_sell_MWh_el,total_scheduled_electricity_procurement_MWh_el,total_afrr_energy_bid_MWh_el,total_afrr_energy_activated_MWh_el,total_IDC_buy_electricity_MWh,total_IDC_sell_electricity_MWh,total_afrr_activated_electricity_MWh,total_actual_electricity_consumption_MWh_el,share_DA_electricity,share_IDC_net_electricity,share_afrr_activated_electricity,total_electricity_market_cost_EUR,total_additional_electricity_charges_cost_EUR,total_electricity_procurement_cost_EUR,total_electricity_cost_EUR,total_gas_cost_EUR,total_co2_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,IDC_net_cashflow_EUR,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,total_IDC_trading_value_EUR,total_afrr_energy_value_EUR,total_afrr_capacity_revenue_EUR,gross_operating_cost_EUR,total_operating_cost_EUR,total_net_operating_cost_EUR,net_operating_cost_EUR,capacity_revenue_share_of_gross_cost,average_cost_of_heat_EUR_per_MWh,average_cost_of_stored_heat_EUR_per_MWh_th,share_stored_heat_from_DA,share_stored_heat_from_IDC,share_stored_heat_from_afrr_energy,weighted_average_stored_heat_cost_EUR_per_MWh_th,aFRR_down_total_rows,aFRR_down_valid_activation_rows,aFRR_down_zero_activation_rows,aFRR_down_missing_price_rows,aFRR_down_missing_quantity_rows,aFRR_down_activation_without_price_rows,aFRR_down_skipped_activation_MWh_due_to_missing_price,aFRR_down_used_system_activation_MWh,aFRR_down_negative_quantity_rows,aFRR_down_price_zero_with_activation_rows
plant_1,39649.4491487,22964.20877996856,16685.240368731444,19735.966586362316,16685.240368731444,16685.240368731444,19735.966586362316,16685.240368731444,0.0,12.000000000000002,6.75,7562.75,7176.418544317594,1973.4538525335865,0.0,9149.87239685118,16943.89979360389,10586.094189511135,16943.89979360389,1.9342351362561518,4.3478260869565215,2191.0,1270.0,19735.966586362316,1973.4538525335865,0.0,9149.87239685118,16943.89979360389,10586.094189511135,1973.4538525335865,0.0,10586.094189511135,19735.966586362316,0.3636213363512962,0.09999276416982061,0.5363858994788833,41843.886953941,238805.195694984,280649.082648925,280649.082648925,1275789.3766649198,0.0,10623.89718858235,0.0,-10623.89718858235,23833.941663427446,345855.99208805594,-10623.89718858235,23833.941663427446,292140.1041373414,1556438.459313845,1556438.459313845,1264298.3551765035,1264298.3551765035,0.1876978189462956,39.25498317710869,0.0,0.3636213363512961,0.09999276416982061,0.5363858994788834,0.0,35040.0,26905.0,8135.0,3.0,8128.0,3.0,54.515,469077.7175,3499.0,3925.0
