plant_name,total_heat_demand_MWh,total_gas_heat_MWh,total_storage_discharge_heat_MWh,total_etes_charging_electricity_MWh,total_etes_discharging_heat_MWh,total_electric_heat_MWh,total_etes_charged_MWh,total_etes_discharged_MWh,final_etes_soc_MWh,max_etes_soc_MWh,hours_storage_full,hours_storage_empty,total_DA_electricity_MWh,total_IDC_buy_MWh,total_IDC_sell_MWh,total_final_planned_electricity_MWh,total_afrr_energy_bid_MWh,total_afrr_energy_activated_MWh,total_afrr_energy_capacity_backed_bid_MWh,total_afrr_energy_free_bid_MWh,total_afrr_energy_capacity_backed_activated_MWh,total_afrr_energy_free_activated_MWh,total_afrr_capacity_reserved_MW_h,average_afrr_capacity_reserved_MW,max_afrr_capacity_reserved_MW,number_of_capacity_blocks,number_of_capacity_blocks_with_bid,total_actual_electricity_consumption_MWh,total_intraday_buy_MWh_el,total_intraday_sell_MWh_el,total_scheduled_electricity_procurement_MWh_el,total_afrr_energy_bid_MWh_el,total_afrr_energy_activated_MWh_el,total_afrr_energy_capacity_backed_bid_MWh_el,total_afrr_energy_free_bid_MWh_el,total_afrr_energy_capacity_backed_activated_MWh_el,total_afrr_energy_free_activated_MWh_el,total_IDC_buy_electricity_MWh,total_IDC_sell_electricity_MWh,total_afrr_activated_electricity_MWh,total_actual_electricity_consumption_MWh_el,share_DA_electricity,share_IDC_net_electricity,share_afrr_activated_electricity,total_electricity_market_cost_EUR,total_additional_electricity_charges_cost_EUR,total_electricity_procurement_cost_EUR,total_electricity_cost_EUR,total_gas_cost_EUR,total_co2_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,IDC_net_cashflow_EUR,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,afrr_energy_pay_as_cleared_reward_EUR,afrr_energy_net_value_after_charges_EUR,total_IDC_trading_value_EUR,total_afrr_energy_value_EUR,total_afrr_energy_pay_as_cleared_reward_EUR,total_afrr_energy_net_value_after_charges_EUR,total_afrr_capacity_revenue_EUR,gross_operating_cost_EUR,total_operating_cost_EUR,total_net_operating_cost_EUR,net_operating_cost_EUR,capacity_revenue_share_of_gross_cost,average_cost_of_heat_EUR_per_MWh,average_cost_of_stored_heat_EUR_per_MWh_th,share_stored_heat_from_DA,share_stored_heat_from_IDC,share_stored_heat_from_afrr_energy,weighted_average_stored_heat_cost_EUR_per_MWh_th,aFRR_down_total_rows,aFRR_down_valid_activation_rows,aFRR_down_zero_activation_rows,aFRR_down_missing_price_rows,aFRR_down_missing_quantity_rows,aFRR_down_activation_without_price_rows,aFRR_down_skipped_activation_MWh_due_to_missing_price,aFRR_down_used_system_activation_MWh,aFRR_down_negative_quantity_rows,aFRR_down_price_zero_with_activation_rows,grid_annual_energy_MWh,grid_annual_peak_MW,grid_high_load_window_peak_MW,grid_billed_peak_MW,grid_full_load_hours,grid_assumed_tier,grid_realized_tier,grid_tier_assumption_held,grid_fee_energy_charge_EUR,grid_fee_capacity_charge_EUR,grid_fee_special_network_use_EUR,grid_fee_levies_EUR,grid_fee_total_EUR,grid_fee_ex_post_addition_EUR,net_operating_cost_incl_grid_fees_EUR
plant_1,59772.176,51909.472337744926,7862.703662255072,8385.059798079415,7862.703662255072,7862.703662255072,8385.059798079415,7862.703662255072,0.0,80.0,1.5,7367.25,3468.50100419562,4916.558793883795,0.0,8385.059798079415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385.059798079415,4916.558793883795,0.0,8385.059798079415,0.0,0.0,0.0,0.0,0.0,0.0,4916.558793883795,0.0,0.0,8385.059798079415,0.41365250668696185,0.5863474933130381,0.0,-178701.02839800983,491616.0559613962,312915.02756338625,312915.02756338625,3053498.3728085253,0.0,-86061.45694497298,0.0,86061.45694497298,0.0,0.0,0.0,0.0,86061.45694497298,0.0,0.0,0.0,0.0,3366413.4003719115,3366413.4003719115,3366413.4003719115,3366413.4003719115,0.0,56.32074362445683,0.0,0.4136525066869618,0.5863474933130381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385.059798079415,16.000000000000014,0.0,0.0,524.066237379963,low,low,True,382358.72679242137,0.0,19272.529899039706,105064.79926993507,506696.05596139614,15080.0,3381493.4003719115
