datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2045-05-27 11:30:00,0.0,43.094,0.0,66.9,120.82895097941062,94.02126625212291,49.56627431634486,340.515796515782,85.59582696600097,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 11:45:00,0.0,43.094,0.0,66.9,120.82895097941062,94.02126625212291,49.56627431634486,340.515796515782,85.59582696600097,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 12:00:00,0.0,23.849,0.0,48.681,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 12:15:00,0.0,23.849,0.0,48.681,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 12:30:00,0.0,23.849,0.0,48.681,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 12:45:00,0.0,23.849,0.0,48.681,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 13:00:00,0.0,23.849,0.0,29.875,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 13:15:00,0.0,23.849,0.0,29.875,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 13:30:00,0.0,23.849,0.0,29.875,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
2045-05-27 13:45:00,0.0,23.849,0.0,29.875,120.82895097941062,94.02126625360567,49.5648993573291,340.515796515782,85.59627295556054,225.0,100.0,29.98711767752875,81.61550906341326,26.32758356875,47.3896504174245,21.0620668544251,105.3103342865025,57.4731149167595,123.739642783765,215.88618527007776
