datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120426_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120428_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120425_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120427_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120422_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120432_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120424_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120421_dri_eaf_hydrogen_electrolyser_steel_demand
1/2/2040 0:00,0,3.6871,-0.016094,460,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 0:15,0,3.6871,-0.016094,460,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 0:30,0,3.6871,-0.016094,460,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 0:45,0,3.6871,-0.016094,460,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 1:00,0,3.6871,-0.016094,334.46,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 1:15,0,3.6871,-0.016094,334.46,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 1:30,0,3.6871,-0.016094,334.46,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 1:45,0,3.6871,-0.016094,334.46,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 2:00,0,3.6871,-0.016094,160.65,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 2:15,0,3.6871,-0.016094,160.65,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 2:30,0,3.6871,-0.016094,160.65,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 2:45,0,3.6871,-0.016094,160.65,10.70566388,26.26152993,-0.009856495,55.85441851,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 3:00,0,3.6871,-0.016094,191.52,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 3:15,0,3.6871,-0.016094,191.52,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 3:30,0,3.6871,-0.016094,191.52,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 3:45,0,3.6871,-0.016094,191.52,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 4:00,0,13.127,-0.016094,154.89,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 4:15,0,13.127,-0.016094,154.89,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 4:30,0,13.127,-0.016094,154.89,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 4:45,0,13.127,-0.016094,154.89,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 5:00,0,13.127,-0.016094,177.28,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 5:15,0,13.127,-0.016094,177.28,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 5:30,0,13.127,-0.016094,177.28,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 5:45,0,13.127,-0.016094,177.28,10.70566388,26.26153159,-0.009856495,55.93409498,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 6:00,0,13.127,-0.016094,407.64,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 6:15,0,13.127,-0.016094,407.64,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 6:30,0,13.127,-0.016094,407.64,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 6:45,0,13.127,-0.016094,407.64,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 7:00,0,13.127,-0.016094,277.97,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 7:15,0,13.127,-0.016094,277.97,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 7:30,0,13.127,-0.016094,277.97,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 7:45,0,13.127,-0.016094,277.97,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 8:00,0,24.434,-0.016094,275.55,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 8:15,0,24.434,-0.016094,275.55,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 8:30,0,24.434,-0.016094,275.55,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 8:45,0,24.434,-0.016094,275.55,10.70566386,26.26153176,-0.009856495,56.05293718,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 9:00,0,24.434,-0.016094,58.79,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 9:15,0,24.434,-0.016094,58.79,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 9:30,0,24.434,-0.016094,58.79,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 9:45,0,24.434,-0.016094,58.79,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 10:00,0,24.434,-0.016094,44.021,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 10:15,0,24.434,-0.016094,44.021,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 10:30,0,24.434,-0.016094,44.021,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 10:45,0,24.434,-0.016094,44.021,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 11:00,0,24.434,-0.016094,110.17,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 11:15,0,24.434,-0.016094,110.17,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 11:30,0,24.434,-0.016094,110.17,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 11:45,0,24.434,-0.016094,110.17,10.70566387,26.26153155,-0.009856495,56.05244511,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 12:00,0,16.417,-0.016094,40.068,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 12:15,0,16.417,-0.016094,40.068,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 12:30,0,16.417,-0.016094,40.068,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 12:45,0,16.417,-0.016094,40.068,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 13:00,0,16.417,-0.016094,64.959,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 13:15,0,16.417,-0.016094,64.959,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 13:30,0,16.417,-0.016094,64.959,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 13:45,0,16.417,-0.016094,64.959,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.6584585,91.60774484,29.55088542,53.19159376,23.64070835,118.2035417,64.50958289,138.8891615,242.3172605
1/2/2040 14:00,0,16.417,-0.016094,70.243,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 14:15,0,16.417,-0.016094,70.243,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 14:30,0,16.417,-0.016094,70.243,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 14:45,0,16.417,-0.016094,70.243,10.70566397,26.2615322,-0.009856495,56.07627834,225.0,100.0,33.61091693,91.47835164,29.50914568,53.11646222,23.60731655,118.0365827,64.41846502,138.6929847,241.9749946
1/2/2040 15:00,0,16.417,-0.016094,28.244,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 15:15,0,16.417,-0.016094,28.244,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 15:30,0,16.417,-0.016094,28.244,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 15:45,0,16.417,-0.016094,28.244,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.57526075,91.38130673,29.47784087,53.06011357,23.5822727,117.9113635,64.35012662,138.5458521,241.7182952
1/2/2040 16:00,0,0,-0.016094,57.054,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 16:15,0,0,-0.016094,57.054,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 16:30,0,0,-0.016094,57.054,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 16:45,0,0,-0.016094,57.054,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 17:00,0,0,-0.016094,101.53,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 17:15,0,0,-0.016094,101.53,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 17:30,0,0,-0.016094,101.53,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 17:45,0,0,-0.016094,101.53,10.70566416,26.26153488,-0.009856495,56.0806073,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 18:00,0,0,-0.016094,171.24,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 18:15,0,0,-0.016094,171.24,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 18:30,0,0,-0.016094,171.24,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 18:45,0,0,-0.016094,171.24,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 19:00,0,0,-0.016094,91.55,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 19:15,0,0,-0.016094,91.55,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 19:30,0,0,-0.016094,91.55,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 19:45,0,0,-0.016094,91.55,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 20:00,0,7.5232,-0.016094,121.56,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 20:15,0,7.5232,-0.016094,121.56,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 20:30,0,7.5232,-0.016094,121.56,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 20:45,0,7.5232,-0.016094,121.56,10.70566438,26.26153493,-0.009856495,55.91215333,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 21:00,0,7.5232,-0.016094,83.257,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 21:15,0,7.5232,-0.016094,83.257,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 21:30,0,7.5232,-0.016094,83.257,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 21:45,0,7.5232,-0.016094,83.257,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,33.53960457,91.28426182,29.44653606,53.00376491,23.55722886,117.7861443,64.28178823,138.3987195,241.4615958
1/2/2040 22:00,0,7.5232,-0.016094,100.61,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 22:15,0,7.5232,-0.016094,100.61,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 22:30,0,7.5232,-0.016094,100.61,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 22:45,0,7.5232,-0.016094,100.61,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 23:00,0,7.5232,-0.016094,224.27,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 23:15,0,7.5232,-0.016094,224.27,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 23:30,0,7.5232,-0.016094,224.27,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/2/2040 23:45,0,7.5232,-0.016094,224.27,10.70566469,26.26153446,-0.009856495,55.8389136,225.0,100.0,32.90866647,89.56704662,28.89259567,52.00667221,23.11407654,115.5703827,63.07253636,135.7951997,236.9192846
1/3/2040 0:00,0,36.809,-0.016094,194.49,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 0:15,0,36.809,-0.016094,194.49,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 0:30,0,36.809,-0.016094,194.49,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 0:45,0,36.809,-0.016094,194.49,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 1:00,0,36.809,-0.016094,200.16,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 1:15,0,36.809,-0.016094,200.16,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 1:30,0,36.809,-0.016094,200.16,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 1:45,0,36.809,-0.016094,200.16,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 2:00,0,36.809,-0.016094,243.81,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 2:15,0,36.809,-0.016094,243.81,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 2:30,0,36.809,-0.016094,243.81,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 2:45,0,36.809,-0.016094,243.81,10.70566523,26.26153447,-0.009856495,55.84023999,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 3:00,0,36.809,-0.016094,180.57,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 3:15,0,36.809,-0.016094,180.57,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 3:30,0,36.809,-0.016094,180.57,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 3:45,0,36.809,-0.016094,180.57,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 4:00,0,0,-0.016094,127.37,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 4:15,0,0,-0.016094,127.37,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 4:30,0,0,-0.016094,127.37,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 4:45,0,0,-0.016094,127.37,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 5:00,0,0,-0.016094,177.93,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 5:15,0,0,-0.016094,177.93,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
1/3/2040 5:30,0,0,-0.016094,177.93,10.70566635,26.26153579,-0.009856495,55.89268695,225.0,100.0,33.16531757,90.26557023,29.11792587,52.41226657,23.2943407,116.4717035,63.56443218,136.8542516,238.7669922
