datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_coal_external_steel_demand,P100000120426_dri_eaf_coal_external_steel_demand,P100000120428_dri_eaf_coal_external_steel_demand,P100000120425_dri_eaf_coal_external_steel_demand,P100000120427_dri_eaf_coal_external_steel_demand,P100000120422_dri_eaf_coal_external_steel_demand,P100000120432_dri_eaf_coal_external_steel_demand,P100000120424_dri_eaf_coal_external_steel_demand,P100000120421_dri_eaf_coal_external_steel_demand
1/2/2045 0:00,0,5.6547,0,460,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 0:15,0,5.6547,0,460,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 0:30,0,5.6547,0,460,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 0:45,0,5.6547,0,460,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 1:00,0,5.6547,0,334.46,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 1:15,0,5.6547,0,334.46,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 1:30,0,5.6547,0,334.46,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 1:45,0,5.6547,0,334.46,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 2:00,0,5.6547,0,160.65,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 2:15,0,5.6547,0,160.65,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 2:30,0,5.6547,0,160.65,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 2:45,0,5.6547,0,160.65,140.0408417,100.8456402,325.8824344,105.7007246,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 3:00,0,5.6547,0,191.52,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 3:15,0,5.6547,0,191.52,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 3:30,0,5.6547,0,191.52,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 3:45,0,5.6547,0,191.52,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 4:00,0,30.77,0,154.89,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 4:15,0,30.77,0,154.89,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 4:30,0,30.77,0,154.89,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 4:45,0,30.77,0,154.89,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 5:00,0,30.77,0,177.28,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 5:15,0,30.77,0,177.28,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 5:30,0,30.77,0,177.28,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 5:45,0,30.77,0,177.28,140.0408417,100.8456402,325.613283,105.701444,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 6:00,0,30.77,0,407.64,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 6:15,0,30.77,0,407.64,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 6:30,0,30.77,0,407.64,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 6:45,0,30.77,0,407.64,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 7:00,0,30.77,0,277.97,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 7:15,0,30.77,0,277.97,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 7:30,0,30.77,0,277.97,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 7:45,0,30.77,0,277.97,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 8:00,0,81.509,0,275.55,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 8:15,0,81.509,0,275.55,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 8:30,0,81.509,0,275.55,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 8:45,0,81.509,0,275.55,140.0408417,100.8456403,325.5958415,105.7147012,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 9:00,0,81.509,0,58.79,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 9:15,0,81.509,0,58.79,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 9:30,0,81.509,0,58.79,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 9:45,0,81.509,0,58.79,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 10:00,0,81.509,0,44.021,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 10:15,0,81.509,0,44.021,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 10:30,0,81.509,0,44.021,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 10:45,0,81.509,0,44.021,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 11:00,0,81.509,0,110.17,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 11:15,0,81.509,0,110.17,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 11:30,0,81.509,0,110.17,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 11:45,0,81.509,0,110.17,140.0408417,100.8456403,325.6056954,105.7093961,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 12:00,0,61.4,0,40.068,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 12:15,0,61.4,0,40.068,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 12:30,0,61.4,0,40.068,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 12:45,0,61.4,0,40.068,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 13:00,0,61.4,0,64.959,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 13:15,0,61.4,0,64.959,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 13:30,0,61.4,0,64.959,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 13:45,0,61.4,0,64.959,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.29912359,96.07311949,30.99132888,55.78439195,24.79306309,120.3068391,67.65407091,145.6592457,254.1288967
1/2/2045 14:00,0,61.4,0,70.243,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 14:15,0,61.4,0,70.243,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 14:30,0,61.4,0,70.243,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 14:45,0,61.4,0,70.243,140.0408417,100.8456403,325.6168012,105.7366138,225,100,35.24926463,95.93741907,30.94755455,55.70559816,24.75804363,120.1369093,67.55851155,145.4535063,253.7699472
1/2/2045 15:00,0,61.4,0,28.244,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 15:15,0,61.4,0,28.244,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 15:30,0,61.4,0,28.244,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 15:45,0,61.4,0,28.244,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.21187041,95.83564376,30.91472381,55.64650282,24.73177903,120.0094619,67.48684203,145.2992018,253.5007351
1/2/2045 16:00,0,0,0,57.054,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 16:15,0,0,0,57.054,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 16:30,0,0,0,57.054,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 16:45,0,0,0,57.054,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 17:00,0,0,0,101.53,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 17:15,0,0,0,101.53,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 17:30,0,0,0,101.53,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 17:45,0,0,0,101.53,140.0408417,100.8456403,325.6344044,106.5359342,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 18:00,0,0,0,171.24,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 18:15,0,0,0,171.24,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 18:30,0,0,0,171.24,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 18:45,0,0,0,171.24,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 19:00,0,0,0,91.55,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 19:15,0,0,0,91.55,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 19:30,0,0,0,91.55,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 19:45,0,0,0,91.55,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 20:00,0,0,0,121.56,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 20:15,0,0,0,121.56,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 20:30,0,0,0,121.56,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 20:45,0,0,0,121.56,140.0408417,100.8456403,325.6408089,106.4827581,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 21:00,0,0,0,83.257,140.0408417,100.8456403,325.6471734,106.3673813,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 21:15,0,0,0,83.257,140.0408417,100.8456403,325.6471734,106.3673813,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 21:30,0,0,0,83.257,140.0408417,100.8456403,325.6471734,106.3673813,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 21:45,0,0,0,83.257,140.0408417,100.8456403,325.6471734,106.3673813,225,100,35.17447619,95.73386844,30.88189306,55.58740747,24.70551444,119.8820145,67.41517251,145.1448973,253.231523
1/2/2045 22:00,0,0,0,100.61,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 22:15,0,0,0,100.61,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 22:30,0,0,0,100.61,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 22:45,0,0,0,100.61,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 23:00,0,0,0,224.27,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 23:15,0,0,0,224.27,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 23:30,0,0,0,224.27,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/2/2045 23:45,0,0,0,224.27,140.0408417,100.8456403,325.6471734,106.3673813,225,100,34.51278331,93.93294843,30.30095112,54.54171198,24.24076088,117.626826,66.14697625,142.4144702,248.4677991
1/3/2045 0:00,0,0,0,194.49,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 0:15,0,0,0,194.49,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 0:30,0,0,0,194.49,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 0:45,0,0,0,194.49,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 1:00,0,0,0,200.16,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 1:15,0,0,0,200.16,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 1:30,0,0,0,200.16,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 1:45,0,0,0,200.16,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 2:00,0,0,0,243.81,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 2:15,0,0,0,243.81,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 2:30,0,0,0,243.81,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 2:45,0,0,0,243.81,140.0408417,100.8456403,325.6534999,106.309028,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 3:00,0,0,0,180.57,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 3:15,0,0,0,180.57,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 3:30,0,0,0,180.57,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 3:45,0,0,0,180.57,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 4:00,0,18.651,0,127.37,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 4:15,0,18.651,0,127.37,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 4:30,0,18.651,0,127.37,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 4:45,0,18.651,0,127.37,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 5:00,0,18.651,0,177.93,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 5:15,0,18.651,0,177.93,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 5:30,0,18.651,0,177.93,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 5:45,0,18.651,0,177.93,140.0408417,100.8456404,325.6597898,106.565964,225,100,34.78194474,94.66552123,30.53726493,54.96707683,24.42981193,118.5441848,66.66284929,143.5251451,250.4055723
1/3/2045 6:00,0,18.651,0,249.93,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.48648394,96.58305548,31.15582436,56.08048381,24.92465948,120.9454026,68.01316454,146.4323744,255.4777596
1/3/2045 6:15,0,18.651,0,249.93,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.48648394,96.58305548,31.15582436,56.08048381,24.92465948,120.9454026,68.01316454,146.4323744,255.4777596
1/3/2045 6:30,0,18.651,0,249.93,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.48648394,96.58305548,31.15582436,56.08048381,24.92465948,120.9454026,68.01316454,146.4323744,255.4777596
1/3/2045 6:45,0,18.651,0,249.93,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.48648394,96.58305548,31.15582436,56.08048381,24.92465948,120.9454026,68.01316454,146.4323744,255.4777596
1/3/2045 7:00,0,18.651,0,195.6,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.52416979,96.68562452,31.18891115,56.14004003,24.95112891,121.0738439,68.085393,146.5878824,255.7490713
1/3/2045 7:15,0,18.651,0,195.6,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.52416979,96.68562452,31.18891115,56.14004003,24.95112891,121.0738439,68.085393,146.5878824,255.7490713
1/3/2045 7:30,0,18.651,0,195.6,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.52416979,96.68562452,31.18891115,56.14004003,24.95112891,121.0738439,68.085393,146.5878824,255.7490713
1/3/2045 7:45,0,18.651,0,195.6,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.52416979,96.68562452,31.18891115,56.14004003,24.95112891,121.0738439,68.085393,146.5878824,255.7490713
1/3/2045 8:00,0,38.411,0,86.077,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.57441759,96.82238326,31.23302687,56.21944833,24.98642148,121.245099,68.18169762,146.7952262,256.1108202
1/3/2045 8:15,0,38.411,0,86.077,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.57441759,96.82238326,31.23302687,56.21944833,24.98642148,121.245099,68.18169762,146.7952262,256.1108202
1/3/2045 8:30,0,38.411,0,86.077,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.57441759,96.82238326,31.23302687,56.21944833,24.98642148,121.245099,68.18169762,146.7952262,256.1108202
1/3/2045 8:45,0,38.411,0,86.077,140.0408417,100.8456404,325.6660445,106.8316007,225,100,35.57441759,96.82238326,31.23302687,56.21944833,24.98642148,121.245099,68.18169762,146.7952262,256.1108202
