datetime,plant_name,heat_demand_MWh,day_ahead_price_EUR_per_MWh,IDC_price_EUR_per_MWh,additional_electricity_charge_EUR_per_MWh_el,day_ahead_delivered_price_EUR_per_MWh,IDC_delivered_price_EUR_per_MWh,afrr_energy_delivered_price_EUR_per_MWh,gas_price_EUR_per_MWh,co2_price_EUR_per_t,day_ahead_price_signal,IDC_price_signal,gas_price_signal,co2_price_signal,gas_based_heat_benchmark_EUR_per_MWh_th,electricity_trading_benchmark_EUR_per_MWh_el,etes_charge_MWh,etes_discharge_MWh,etes_soc_MWh,gas_heat_MWh,gas_input_MWh,electricity_consumption_MWh,DA_position_MWh,IDC_buy_MWh,IDC_sell_MWh,final_planned_electricity_MWh,actual_electricity_consumption_MWh,DA_electricity_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,afrr_energy_bid_MWh,afrr_energy_bid_MW,afrr_energy_activated_MWh,afrr_energy_price_EUR_per_MWh,afrr_system_activation_MWh,afrr_energy_bid_price_EUR_per_MWh,afrr_energy_market_spread_EUR_per_MWh,afrr_energy_net_spread_EUR_per_MWh,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,afrr_energy_pay_as_cleared_reward_EUR,afrr_energy_net_value_after_charges_EUR,afrr_energy_capacity_backed_bid_MWh,afrr_energy_free_bid_MWh,afrr_energy_capacity_backed_activated_MWh,afrr_energy_free_activated_MWh,afrr_headroom_binding,afrr_curtailment_MWh,electricity_market_cost_EUR,additional_electricity_charges_cost_EUR,electricity_cost_EUR,tax_cost_EUR,gas_cost_EUR,co2_cost_EUR,operating_cost_EUR,charge_allowed_by_strategy,idc_buy_allowed_by_strategy,idc_sell_allowed_by_strategy,afrr_energy_bid_allowed_by_strategy,solver,afrr_capacity_block_id,afrr_capacity_block_duration_h,afrr_capacity_pricing_rule,afrr_capacity_bid_price_EUR_per_MW_h,afrr_capacity_clearing_price_EUR_per_MW_h,afrr_capacity_settlement_price_EUR_per_MW_h,afrr_capacity_down_price_EUR_per_MW_h,afrr_capacity_reserved_MW,afrr_capacity_reserved_MWh,afrr_capacity_revenue_EUR,afrr_capacity_opportunity_cost_EUR,afrr_capacity_market_surplus_EUR,afrr_capacity_net_value_EUR,reserved_capacity_headroom_MWh,available_charge_headroom_after_schedule_MWh,available_storage_headroom_after_schedule_MWh,gross_operating_cost_EUR,net_operating_cost_EUR,gas_heat_after_day_ahead_MWh,etes_discharge_after_day_ahead_MWh,gas_heat_after_intraday_MWh,etes_discharge_after_intraday_MWh,gas_heat_after_afrr_energy_MWh,etes_discharge_after_afrr_energy_MWh,electricity_emissions_kg,gas_emissions_kg,total_emissions_kg
2025-05-10 00:00:00+02:00,plant_1,2.0875,105.22,100.46,32.93,138.15,133.39,89.08,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0875,2.4558823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.15,2.086,83.54096470588236,27.39096470588236,-5.539035294117639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,183.4544117647059,0.0,183.4544117647059,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,183.4544117647059,183.4544117647059,2.0875,0.0,2.0875,0.0,2.0875,0.0,0.0,493.6323529411765,493.6323529411765
2025-05-10 00:15:00+02:00,plant_1,2.0875,105.22,95.75,32.93,138.15,128.68,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0875,2.4558823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,183.4544117647059,0.0,183.4544117647059,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,183.4544117647059,183.4544117647059,2.0875,0.0,2.0875,0.0,2.0875,0.0,0.0,493.6323529411765,493.6323529411765
2025-05-10 00:30:00+02:00,plant_1,2.0875,105.22,101.88,32.93,138.15,134.81,109.18,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0875,2.4558823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25,0.058,83.54096470588236,7.2909647058823595,-25.639035294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,183.4544117647059,0.0,183.4544117647059,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,183.4544117647059,183.4544117647059,2.0875,0.0,2.0875,0.0,2.0875,0.0,0.0,493.6323529411765,493.6323529411765
2025-05-10 00:45:00+02:00,plant_1,2.0875,105.22,108.86,32.93,138.15,141.79,111.63999999999999,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0875,2.4558823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.71,0.017,83.54096470588236,4.830964705882366,-28.099035294117627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,183.4544117647059,0.0,183.4544117647059,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,183.4544117647059,183.4544117647059,2.0875,0.0,2.0875,0.0,2.0875,0.0,0.0,493.6323529411765,493.6323529411765
2025-05-10 01:00:00+02:00,plant_1,2.0125,102.91,97.6,32.93,135.84,130.53,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 01:15:00+02:00,plant_1,2.0125,102.91,98.0,32.93,135.84,130.93,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 01:30:00+02:00,plant_1,2.0125,102.91,104.96,32.93,135.84,137.89,109.97,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04,0.005,83.54096470588236,6.500964705882353,-26.42903529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 01:45:00+02:00,plant_1,2.0125,102.91,108.32,32.93,135.84,141.25,115.03,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1,0.0,83.54096470588236,1.4409647058823651,-31.48903529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 02:00:00+02:00,plant_1,2.0125,98.78,114.95,32.93,131.71,147.88,112.94999999999999,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.02,0.017,83.54096470588236,3.5209647058823634,-29.40903529411763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 02:15:00+02:00,plant_1,2.0125,98.78,124.14,32.93,131.71,157.07,116.02000000000001,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.09,0.002,83.54096470588236,0.45096470588235604,-32.47903529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 02:30:00+02:00,plant_1,2.0125,98.78,126.06,32.93,131.71,158.99,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 02:45:00+02:00,plant_1,2.0125,98.78,136.76,32.93,131.71,169.69,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 03:00:00+02:00,plant_1,2.0125,96.28,124.92,32.93,129.21,157.85,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 03:15:00+02:00,plant_1,2.0125,96.28,122.83,32.93,129.21,155.76,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 03:30:00+02:00,plant_1,2.0125,96.28,122.66,32.93,129.21,155.59,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 03:45:00+02:00,plant_1,2.0125,96.28,124.13,32.93,129.21,157.06,172.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,83.54096470588236,-56.45903529411764,-89.38903529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_00:00_04:00,4.0,pay_as_bid,2.07,2.07,2.07,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 04:00:00+02:00,plant_1,2.0125,100.9,132.86,32.93,133.83,165.79000000000002,172.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,83.54096470588236,-56.45903529411764,-89.38903529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 04:15:00+02:00,plant_1,2.0125,100.9,129.35,32.93,133.83,162.28,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 04:30:00+02:00,plant_1,2.0125,100.9,121.22,32.93,133.83,154.15,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 04:45:00+02:00,plant_1,2.0125,100.9,102.22,32.93,133.83,135.15,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 05:00:00+02:00,plant_1,2.0125,100.47,136.24,32.93,133.4,169.17000000000002,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 05:15:00+02:00,plant_1,2.0125,100.47,120.24,32.93,133.4,153.17,32.93,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 05:30:00+02:00,plant_1,2.0125,100.47,93.9,32.93,133.4,126.83000000000001,84.14,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21,1.182,83.54096470588236,32.33096470588236,-0.5990352941176411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 05:45:00+02:00,plant_1,2.0125,100.47,80.19,32.93,133.4,113.12,84.57,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,10.132,83.54096470588236,31.90096470588236,-1.0290352941176337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 06:00:00+02:00,plant_1,2.0125,97.73,113.8,32.93,130.66,146.73,122.38,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.45,0.434,83.54096470588236,-5.909035294117643,-38.839035294117636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 06:15:00+02:00,plant_1,2.0125,97.73,101.37,32.93,130.66,134.3,121.32,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39,0.218,83.54096470588236,-4.849035294117641,-37.779035294117634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 06:30:00+02:00,plant_1,2.0125,97.73,77.02,32.93,130.66,109.94999999999999,118.68,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,0.0,0.0,0.0,2.0125,2.36764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.75,0.11,83.54096470588236,-2.2090352941176405,-35.13903529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,176.8632352941177,0.0,176.8632352941177,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,176.8632352941177,176.8632352941177,2.0125,0.0,2.0125,0.0,2.0125,0.0,0.0,475.8970588235295,475.8970588235295
2025-05-10 06:45:00+02:00,plant_1,2.0125,97.73,50.44,32.93,130.66,83.37,112.78,74.7,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,87.88235294117648,83.54096470588236,2.5,2.0125,0.37525773195876244,0.0,0.0,2.5,0.0,2.5,0.0,2.5,2.5,0.0,126.1,0.0,0.0,0.0,0.0,79.85,0.168,83.54096470588236,3.690964705882365,-29.23903529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,126.1,82.325,208.425,0.0,0.0,0.0,208.425,False,False,False,False,highs,2025-05-10_04:00_08:00,4.0,pay_as_bid,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.637492110246164,208.425,208.425,2.0125,0.0,0.0,2.0125,0.0,2.0125,1065.3964004328272,0.0,1065.3964004328272
