datetime,plant_name,day_ahead_position_MWh_el,day_ahead_price_EUR_per_MWh_el,additional_electricity_charge_EUR_per_MWh_el,day_ahead_delivered_price_EUR_per_MWh_el,intraday_buy_MWh_el,intraday_sell_MWh_el,intraday_price_EUR_per_MWh_el,intraday_delivered_price_EUR_per_MWh_el,scheduled_electricity_procurement_MWh_el,afrr_energy_bid_MW_el,afrr_energy_bid_MWh_el,afrr_energy_activated_MWh_el,afrr_energy_price_EUR_per_MWh_el,afrr_energy_delivered_price_EUR_per_MWh_el,afrr_energy_bid_price_EUR_per_MWh_el,afrr_energy_market_spread_EUR_per_MWh_el,afrr_energy_net_spread_EUR_per_MWh_el,afrr_energy_pay_as_cleared_reward_EUR,afrr_energy_net_value_after_charges_EUR,afrr_energy_capacity_backed_bid_MWh_el,afrr_energy_free_bid_MWh_el,afrr_energy_capacity_backed_activated_MWh_el,afrr_energy_free_activated_MWh_el,afrr_system_activation_MWh_el,afrr_headroom_binding,afrr_curtailment_MWh,afrr_capacity_block_id,afrr_capacity_block_duration_h,afrr_capacity_pricing_rule,afrr_capacity_bid_price_EUR_per_MW_h,afrr_capacity_clearing_price_EUR_per_MW_h,afrr_capacity_settlement_price_EUR_per_MW_h,afrr_capacity_down_price_EUR_per_MW_h,afrr_capacity_reserved_MW,afrr_capacity_reserved_MWh,afrr_capacity_revenue_EUR,afrr_capacity_opportunity_cost_EUR,afrr_capacity_market_surplus_EUR,afrr_capacity_net_value_EUR,reserved_capacity_headroom_MWh,available_charge_headroom_after_schedule_MWh,available_storage_headroom_after_schedule_MWh,actual_electricity_consumption_MWh_el,gas_heat_output_MWh_th,etes_charge_MWh_el,etes_discharge_MWh_th,etes_thermal_inventory_MWh_th
2025-05-11 12:15:00+02:00,plant_1,2.5,-212.82,32.93,-179.89,0.0,0.0,-136.93,-104.0,2.5,0.0,0.0,0.0,-126.23,-93.30000000000001,83.54096470588236,209.77096470588236,176.84096470588236,0.0,0.0,0.0,0.0,0.0,0.0,62.716,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.67447088555134,2.5,0.0,2.5,2.0975,2.2990185321596948
2025-05-11 12:30:00+02:00,plant_1,2.5,-212.82,32.93,-179.89,0.0,0.0,-91.14,-58.21,2.5,0.0,0.0,0.0,-125.78,-92.85,83.54096470588236,209.32096470588237,176.39096470588237,0.0,0.0,0.0,0.0,0.0,0.0,47.814,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.381558527034656,2.5,0.0,2.5,2.0975,2.586072643506036
2025-05-11 12:45:00+02:00,plant_1,2.5,-212.82,32.93,-179.89,0.0,0.0,-63.92,-30.990000000000002,2.5,0.0,0.0,0.0,-179.59,-146.66,83.54096470588236,263.1309647058824,230.20096470588237,0.0,0.0,0.0,0.0,0.0,0.0,177.294,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08871939660761,2.5,0.0,2.5,2.0975,2.873054991324541
2025-05-11 13:00:00+02:00,plant_1,2.5,-250.32,32.93,-217.39,0.0,0.0,-89.37,-56.440000000000005,2.5,0.0,0.0,0.0,-79.14,-46.21,83.54096470588236,162.68096470588236,129.75096470588235,0.0,0.0,0.0,0.0,0.0,0.0,33.677,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79595347596317,2.5,0.0,2.5,2.0975,3.159965593556091
2025-05-11 13:15:00+02:00,plant_1,2.5,-250.32,32.93,-217.39,0.0,0.0,-49.3,-16.369999999999997,2.5,0.0,0.0,0.0,-56.72,-23.79,83.54096470588236,140.26096470588237,107.33096470588237,0.0,0.0,0.0,0.0,0.0,0.0,78.595,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5032607467989,2.5,0.0,2.5,2.0975,3.4468044681370835
2025-05-11 13:30:00+02:00,plant_1,2.5,-250.32,32.93,-217.39,0.0,0.0,-11.5,21.43,2.5,0.0,0.0,0.0,-71.53,-38.6,83.54096470588236,155.07096470588237,122.14096470588237,0.0,0.0,0.0,0.0,0.0,0.0,142.379,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21064119081691,2.5,0.0,2.5,2.0975,3.7335716329994306
2025-05-11 13:45:00+02:00,plant_1,2.5,-250.32,32.93,-217.39,0.0,0.0,-6.84,26.09,2.5,0.0,0.0,0.0,-66.85,-33.919999999999995,83.54096470588236,150.39096470588237,117.46096470588236,0.0,0.0,0.0,0.0,0.0,0.0,149.242,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91809478972392,2.5,0.0,2.5,2.0975,4.020267106070563
2025-05-11 14:00:00+02:00,plant_1,2.5,-230.98,32.93,-198.04999999999998,0.0,0.0,-40.69,-7.759999999999998,2.5,0.0,0.0,0.0,-52.96,-20.03,83.54096470588236,136.50096470588235,103.57096470588236,0.0,0.0,0.0,0.0,0.0,0.0,86.614,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.625621525231196,2.5,0.0,2.5,2.0975,4.306890905273426
2025-05-11 14:15:00+02:00,plant_1,2.5,-230.98,32.93,-198.04999999999998,0.0,0.0,-10.82,22.11,2.5,0.0,0.0,0.0,-32.29,0.6400000000000006,83.54096470588236,115.83096470588237,82.90096470588236,0.0,0.0,0.0,0.0,0.0,0.0,41.322,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.333221379054606,2.5,0.0,2.5,2.0975,4.593443048526489
2025-05-11 14:30:00+02:00,plant_1,2.5,-230.98,32.93,-198.04999999999998,0.0,0.0,-0.78,32.15,2.5,0.0,0.0,0.0,-18.38,14.55,83.54096470588236,101.92096470588235,68.99096470588236,0.0,0.0,0.0,0.0,0.0,0.0,5.946,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.040894332914554,2.5,0.0,2.5,2.0975,4.879923553743739
2025-05-11 14:45:00+02:00,plant_1,2.5,-230.98,32.93,-198.04999999999998,0.0,0.0,1.71,34.64,2.5,0.0,0.0,0.0,-34.84,-1.9100000000000037,83.54096470588236,118.38096470588236,85.45096470588237,0.0,0.0,0.0,0.0,0.0,0.0,60.331,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74864036853604,2.5,0.0,2.5,2.0975,5.166332438834684
2025-05-11 15:00:00+02:00,plant_1,2.5,-110.06,32.93,-77.13,0.0,0.0,-10.56,22.369999999999997,2.5,0.0,0.0,0.0,35.85,68.78,83.54096470588236,47.69096470588236,14.760964705882358,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42227053434333,2.5,0.0,2.5,2.065,5.486174876343533
2025-05-11 15:15:00+02:00,plant_1,2.5,-110.06,32.93,-77.13,0.0,0.0,-5.84,27.09,2.5,0.0,0.0,0.0,6.74,39.67,83.54096470588236,76.80096470588236,43.87096470588236,0.0,0.0,0.0,0.0,0.0,0.0,17.416,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09598229260918,2.5,0.0,2.5,2.065,5.805937353243005
2025-05-11 15:30:00+02:00,plant_1,2.5,-110.06,32.93,-77.13,0.0,0.0,36.97,69.9,2.5,0.0,0.0,0.0,-11.19,21.740000000000002,83.54096470588236,94.73096470588236,61.80096470588236,0.0,0.0,0.0,0.0,0.0,0.0,22.225,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76977562293546,2.5,0.0,2.5,2.065,6.125619889523252
2025-05-11 15:45:00+02:00,plant_1,2.5,-110.06,32.93,-77.13,0.0,2.5,76.46,109.38999999999999,0.0,10.0,2.5,2.5,-17.28,15.649999999999999,83.54096470588236,100.82096470588236,67.89096470588237,252.0524117647059,169.72741176470592,0.0,2.5,0.0,2.5,11.05,0.0,0.0,2025-05-11_12:00_16:00,4.0,pay_as_bid,169.98,169.98,169.98,169.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,44.44365050492916,2.5,0.0,2.5,2.065,6.445222505169427
2025-05-11 16:00:00+02:00,plant_1,0.0,-18.52,32.93,14.41,0.0,0.0,46.37,79.3,0.0,10.0,2.5,0.017,34.14,67.07,83.54096470588236,49.40096470588236,16.470964705882366,0.8398164000000001,0.28000640000000027,2.5,0.0,0.017,0.0,0.017,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,46.57693765668331,0.017,0.0,0.017,2.0425,4.354601096450352
2025-05-11 16:15:00+02:00,plant_1,0.0,-18.52,32.93,14.41,0.0,0.0,63.08,96.00999999999999,0.0,10.0,2.5,2.5,-26.04,6.890000000000001,83.54096470588236,109.58096470588237,76.65096470588236,273.9524117647059,191.6274117647059,2.5,0.0,2.5,0.0,13.692,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,46.226691486649536,2.5,0.0,2.5,2.0425,4.697842343083456
2025-05-11 16:30:00+02:00,plant_1,0.0,-18.52,32.93,14.41,0.0,0.0,85.45,118.38,0.0,10.0,2.5,0.0,64.1,97.03,83.54096470588236,19.440964705882365,-13.489035294117642,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,48.376532878158265,0.0,0.0,0.0,2.0425,2.5909977794049017
2025-05-11 16:45:00+02:00,plant_1,0.0,-18.52,32.93,14.41,0.0,0.0,99.52,132.45,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,50.52583680931912,0.0,0.0,0.0,2.0425,0.4846799268672668
2025-05-11 17:00:00+02:00,plant_1,0.0,-0.08,32.93,32.85,0.0,0.0,85.0,117.93,0.0,10.0,2.5,0.0,17.18,50.11,83.54096470588236,66.36096470588237,33.43096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,1.5499780058210166,0.0,0.47002199417898344,0.0
2025-05-11 17:15:00+02:00,plant_1,0.0,-0.08,32.93,32.85,0.0,0.0,91.64,124.57,0.0,10.0,2.5,2.5,-3.52,29.41,83.54096470588236,87.06096470588236,54.13096470588236,217.6524117647059,135.32741176470591,2.5,0.0,2.5,0.0,3.51,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,50.64538186408584,2.5,0.0,2.5,2.02,0.3675257731958763
2025-05-11 17:30:00+02:00,plant_1,0.0,-0.08,32.93,32.85,0.0,0.0,107.84,140.77,0.0,10.0,2.5,0.0,87.4,120.33000000000001,83.54096470588236,-3.8590352941176462,-36.78903529411765,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,1.6635891250000001,0.0,0.35641087499999996,0.0
2025-05-11 17:45:00+02:00,plant_1,0.0,-0.08,32.93,32.85,0.0,0.0,134.96,167.89000000000001,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 18:00:00+02:00,plant_1,0.0,85.96,32.93,118.88999999999999,0.0,0.0,123.68,156.61,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 18:15:00+02:00,plant_1,0.0,85.96,32.93,118.88999999999999,0.0,0.0,162.15,195.08,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 18:30:00+02:00,plant_1,0.0,85.96,32.93,118.88999999999999,0.0,0.0,131.61,164.54000000000002,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 18:45:00+02:00,plant_1,0.0,85.96,32.93,118.88999999999999,0.0,0.0,121.89,154.82,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 19:00:00+02:00,plant_1,0.0,117.11,32.93,150.04,0.0,0.0,171.83,204.76000000000002,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 19:15:00+02:00,plant_1,0.0,117.11,32.93,150.04,0.0,0.0,128.58,161.51000000000002,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 19:30:00+02:00,plant_1,0.0,117.11,32.93,150.04,0.0,0.0,101.94,134.87,0.0,10.0,2.5,0.0,0.0,32.93,83.54096470588236,83.54096470588236,50.61096470588236,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 19:45:00+02:00,plant_1,0.0,117.11,32.93,150.04,0.0,0.0,89.13,122.06,0.0,10.0,2.5,2.5,14.37,47.3,83.54096470588236,69.17096470588235,36.24096470588236,172.92741176470588,90.6024117647059,2.5,0.0,2.5,0.0,4.932,0.0,0.0,2025-05-11_16:00_20:00,4.0,pay_as_bid,37.0,37.0,37.0,37.0,10.0,2.5,92.5,74.88870588235295,0.0,17.61129411764705,2.5,2.5,50.64538186408584,2.5,0.0,2.5,2.02,0.3675257731958763
2025-05-11 20:00:00+02:00,plant_1,0.0,124.86,32.93,157.79,0.0,0.0,122.54,155.47,0.0,10.0,2.5,2.5,47.78,80.71000000000001,83.54096470588236,35.76096470588236,2.8309647058823515,89.4024117647059,7.077411764705879,0.0,2.5,0.0,2.5,3.267,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.270449321481166,2.5,0.0,2.5,2.02,0.7349596649484537
2025-05-11 20:15:00+02:00,plant_1,0.0,124.86,32.93,157.79,0.0,0.0,95.12,128.05,0.0,10.0,2.5,2.5,24.83,57.76,83.54096470588236,58.71096470588236,25.78096470588236,146.7774117647059,64.4524117647059,0.0,2.5,0.0,2.5,7.375,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,49.895610512012155,2.5,0.0,2.5,2.02,1.1023016982280929
2025-05-11 20:30:00+02:00,plant_1,0.0,124.86,32.93,157.79,0.0,0.0,82.9,115.83000000000001,0.0,10.0,2.5,2.5,0.7,33.63,83.54096470588236,82.84096470588236,49.91096470588236,207.1024117647059,124.77741176470589,0.0,2.5,0.0,2.5,30.74,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,49.5208654122455,2.5,0.0,2.5,2.02,1.4695518959994123
2025-05-11 20:45:00+02:00,plant_1,0.0,124.86,32.93,157.79,0.0,0.0,77.1,110.03,0.0,10.0,2.5,2.5,4.48,37.41,83.54096470588236,79.06096470588236,46.13096470588236,197.6524117647059,115.32741176470591,0.0,2.5,0.0,2.5,18.652,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,49.146213998753794,2.5,0.0,2.5,2.02,1.8367102812212888
2025-05-11 21:00:00+02:00,plant_1,0.0,109.55,32.93,142.48,0.0,0.0,100.73,133.66,0.0,10.0,2.5,1.133,38.97,71.9,83.54096470588236,44.57096470588236,11.640964705882354,50.49890301176472,13.189213011764707,0.0,2.5,0.0,1.133,1.133,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.13865624811545,1.133,0.0,1.133,2.02,0.8641168768468594
2025-05-11 21:15:00+02:00,plant_1,0.0,109.55,32.93,142.48,0.0,0.0,91.49,124.41999999999999,0.0,10.0,2.5,2.5,26.51,59.44,83.54096470588236,57.030964705882354,24.10096470588236,142.5774117647059,60.252411764705904,0.0,2.5,0.0,2.5,6.665,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,49.76385038691477,2.5,0.0,2.5,2.02,1.231426620823524
2025-05-11 21:30:00+02:00,plant_1,0.0,109.55,32.93,142.48,0.0,0.0,85.94,118.87,0.0,0.0,0.0,0.0,60.59,93.52000000000001,83.54096470588236,22.950964705882356,-9.97903529411765,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,0.8258147987567315,0.0,1.1941852012432685,0.0
2025-05-11 21:45:00+02:00,plant_1,0.0,109.55,32.93,142.48,0.0,0.0,72.88,105.81,0.0,0.0,0.0,0.0,63.64,96.57,83.54096470588236,19.90096470588236,-13.029035294117634,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 22:00:00+02:00,plant_1,0.0,98.45,32.93,131.38,0.0,0.0,79.78,112.71000000000001,0.0,10.0,2.5,0.084,47.82,80.75,83.54096470588236,35.72096470588236,2.7909647058823595,3.0005610352941186,0.23444103529411822,0.0,2.5,0.0,0.084,0.084,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.084,1.9401496,0.084,0.0798504,0.0
2025-05-11 22:15:00+02:00,plant_1,0.0,98.45,32.93,131.38,0.0,0.0,74.94,107.87,0.0,0.0,0.0,0.0,61.62,94.55,83.54096470588236,21.920964705882362,-11.009035294117638,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,2.02,0.0,0.0,0.0
2025-05-11 22:30:00+02:00,plant_1,0.0,98.45,32.93,131.38,0.0,0.0,72.34,105.27000000000001,0.0,10.0,2.5,0.245,38.72,71.65,83.54096470588236,44.82096470588236,11.890964705882354,10.981136352941178,2.9132863529411765,0.0,2.5,0.0,0.245,0.245,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.245,1.787103,0.245,0.23289699999999997,0.0
2025-05-11 22:45:00+02:00,plant_1,0.0,98.45,32.93,131.38,0.0,0.0,71.21,104.13999999999999,0.0,10.0,2.5,2.5,5.91,38.84,83.54096470588236,77.63096470588236,44.700964705882356,194.07741176470591,111.7524117647059,0.0,2.5,0.0,2.5,2.989,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.64538186408584,2.5,0.0,2.5,2.02,0.3675257731958763
2025-05-11 23:00:00+02:00,plant_1,0.0,84.68,32.93,117.61000000000001,0.0,0.0,75.82,108.75,0.0,10.0,2.5,2.5,41.94,74.87,83.54096470588236,41.60096470588236,8.670964705882355,104.0024117647059,21.677411764705887,0.0,2.5,0.0,2.5,3.237,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.25992964969493,2.5,0.0,2.5,2.01,0.7452689432989691
2025-05-11 23:15:00+02:00,plant_1,0.0,84.68,32.93,117.61000000000001,0.0,0.0,74.19,107.12,0.0,10.0,2.5,1.238,36.43,69.36,83.54096470588236,47.11096470588236,14.18096470588236,58.32337430588236,17.55603430588236,0.0,2.5,0.0,1.238,1.238,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,1.238,0.11042705271875008,1.238,1.8995729472812497,0.0
2025-05-11 23:30:00+02:00,plant_1,0.0,84.68,32.93,117.61000000000001,0.0,0.0,72.55,105.47999999999999,0.0,10.0,2.5,1.869,37.11,70.03999999999999,83.54096470588236,46.43096470588236,13.500964705882367,86.77947303529413,25.233303035294146,0.0,2.5,0.0,1.869,1.869,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,1.869,0.2333286000000001,1.869,1.7766714,0.0
2025-05-11 23:45:00+02:00,plant_1,0.0,84.68,32.93,117.61000000000001,0.0,0.0,71.62,104.55000000000001,0.0,10.0,2.5,2.5,21.94,54.870000000000005,83.54096470588236,61.60096470588236,28.670964705882355,154.0024117647059,71.67741176470588,0.0,2.5,0.0,2.5,5.965,0.0,0.0,2025-05-11_20:00_00:00,4.0,pay_as_bid,1.69,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.6348621922996,2.5,0.0,2.5,2.01,0.37783505154639174
2025-05-12 00:00:00+02:00,plant_1,0.0,86.0,32.93,118.93,0.0,0.0,76.59,109.52000000000001,0.0,0.0,0.0,0.0,63.32,96.25,83.54096470588236,20.22096470588236,-12.70903529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.832,0.0,0.0,2025-05-12_00:00_04:00,4.0,pay_as_bid,8.76,8.76,8.76,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,1.6435916249999998,0.0,0.36640837499999995,0.0
2025-05-12 00:15:00+02:00,plant_1,0.0,86.0,32.93,118.93,0.0,0.0,75.08,108.00999999999999,0.0,0.0,0.0,0.0,71.24,104.16999999999999,83.54096470588236,12.300964705882365,-20.629035294117628,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,2025-05-12_00:00_04:00,4.0,pay_as_bid,8.76,8.76,8.76,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,2.01,0.0,0.0,0.0
2025-05-12 00:30:00+02:00,plant_1,0.0,86.0,32.93,118.93,0.0,0.0,82.65,115.58000000000001,0.0,0.0,0.0,0.0,69.36,102.28999999999999,83.54096470588236,14.18096470588236,-18.749035294117633,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,2025-05-12_00:00_04:00,4.0,pay_as_bid,8.76,8.76,8.76,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,51.02040816326531,0.0,2.01,0.0,0.0,0.0
2025-05-12 00:45:00+02:00,plant_1,0.0,86.0,32.93,118.93,0.0,0.0,83.49,116.41999999999999,0.0,10.0,2.5,2.5,41.38,74.31,83.54096470588236,42.16096470588236,9.230964705882357,105.40241176470589,23.077411764705893,0.0,2.5,0.0,2.5,2.503,0.0,0.0,2025-05-12_00:00_04:00,4.0,pay_as_bid,8.76,8.76,8.76,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.6348621922996,2.5,0.0,2.5,2.01,0.37783505154639174
