plant_name,total_heat_demand_MWh,total_gas_heat_MWh,total_storage_discharge_heat_MWh,total_etes_charging_electricity_MWh,total_etes_discharging_heat_MWh,total_electric_heat_MWh,total_etes_charged_MWh,total_etes_discharged_MWh,final_etes_soc_MWh,max_etes_soc_MWh,hours_storage_full,hours_storage_empty,total_DA_electricity_MWh,total_IDC_buy_MWh,total_IDC_sell_MWh,total_final_planned_electricity_MWh,total_afrr_energy_bid_MWh,total_afrr_energy_activated_MWh,total_afrr_capacity_reserved_MW_h,average_afrr_capacity_reserved_MW,max_afrr_capacity_reserved_MW,number_of_capacity_blocks,number_of_capacity_blocks_with_bid,total_actual_electricity_consumption_MWh,total_intraday_buy_MWh_el,total_intraday_sell_MWh_el,total_scheduled_electricity_procurement_MWh_el,total_afrr_energy_bid_MWh_el,total_afrr_energy_activated_MWh_el,total_IDC_buy_electricity_MWh,total_IDC_sell_electricity_MWh,total_afrr_activated_electricity_MWh,total_actual_electricity_consumption_MWh_el,share_DA_electricity,share_IDC_net_electricity,share_afrr_activated_electricity,total_electricity_market_cost_EUR,total_additional_electricity_charges_cost_EUR,total_electricity_procurement_cost_EUR,total_electricity_cost_EUR,total_gas_cost_EUR,total_co2_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,IDC_net_cashflow_EUR,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,total_IDC_trading_value_EUR,total_afrr_energy_value_EUR,total_afrr_capacity_revenue_EUR,gross_operating_cost_EUR,total_operating_cost_EUR,total_net_operating_cost_EUR,net_operating_cost_EUR,capacity_revenue_share_of_gross_cost,average_cost_of_heat_EUR_per_MWh,average_cost_of_stored_heat_EUR_per_MWh_th,share_stored_heat_from_DA,share_stored_heat_from_IDC,share_stored_heat_from_afrr_energy,weighted_average_stored_heat_cost_EUR_per_MWh_th,aFRR_down_total_rows,aFRR_down_valid_activation_rows,aFRR_down_zero_activation_rows,aFRR_down_missing_price_rows,aFRR_down_missing_quantity_rows,aFRR_down_activation_without_price_rows,aFRR_down_skipped_activation_MWh_due_to_missing_price,aFRR_down_used_system_activation_MWh,aFRR_down_negative_quantity_rows,aFRR_down_price_zero_with_activation_rows
plant_1,39649.4491487,10729.697984307288,28919.751164392714,34208.9628679578,28919.751164392714,28919.751164392714,34208.9628679578,28919.751164392714,0.0,12.000000000000002,25.5,6852.5,8951.43436420574,2310.5634098386945,0.0,11261.997774044434,32536.3822261714,22946.96509391337,0.0,0.0,0.0,0.0,0.0,34208.9628679578,2310.5634098386945,0.0,11261.997774044434,32536.3822261714,22946.96509391337,2310.5634098386945,0.0,22946.96509391337,34208.9628679578,0.26166927067497264,0.0675426325772334,0.670788096747794,100083.28986431216,413928.45070228947,514011.7405666016,514011.7405666016,596094.3324615159,0.0,11421.834838569459,0.0,-11421.834838569459,80586.44505431163,720772.5692809076,-11421.834838569459,80586.44505431163,0.0,1110106.0730281177,1110106.0730281177,1110106.0730281177,1110106.0730281177,0.0,27.99802006995891,0.0,0.2616692706749726,0.06754263257723338,0.670788096747794,0.0,35040.0,26905.0,8135.0,3.0,8128.0,3.0,54.515,469077.7175,3499.0,3925.0
