datetime,plant_1_heat_demand,DE_DA_price,natural_gas_price,co2_price,DE_ID3_price,DE_ID3_volume,aFRR_energy_down_price,aFRR_energy_down_quantity,aFRR_capacity_down_price
01.01.2025 00:00,4.533377229,2.16,50,,44.52,535.25,0,,28.8
01.01.2025 00:15,4.533377229,2.16,50,,62.25,622.17,0,,28.8
01.01.2025 00:30,4.533377229,2.16,50,,36.93,628.32,0,,28.8
01.01.2025 00:45,4.533377229,2.16,50,,29.19,767.55,0,,28.8
01.01.2025 01:00,4.533377229,1.6,50,,36.95,426.17,0,,28.8
01.01.2025 01:15,4.533377229,1.6,50,,10.98,519.27,1.836,-8.98,28.8
01.01.2025 01:30,4.533377229,1.6,50,,3.49,610.75,0.372,9.77,28.8
01.01.2025 01:45,4.533377229,1.6,50,,0.75,792.92,7.316,-9.2,28.8
01.01.2025 02:00,4.533377229,0,50,,47.98,779.72,0.096,-3.82,28.8
01.01.2025 02:15,4.533377229,0,50,,25.35,630.7,0,28.54,28.8
01.01.2025 02:30,4.533377229,0,50,,10.09,812.95,0.34,42.55,28.8
01.01.2025 02:45,4.533377229,0,50,,8.58,882.4,6.804,-7.02,28.8
01.01.2025 03:00,4.533377229,-0.01,50,,25.61,537.82,0,18.18,28.8
01.01.2025 03:15,4.533377229,-0.01,50,,18.84,500.17,0.04,7.45,28.8
01.01.2025 03:30,4.533377229,-0.01,50,,9.13,544.25,0.128,8.53,28.8
01.01.2025 03:45,4.533377229,-0.01,50,,7.45,598.42,0.524,25.46,28.8
01.01.2025 04:00,4.533377229,-0.01,50,,17.67,479.92,3.644,-7.55,23.72
01.01.2025 04:15,4.533377229,-0.01,50,,11.74,450.55,0.04,48.51,23.72
01.01.2025 04:30,4.533377229,-0.01,50,,7.45,462.6,0.012,-8.61,23.72
01.01.2025 04:45,4.533377229,-0.01,50,,3.2,570.5,0,,23.72
01.01.2025 05:00,4.533377229,-0.06,50,,10.73,441.52,0.236,-34.42,23.72
01.01.2025 05:15,4.533377229,-0.06,50,,7.53,393.15,1.844,-35.11,23.72
01.01.2025 05:30,4.533377229,-0.06,50,,7.02,402.95,2.76,-37.03,23.72
01.01.2025 05:45,4.533377229,-0.06,50,,5.88,480.4,1.904,-29.74,23.72
01.01.2025 06:00,4.610687131,-0.09,50,,6.94,445.65,0,,23.72
01.01.2025 06:15,4.610687131,-0.09,50,,7.49,436.2,0.116,-18.22,23.72
01.01.2025 06:30,4.610687131,-0.09,50,,11.64,557.15,0.612,-20.64,23.72
01.01.2025 06:45,4.610687131,-0.09,50,,18.14,684.25,2.872,-35.75,23.72
01.01.2025 07:00,4.663399482,-0.01,50,,12.62,606.75,13.752,-90.07,23.72
01.01.2025 07:15,4.663399482,-0.01,50,,17.99,545.05,18.76,-143.1,23.72
01.01.2025 07:30,4.663399482,-0.01,50,,18.55,659.32,8.3,-39.4,23.72
01.01.2025 07:45,4.663399482,-0.01,50,,17.37,817.02,8.736,-96.09,23.72
01.01.2025 08:00,4.733682617,-0.01,50,,16.3,560.37,0.872,-34.12,19.12
01.01.2025 08:15,4.733682617,-0.01,50,,9.04,600.17,5.088,-94.43,19.12
01.01.2025 08:30,4.733682617,-0.01,50,,3.41,707.02,0.876,-47.21,19.12
01.01.2025 08:45,4.733682617,-0.01,50,,0.32,800,2.1,-105.17,19.12
01.01.2025 09:00,4.733682617,-0.04,50,,11.48,614.4,1.724,-116.28,19.12
01.01.2025 09:15,4.733682617,-0.04,50,,6.39,650.57,5.384,-152.09,19.12
01.01.2025 09:30,4.733682617,-0.04,50,,-0.41,729.82,6.74,-155.98,19.12
01.01.2025 09:45,4.733682617,-0.04,50,,-1.76,744.5,10.312,-193.41,19.12
01.01.2025 10:00,4.733682617,-0.03,50,,2.44,522.27,1.912,-144.02,19.12
01.01.2025 10:15,4.733682617,-0.03,50,,-0.49,486.22,1.424,-69.36,19.12
01.01.2025 10:30,4.733682617,-0.03,50,,-1.59,514.75,1.94,-85.56,19.12
01.01.2025 10:45,4.733682617,-0.03,50,,-2.56,545.17,0.212,2291.02,19.12
01.01.2025 11:00,4.733682617,-0.1,50,,0.87,376.27,0.176,-60.38,19.12
01.01.2025 11:15,4.733682617,-0.1,50,,-1.35,414.62,0.648,356.44,19.12
01.01.2025 11:30,4.733682617,-0.1,50,,-1.81,420.72,0.068,1272.1,19.12
01.01.2025 11:45,4.733682617,-0.1,50,,-2.12,519.12,1.1,953.89,19.12
01.01.2025 12:00,4.733682617,-0.05,50,,-0.58,361.38,0.312,-33.19,19.17
01.01.2025 12:15,4.733682617,-0.05,50,,-0.9,391.97,0.204,-15.11,19.17
01.01.2025 12:30,4.733682617,-0.05,50,,-0.92,434.8,0,4.57,19.17
01.01.2025 12:45,4.733682617,-0.05,50,,-1.23,507.95,0.58,-22.64,19.17
01.01.2025 13:00,4.733682617,-0.1,50,,-1.81,405.97,0.204,-39.31,19.17
01.01.2025 13:15,4.733682617,-0.1,50,,0.79,403.6,0,-9.26,19.17
01.01.2025 13:30,4.733682617,-0.1,50,,2.21,432.75,0,10.76,19.17
01.01.2025 13:45,4.733682617,-0.1,50,,4.42,488.72,0.128,-80.85,19.17
01.01.2025 14:00,4.663399482,-1.01,50,,0.32,603.27,1.628,-114.66,19.17
01.01.2025 14:15,4.663399482,-1.01,50,,2.76,518.7,0.276,-2.22,19.17
01.01.2025 14:30,4.663399482,-1.01,50,,6.58,536.6,0.416,-57.03,19.17
01.01.2025 14:45,4.663399482,-1.01,50,,10.57,756.37,0.556,-71.28,19.17
01.01.2025 15:00,4.610687131,-0.01,50,,1.62,452.8,0.504,-151.6,19.17
01.01.2025 15:15,4.610687131,-0.01,50,,1.8,499.15,0.54,-10.89,19.17
01.01.2025 15:30,4.610687131,-0.01,50,,4.92,434.17,0.128,-36.02,19.17
01.01.2025 15:45,4.610687131,-0.01,50,,9.12,509.12,0,,19.17
01.01.2025 16:00,4.55797478,-0.01,50,,-0.5,374.57,0,,10.5
01.01.2025 16:15,4.55797478,-0.01,50,,-0.14,463.9,0.152,-16.59,10.5
01.01.2025 16:30,4.55797478,-0.01,50,,1.81,439.17,0.1,-12.2,10.5
01.01.2025 16:45,4.55797478,-0.01,50,,1.89,503.25,0.304,-23.17,10.5
01.01.2025 17:00,4.55797478,0.07,50,,2.89,315.1,0.12,-1.54,10.5
01.01.2025 17:15,4.55797478,0.07,50,,2.15,372.2,0.24,-54.39,10.5
01.01.2025 17:30,4.55797478,0.07,50,,3.65,392.38,0.1,-30.42,10.5
01.01.2025 17:45,4.55797478,0.07,50,,3.36,546.82,0.5,-125.13,10.5
01.01.2025 18:00,4.55797478,1.01,50,,5.19,395.37,0.056,-135.79,10.5
01.01.2025 18:15,4.55797478,1.01,50,,1.1,399.8,0.124,-107.44,10.5
01.01.2025 18:30,4.55797478,1.01,50,,-1.9,461.57,0.3,-97.35,10.5
01.01.2025 18:45,4.55797478,1.01,50,,-4.1,524.17,0.184,-77.74,10.5
01.01.2025 19:00,4.55797478,1.48,50,,3.89,429.85,0.076,-68.08,10.5
01.01.2025 19:15,4.55797478,1.48,50,,-2.05,450.87,0,2.01,10.5
01.01.2025 19:30,4.55797478,1.48,50,,-1.59,420.87,0,,10.5
01.01.2025 19:45,4.55797478,1.48,50,,-2.23,549.12,0.196,-107.53,10.5
01.01.2025 20:00,4.55797478,1,50,,0.08,419.57,0.828,-133.97,13.4
01.01.2025 20:15,4.55797478,1,50,,-1.35,427,0.508,-129.81,13.4
01.01.2025 20:30,4.55797478,1,50,,-1.47,499.47,0.344,-126.98,13.4
01.01.2025 20:45,4.55797478,1,50,,-2.56,596.47,0.372,-133.69,13.4
01.01.2025 21:00,4.55797478,0.07,50,,18.44,606.2,0.492,-48.88,13.4
01.01.2025 21:15,4.55797478,0.07,50,,-0.09,469.6,0.192,-24.35,13.4
01.01.2025 21:30,4.55797478,0.07,50,,-2.45,478.47,0.168,-12.54,13.4
01.01.2025 21:45,4.55797478,0.07,50,,-7.71,587.15,0.48,-72.59,13.4
01.01.2025 22:00,4.533377229,10.05,50,,10.47,437.8,0.224,-33.09,13.4
01.01.2025 22:15,4.533377229,10.05,50,,-0.17,445.1,0,-56.45,13.4
01.01.2025 22:30,4.533377229,10.05,50,,-2.34,534.22,0.784,-88.48,13.4
01.01.2025 22:45,4.533377229,10.05,50,,-6.67,642.22,0.032,-75.39,13.4
01.01.2025 23:00,4.533377229,7.01,50,,-0.52,353.02,140.844,-355.75,13.4
01.01.2025 23:15,4.533377229,7.01,50,,0.75,315.28,34.316,-127.85,13.4
01.01.2025 23:30,4.533377229,7.01,50,,-0.53,327.25,35.836,-122.88,13.4
01.01.2025 23:45,4.533377229,7.01,50,,-1.39,481.97,9.596,-24.81,13.4
02.01.2025 00:00,4.533377229,2.55,50,,-0.72,390.85,96.636,-53.82,20.8
02.01.2025 00:15,4.533377229,2.55,50,,-2.5,397.35,34.988,-90.81,20.8
02.01.2025 00:30,4.533377229,2.55,50,,-3.31,435.37,11.852,-57.58,20.8
02.01.2025 00:45,4.533377229,2.55,50,,-3.16,451.25,4.136,-29.07,20.8
02.01.2025 01:00,4.533377229,1.56,50,,-4.11,354.9,0,15.87,20.8
02.01.2025 01:15,4.533377229,1.56,50,,-4.43,377.5,0,,20.8
02.01.2025 01:30,4.533377229,1.56,50,,-3.93,448.67,26.896,-92.55,20.8
02.01.2025 01:45,4.533377229,1.56,50,,-3.09,507.32,56.388,-133.74,20.8
02.01.2025 02:00,4.533377229,3.45,50,,-3.59,402.02,102.948,-150.85,20.8
02.01.2025 02:15,4.533377229,3.45,50,,-4.97,410.4,70.724,-91.68,20.8
02.01.2025 02:30,4.533377229,3.45,50,,-2.1,503.35,0.328,30.63,20.8
02.01.2025 02:45,4.533377229,3.45,50,,0.79,552.85,3.44,8.09,20.8
02.01.2025 03:00,4.533377229,7.02,50,,-4.36,464.5,0.74,21.67,20.8
02.01.2025 03:15,4.533377229,7.02,50,,-5.58,436.7,14.476,4.55,20.8
02.01.2025 03:30,4.533377229,7.02,50,,-2.03,429.77,6.708,4.44,20.8
02.01.2025 03:45,4.533377229,7.02,50,,12.2,507.95,7.756,-81.55,20.8
02.01.2025 04:00,4.533377229,12.75,50,,-9.3,713.8,51.868,-59.72,22
02.01.2025 04:15,4.533377229,12.75,50,,-3.5,710.65,63.052,-15.39,22
02.01.2025 04:30,4.533377229,12.75,50,,24.35,719.05,19.796,24.05,22
02.01.2025 04:45,4.533377229,12.75,50,,80.11,792.77,56.324,-99.76,22
02.01.2025 05:00,4.533377229,30.07,50,,8.45,720.65,57.844,-133.26,22
02.01.2025 05:15,4.533377229,30.07,50,,55.45,685.62,70.576,-102.99,22
02.01.2025 05:30,4.533377229,30.07,50,,113.1,634.17,105.528,-229.09,22
02.01.2025 05:45,4.533377229,30.07,50,,127.6,964.6,83.5,-301.64,22
02.01.2025 06:00,4.610687131,67.13,50,,43.94,968.65,69.656,-88.06,22
02.01.2025 06:15,4.610687131,67.13,50,,74.21,637.52,29.708,-22.91,22
02.01.2025 06:30,4.610687131,67.13,50,,109.76,784.6,17.132,11.1,22
02.01.2025 06:45,4.610687131,67.13,50,,105.1,1211.22,6.08,-37.13,22
02.01.2025 07:00,4.663399482,98.83,50,,76.83,669.17,51.584,-35.39,22
02.01.2025 07:15,4.663399482,98.83,50,,119.14,702.57,0.012,91.42,22
02.01.2025 07:30,4.663399482,98.83,50,,135.89,797.72,58.82,2.55,22
02.01.2025 07:45,4.663399482,98.83,50,,141.66,1078.5,54.036,3.83,22
02.01.2025 08:00,4.733682617,121.53,50,,132.47,595.12,6.848,21.71,6.36
02.01.2025 08:15,4.733682617,121.53,50,,133.21,594.17,0,,6.36
02.01.2025 08:30,4.733682617,121.53,50,,129.15,708.52,0.056,89.07,6.36
02.01.2025 08:45,4.733682617,121.53,50,,126.73,898.37,0,,6.36
02.01.2025 09:00,4.733682617,127.23,50,,125.26,553.25,0.08,112.23,6.36
02.01.2025 09:15,4.733682617,127.23,50,,130.14,532.25,0.012,122.88,6.36
02.01.2025 09:30,4.733682617,127.23,50,,127.09,616.47,0,,6.36
02.01.2025 09:45,4.733682617,127.23,50,,128.19,794.35,5.344,21.15,6.36
02.01.2025 10:00,4.733682617,126.35,50,,117.12,612.55,2.916,71.4,6.36
02.01.2025 10:15,4.733682617,126.35,50,,123.8,532.45,11.368,21.79,6.36
02.01.2025 10:30,4.733682617,126.35,50,,126.23,658.77,28.716,17.24,6.36
02.01.2025 10:45,4.733682617,126.35,50,,130.92,829.35,0.248,57.02,6.36
02.01.2025 11:00,4.733682617,119.97,50,,120.6,578,0.012,77.77,6.36
02.01.2025 11:15,4.733682617,119.97,50,,113.52,613.6,5.512,48.97,6.36
02.01.2025 11:30,4.733682617,119.97,50,,115.04,642.65,1.024,73.86,6.36
02.01.2025 11:45,4.733682617,119.97,50,,112.39,831.97,75.996,-0.85,6.36
02.01.2025 12:00,4.733682617,115.95,50,,123.48,531.72,5.568,54.51,9.05
02.01.2025 12:15,4.733682617,115.95,50,,114.64,595.25,0,60.8,9.05
02.01.2025 12:30,4.733682617,115.95,50,,106.3,611.15,0,,9.05
02.01.2025 12:45,4.733682617,115.95,50,,102.03,830.67,0,,9.05
02.01.2025 13:00,4.733682617,113.9,50,,103.72,646.9,0,,9.05
02.01.2025 13:15,4.733682617,113.9,50,,117.3,528.17,0,,9.05
02.01.2025 13:30,4.733682617,113.9,50,,115.7,629.12,0,,9.05
02.01.2025 13:45,4.733682617,113.9,50,,122.47,810.02,0,,9.05
02.01.2025 14:00,4.663399482,122.21,50,,123.94,802.3,0.76,61.64,9.05
02.01.2025 14:15,4.663399482,122.21,50,,138.9,674.97,42.772,40.26,9.05
02.01.2025 14:30,4.663399482,122.21,50,,141.3,825.5,30.212,39.89,9.05
02.01.2025 14:45,4.663399482,122.21,50,,145.07,1126.97,39.848,24.71,9.05
02.01.2025 15:00,4.610687131,130.11,50,,124.63,563.95,25.228,60.79,9.05
02.01.2025 15:15,4.610687131,130.11,50,,134.13,636.02,0.096,97.91,9.05
02.01.2025 15:30,4.610687131,130.11,50,,131.32,718.07,0,,9.05
02.01.2025 15:45,4.610687131,130.11,50,,132.28,1001.25,0,,9.05
02.01.2025 16:00,4.55797478,138.59,50,,137.26,491.12,4.384,45.08,3.3
02.01.2025 16:15,4.55797478,138.59,50,,139.05,587.22,44.464,33,3.3
02.01.2025 16:30,4.55797478,138.59,50,,151.02,673,53.772,51.65,3.3
02.01.2025 16:45,4.55797478,138.59,50,,140.71,826.52,5.368,64.98,3.3
02.01.2025 17:00,4.55797478,152.87,50,,175.33,638.05,0.26,89.86,3.3
02.01.2025 17:15,4.55797478,152.87,50,,130.35,601.52,0.048,92.75,3.3
02.01.2025 17:30,4.55797478,152.87,50,,134.59,638.9,0,,3.3
02.01.2025 17:45,4.55797478,152.87,50,,128.67,666.2,124.536,19,3.3
02.01.2025 18:00,4.55797478,152.94,50,,140.3,633.4,103.496,39.81,3.3
02.01.2025 18:15,4.55797478,152.94,50,,129.22,503.52,48.104,51.78,3.3
02.01.2025 18:30,4.55797478,152.94,50,,115.23,566.92,13.312,65.28,3.3
02.01.2025 18:45,4.55797478,152.94,50,,106.46,640.42,62.508,42.34,3.3
02.01.2025 19:00,4.55797478,139.15,50,,134.2,659.52,64.552,35.73,3.3
02.01.2025 19:15,4.55797478,139.15,50,,120.76,477.02,47.46,37.64,3.3
02.01.2025 19:30,4.55797478,139.15,50,,114.74,546.37,13.376,56.63,3.3
02.01.2025 19:45,4.55797478,139.15,50,,97.47,613.72,0.268,55.25,3.3
02.01.2025 20:00,4.55797478,130,50,,112.96,492.65,0,36.65,6.59
02.01.2025 20:15,4.55797478,130,50,,98.68,517.37,0,16,6.59
02.01.2025 20:30,4.55797478,130,50,,83.03,596.32,0,-15.01,6.59
02.01.2025 20:45,4.55797478,130,50,,78.14,856.9,0,-12.22,6.59
02.01.2025 21:00,4.55797478,119.78,50,,116.83,506.2,0,-0.74,6.59
02.01.2025 21:15,4.55797478,119.78,50,,110.48,500.07,0,31.07,6.59
02.01.2025 21:30,4.55797478,119.78,50,,106.28,506.95,0,36.08,6.59
02.01.2025 21:45,4.55797478,119.78,50,,90.22,645.82,0,42.21,6.59
02.01.2025 22:00,4.533377229,113.42,50,,112.17,608.72,0.016,56.87,6.59
02.01.2025 22:15,4.533377229,113.42,50,,103.17,458.6,31.584,25.6,6.59
02.01.2025 22:30,4.533377229,113.42,50,,87.31,460.77,53.772,18.57,6.59
02.01.2025 22:45,4.533377229,113.42,50,,75.82,825.05,52.128,39.31,6.59
02.01.2025 23:00,4.533377229,82.47,50,,115.6,640.75,0,,6.59
02.01.2025 23:15,4.533377229,82.47,50,,82.1,372.05,0,,6.59
02.01.2025 23:30,4.533377229,82.47,50,,80.79,585.8,0,,6.59
02.01.2025 23:45,4.533377229,82.47,50,,68.72,673.67,0,,6.59
03.01.2025 00:00,4.533377229,99.56,50,,91.25,549.72,8.768,42.69,14.67
03.01.2025 00:15,4.533377229,99.56,50,,89.12,551.35,3.076,63.49,14.67
03.01.2025 00:30,4.533377229,99.56,50,,85.33,523.67,20.984,20.81,14.67
03.01.2025 00:45,4.533377229,99.56,50,,81.6,858.62,150.168,-10.26,14.67
03.01.2025 01:00,4.533377229,87.53,50,,89.62,456.77,214.932,0.55,14.67
03.01.2025 01:15,4.533377229,87.53,50,,87.75,428.75,85.856,27.07,14.67
03.01.2025 01:30,4.533377229,87.53,50,,84.27,482.95,119.84,32.74,14.67
03.01.2025 01:45,4.533377229,87.53,50,,79.96,573.2,83,30.11,14.67
03.01.2025 02:00,4.533377229,85.01,50,,90.82,396.27,25.68,74.34,14.67
03.01.2025 02:15,4.533377229,85.01,50,,85.82,466.27,0,,14.67
03.01.2025 02:30,4.533377229,85.01,50,,78.71,451.27,0,46.76,14.67
03.01.2025 02:45,4.533377229,85.01,50,,64.68,474.2,68.832,30.92,14.67
03.01.2025 03:00,4.533377229,83.79,50,,83.13,391.45,169.088,16.49,14.67
03.01.2025 03:15,4.533377229,83.79,50,,81.08,431.6,56.748,37.94,14.67
03.01.2025 03:30,4.533377229,83.79,50,,77.19,490.32,114.348,6.31,14.67
03.01.2025 03:45,4.533377229,83.79,50,,69.76,632.17,147.408,-6.87,14.67
03.01.2025 04:00,4.533377229,77.5,50,,75.72,433.32,173.476,-14.74,12.97
03.01.2025 04:15,4.533377229,77.5,50,,75.37,391.82,166.38,-1.9,12.97
03.01.2025 04:30,4.533377229,77.5,50,,82.75,425.92,160.22,25.83,12.97
03.01.2025 04:45,4.533377229,77.5,50,,82.6,554.52,87.896,8.61,12.97
03.01.2025 05:00,4.533377229,79.88,50,,71.9,556.8,100.368,20.94,12.97
03.01.2025 05:15,4.533377229,79.88,50,,78.34,455.92,155.552,-45.82,12.97
03.01.2025 05:30,4.533377229,79.88,50,,77.62,481.25,188.34,-70.32,12.97
03.01.2025 05:45,4.533377229,79.88,50,,78.13,599.15,176.548,-50.02,12.97
03.01.2025 06:00,4.610687131,83.56,50,,58.55,689.92,145.344,-30.71,12.97
03.01.2025 06:15,4.610687131,83.56,50,,55.29,611.47,172.952,-59.38,12.97
03.01.2025 06:30,4.610687131,83.56,50,,61.1,701.1,160.108,-6.75,12.97
03.01.2025 06:45,4.610687131,83.56,50,,53.19,875.45,138.744,-1.73,12.97
03.01.2025 07:00,4.663399482,78.43,50,,61.6,589.35,136.6,11.97,12.97
03.01.2025 07:15,4.663399482,78.43,50,,57.88,602.5,91.332,21.36,12.97
03.01.2025 07:30,4.663399482,78.43,50,,49.35,759.55,139.224,18.52,12.97
03.01.2025 07:45,4.663399482,78.43,50,,48.79,847.2,0.188,53.36,12.97
03.01.2025 08:00,4.733682617,82.57,50,,66.9,691.45,16.072,49.36,4.4
03.01.2025 08:15,4.733682617,82.57,50,,57.63,730.3,0.02,41.72,4.4
03.01.2025 08:30,4.733682617,82.57,50,,55.05,733.57,6.48,39.6,4.4
03.01.2025 08:45,4.733682617,82.57,50,,45.34,980.55,25.276,50.67,4.4
03.01.2025 09:00,4.733682617,80.76,50,,75.81,852,25.816,-155.89,4.4
03.01.2025 09:15,4.733682617,80.76,50,,66.3,607.87,57.784,-5.48,4.4
03.01.2025 09:30,4.733682617,80.76,50,,62.32,774.62,10.292,31.39,4.4
03.01.2025 09:45,4.733682617,80.76,50,,57.71,1170.55,10.744,30.6,4.4
03.01.2025 10:00,4.733682617,77.64,50,,73.21,734.02,6.424,37.79,4.4
03.01.2025 10:15,4.733682617,77.64,50,,63.67,588.02,35.552,33.49,4.4
03.01.2025 10:30,4.733682617,77.64,50,,63.49,707.95,19.284,38.23,4.4
03.01.2025 10:45,4.733682617,77.64,50,,53,964.2,0.032,26.84,4.4
03.01.2025 11:00,4.733682617,70.48,50,,65.82,702.45,18.192,50.79,4.4
03.01.2025 11:15,4.733682617,70.48,50,,61.99,630.6,3.476,57.28,4.4
03.01.2025 11:30,4.733682617,70.48,50,,66.38,813.95,2.544,212.2,4.4
03.01.2025 11:45,4.733682617,70.48,50,,60.64,1041.65,37.5,53.67,4.4
03.01.2025 12:00,4.733682617,69.94,50,,65.06,802.22,142.012,-6.54,5.98
03.01.2025 12:15,4.733682617,69.94,50,,53.61,742.35,205.528,-16.15,5.98
03.01.2025 12:30,4.733682617,69.94,50,,60.55,759.7,45.94,33.47,5.98
03.01.2025 12:45,4.733682617,69.94,50,,64.74,975.6,39.9,23.08,5.98
03.01.2025 13:00,4.733682617,77.8,50,,32.72,859.52,64.368,5.16,5.98
03.01.2025 13:15,4.733682617,77.8,50,,47.59,772.62,6.364,33.04,5.98
03.01.2025 13:30,4.733682617,77.8,50,,67.67,702.05,3.416,49.06,5.98
03.01.2025 13:45,4.733682617,77.8,50,,82.52,953.87,76.672,-6.56,5.98
03.01.2025 14:00,4.663399482,78.81,50,,44.66,1005,0,,5.98
03.01.2025 14:15,4.663399482,78.81,50,,64.75,798.22,0,,5.98
03.01.2025 14:30,4.663399482,78.81,50,,82.35,786.7,99.912,-6.09,5.98
03.01.2025 14:45,4.663399482,78.81,50,,92.13,843.8,143.992,-5.56,5.98
03.01.2025 15:00,4.610687131,85.29,50,,74.78,966.22,53.244,34.03,5.98
03.01.2025 15:15,4.610687131,85.29,50,,82.35,729.8,0.536,45.25,5.98
03.01.2025 15:30,4.610687131,85.29,50,,87.48,753.37,164.332,20.22,5.98
03.01.2025 15:45,4.610687131,85.29,50,,91.33,995.67,145.244,25.56,5.98
03.01.2025 16:00,4.55797478,105.51,50,,93.07,707.27,0.084,,2.08
03.01.2025 16:15,4.55797478,105.51,50,,90.59,684.52,0,,2.08
03.01.2025 16:30,4.55797478,105.51,50,,97.03,662.75,0,,2.08
03.01.2025 16:45,4.55797478,105.51,50,,96.17,769.47,0,,2.08
03.01.2025 17:00,4.55797478,116.66,50,,101.43,664.37,0,,2.08
03.01.2025 17:15,4.55797478,116.66,50,,96.47,533.65,0,,2.08
03.01.2025 17:30,4.55797478,116.66,50,,92.37,638.35,4.884,56.9,2.08
03.01.2025 17:45,4.55797478,116.66,50,,123.95,1033.87,48.6,34.9,2.08
03.01.2025 18:00,4.55797478,115.06,50,,116.1,859.17,4.256,,2.08
03.01.2025 18:15,4.55797478,115.06,50,,109.47,748.3,0,,2.08
03.01.2025 18:30,4.55797478,115.06,50,,111.47,843.22,0,,2.08
03.01.2025 18:45,4.55797478,115.06,50,,101.87,997.65,23.208,32.9,2.08
03.01.2025 19:00,4.55797478,114.91,50,,116.2,727.87,219.576,13.51,2.08
03.01.2025 19:15,4.55797478,114.91,50,,110.47,660.45,52.944,41.19,2.08
03.01.2025 19:30,4.55797478,114.91,50,,97.41,836.37,0,,2.08
03.01.2025 19:45,4.55797478,114.91,50,,90.78,1145.35,5.068,40.28,2.08
03.01.2025 20:00,4.55797478,113.3,50,,116.35,690.5,169.612,-4.33,4.17
03.01.2025 20:15,4.55797478,113.3,50,,115.09,522.72,115.084,26.31,4.17
03.01.2025 20:30,4.55797478,113.3,50,,103.29,580.87,20.044,61.03,4.17
03.01.2025 20:45,4.55797478,113.3,50,,94.74,715.32,0.024,67.25,4.17
03.01.2025 21:00,4.55797478,107.8,50,,118.94,638.3,1.608,82.76,4.17
03.01.2025 21:15,4.55797478,107.8,50,,104.26,536.75,2.708,58,4.17
03.01.2025 21:30,4.55797478,107.8,50,,103.21,590.15,2.348,114.07,4.17
03.01.2025 21:45,4.55797478,107.8,50,,99.39,754,0,,4.17
03.01.2025 22:00,4.533377229,98.22,50,,98.99,512.32,0,,4.17
03.01.2025 22:15,4.533377229,98.22,50,,94.88,462.9,0,,4.17
03.01.2025 22:30,4.533377229,98.22,50,,92.15,552.3,0,,4.17
03.01.2025 22:45,4.533377229,98.22,50,,92.15,761.02,0,,4.17
03.01.2025 23:00,4.533377229,88.57,50,,112.18,404.02,33.004,64.99,4.17
03.01.2025 23:15,4.533377229,88.57,50,,114.65,415,39.752,75.37,4.17
03.01.2025 23:30,4.533377229,88.57,50,,105.85,496.67,46.32,49.94,4.17
03.01.2025 23:45,4.533377229,88.57,50,,105.34,600.45,129.276,29.55,4.17
04.01.2025 00:00,4.533377229,90.43,50,,116.47,450.5,140.7,28.45,11.13
04.01.2025 00:15,4.533377229,90.43,50,,109.28,398.08,19.936,76.25,11.13
04.01.2025 00:30,4.533377229,90.43,50,,101.77,519.8,0,,11.13
04.01.2025 00:45,4.533377229,90.43,50,,96.67,668,0,,11.13
04.01.2025 01:00,4.533377229,90.29,50,,98.01,422.17,0,,11.13
04.01.2025 01:15,4.533377229,90.29,50,,103.34,464.45,0,,11.13
04.01.2025 01:30,4.533377229,90.29,50,,100.19,536.05,0,,11.13
04.01.2025 01:45,4.533377229,90.29,50,,107.97,712.52,1,95.78,11.13
04.01.2025 02:00,4.533377229,90.2,50,,96.87,471.67,1.112,69.21,11.13
04.01.2025 02:15,4.533377229,90.2,50,,108.99,444.07,0.008,53.64,11.13
04.01.2025 02:30,4.533377229,90.2,50,,110.17,532.1,0,,11.13
04.01.2025 02:45,4.533377229,90.2,50,,114.67,637.27,0,,11.13
04.01.2025 03:00,4.533377229,91.52,50,,99.44,503.5,0,106.15,11.13
04.01.2025 03:15,4.533377229,91.52,50,,104.68,468.65,1.124,98.56,11.13
04.01.2025 03:30,4.533377229,91.52,50,,112.82,468.72,0.144,158.96,11.13
04.01.2025 03:45,4.533377229,91.52,50,,122.21,605.97,0.148,131.86,11.13
04.01.2025 04:00,4.533377229,95.95,50,,101.32,362.85,0,,9.43
04.01.2025 04:15,4.533377229,95.95,50,,107.06,336.3,0.18,100.06,9.43
04.01.2025 04:30,4.533377229,95.95,50,,119.35,349.17,0,,9.43
04.01.2025 04:45,4.533377229,95.95,50,,123.32,588.67,0.096,99.91,9.43
04.01.2025 05:00,4.533377229,102.11,50,,97.01,611.45,1.188,84.68,9.43
04.01.2025 05:15,4.533377229,102.11,50,,106.26,450.32,0.016,106.96,9.43
04.01.2025 05:30,4.533377229,102.11,50,,128.08,410.4,0.252,229.86,9.43
04.01.2025 05:45,4.533377229,102.11,50,,141.36,626.15,0.244,94.14,9.43
04.01.2025 06:00,4.610687131,110.66,50,,99.39,526.92,23.44,53.81,9.43
04.01.2025 06:15,4.610687131,110.66,50,,127.62,420.02,4.72,60.8,9.43
04.01.2025 06:30,4.610687131,110.66,50,,133.94,426.77,37.752,56.11,9.43
04.01.2025 06:45,4.610687131,110.66,50,,136.22,613.52,5.2,67.77,9.43
04.01.2025 07:00,4.663399482,119.96,50,,128.73,594.4,109.82,48.04,9.43
04.01.2025 07:15,4.663399482,119.96,50,,133.33,307.38,0.244,101.33,9.43
04.01.2025 07:30,4.663399482,119.96,50,,125.11,377.62,0.38,96.01,9.43
