datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hydrogen_electrolyser_steel_demand,P100000120426_bf_bof_hydrogen_electrolyser_steel_demand,P100000120428_bf_bof_hydrogen_electrolyser_steel_demand,P100000120425_bf_bof_hydrogen_electrolyser_steel_demand,P100000120427_bf_bof_hydrogen_electrolyser_steel_demand,P100000120422_bf_bof_hydrogen_electrolyser_steel_demand,P100000120432_bf_bof_hydrogen_electrolyser_steel_demand,P100000120424_bf_bof_hydrogen_electrolyser_steel_demand,P100000120421_bf_bof_hydrogen_electrolyser_steel_demand
1/2/2035 0:00,0,5.2325,-0.01563,460,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 0:15,0,5.2325,-0.01563,460,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 0:30,0,5.2325,-0.01563,460,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 0:45,0,5.2325,-0.01563,460,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 1:00,0,5.2325,-0.01563,334.46,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 1:15,0,5.2325,-0.01563,334.46,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 1:30,0,5.2325,-0.01563,334.46,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 1:45,0,5.2325,-0.01563,334.46,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 2:00,0,5.2325,-0.01563,160.65,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 2:15,0,5.2325,-0.01563,160.65,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 2:30,0,5.2325,-0.01563,160.65,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 2:45,0,5.2325,-0.01563,160.65,26.46347679,35.74907592,-0.009572406,47.05017557,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 3:00,0,5.2325,-0.01563,191.52,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 3:15,0,5.2325,-0.01563,191.52,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 3:30,0,5.2325,-0.01563,191.52,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 3:45,0,5.2325,-0.01563,191.52,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 4:00,0,8.1102,-0.01563,154.89,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 4:15,0,8.1102,-0.01563,154.89,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 4:30,0,8.1102,-0.01563,154.89,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 4:45,0,8.1102,-0.01563,154.89,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 5:00,0,8.1102,-0.01563,177.28,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 5:15,0,8.1102,-0.01563,177.28,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 5:30,0,8.1102,-0.01563,177.28,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 5:45,0,8.1102,-0.01563,177.28,26.46347678,35.74907636,-0.009572406,47.13027687,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 6:00,0,8.1102,-0.01563,407.64,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 6:15,0,8.1102,-0.01563,407.64,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 6:30,0,8.1102,-0.01563,407.64,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 6:45,0,8.1102,-0.01563,407.64,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 7:00,0,8.1102,-0.01563,277.97,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 7:15,0,8.1102,-0.01563,277.97,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 7:30,0,8.1102,-0.01563,277.97,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 7:45,0,8.1102,-0.01563,277.97,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 8:00,0,17.695,-0.01563,275.55,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 8:15,0,17.695,-0.01563,275.55,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 8:30,0,17.695,-0.01563,275.55,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 8:45,0,17.695,-0.01563,275.55,26.46347677,35.74907652,-0.009572406,47.16382855,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 9:00,0,17.695,-0.01563,58.79,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 9:15,0,17.695,-0.01563,58.79,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 9:30,0,17.695,-0.01563,58.79,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 9:45,0,17.695,-0.01563,58.79,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 10:00,0,17.695,-0.01563,44.021,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 10:15,0,17.695,-0.01563,44.021,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 10:30,0,17.695,-0.01563,44.021,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 10:45,0,17.695,-0.01563,44.021,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 11:00,0,17.695,-0.01563,110.17,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 11:15,0,17.695,-0.01563,110.17,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 11:30,0,17.695,-0.01563,110.17,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 11:45,0,17.695,-0.01563,110.17,26.46347675,35.74907634,-0.009572406,47.16332852,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 12:00,0,13.963,-0.01563,40.068,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 12:15,0,13.963,-0.01563,40.068,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 12:30,0,13.963,-0.01563,40.068,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 12:45,0,13.963,-0.01563,40.068,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 13:00,0,13.963,-0.01563,64.959,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 13:15,0,13.963,-0.01563,64.959,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 13:30,0,13.963,-0.01563,64.959,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 13:45,0,13.963,-0.01563,64.959,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.78472478,94.67308766,30.5397057,54.97147026,24.43176456,121.2425057,66.66817754,143.5366168,250.4255867
1/2/2035 14:00,0,13.963,-0.01563,70.243,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 14:15,0,13.963,-0.01563,70.243,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 14:30,0,13.963,-0.01563,70.243,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 14:45,0,13.963,-0.01563,70.243,26.46347724,35.74907645,-0.009572406,47.16205982,225.0,100.0,34.73559239,94.53936474,30.49656928,54.89382469,24.39725542,121.0712542,66.57401073,143.3338756,250.071868
1/2/2035 15:00,0,13.963,-0.01563,28.244,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 15:15,0,13.963,-0.01563,28.244,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 15:30,0,13.963,-0.01563,28.244,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 15:45,0,13.963,-0.01563,28.244,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
1/2/2035 16:00,0,0,-0.01563,57.054,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 16:15,0,0,-0.01563,57.054,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 16:30,0,0,-0.01563,57.054,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 16:45,0,0,-0.01563,57.054,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 17:00,0,0,-0.01563,101.53,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 17:15,0,0,-0.01563,101.53,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 17:30,0,0,-0.01563,101.53,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 17:45,0,0,-0.01563,101.53,26.46347765,35.74907665,-0.009572406,47.21285319,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 18:00,0,0,-0.01563,171.24,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 18:15,0,0,-0.01563,171.24,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 18:30,0,0,-0.01563,171.24,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 18:45,0,0,-0.01563,171.24,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 19:00,0,0,-0.01563,91.55,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 19:15,0,0,-0.01563,91.55,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 19:30,0,0,-0.01563,91.55,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 19:45,0,0,-0.01563,91.55,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 20:00,0,0,-0.01563,121.56,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 20:15,0,0,-0.01563,121.56,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 20:30,0,0,-0.01563,121.56,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 20:45,0,0,-0.01563,121.56,26.46347823,35.74907666,-0.009572406,47.03004611,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 21:00,0,0,-0.01563,83.257,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 21:15,0,0,-0.01563,83.257,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 21:30,0,0,-0.01563,83.257,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 21:45,0,0,-0.01563,83.257,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.66189381,94.33878037,30.43186464,54.77735635,24.34549171,120.8143771,66.43276051,143.0297638,249.54129
1/2/2035 22:00,0,0,-0.01563,100.61,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 22:15,0,0,-0.01563,100.61,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 22:30,0,0,-0.01563,100.61,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 22:45,0,0,-0.01563,100.61,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 23:00,0,0,-0.01563,224.27,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 23:15,0,0,-0.01563,224.27,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 23:30,0,0,-0.01563,224.27,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/2/2035 23:45,0,0,-0.01563,224.27,26.46347822,35.74907648,-0.009572406,46.95061066,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 0:00,0,0,-0.01563,194.49,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 0:15,0,0,-0.01563,194.49,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 0:30,0,0,-0.01563,194.49,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 0:45,0,0,-0.01563,194.49,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 1:00,0,0,-0.01563,200.16,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 1:15,0,0,-0.01563,200.16,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 1:30,0,0,-0.01563,200.16,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 1:45,0,0,-0.01563,200.16,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 2:00,0,0,-0.01563,243.81,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 2:15,0,0,-0.01563,243.81,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 2:30,0,0,-0.01563,243.81,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 2:45,0,0,-0.01563,243.81,26.46347821,35.7490765,-0.009572406,46.97656633,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 3:00,0,0,-0.01563,180.57,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 3:15,0,0,-0.01563,180.57,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 3:30,0,0,-0.01563,180.57,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 3:45,0,0,-0.01563,180.57,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 4:00,0,4.1253,-0.01563,127.37,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 4:15,0,4.1253,-0.01563,127.37,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 4:30,0,4.1253,-0.01563,127.37,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 4:45,0,4.1253,-0.01563,127.37,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 5:00,0,4.1253,-0.01563,177.93,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 5:15,0,4.1253,-0.01563,177.93,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 5:30,0,4.1253,-0.01563,177.93,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 5:45,0,4.1253,-0.01563,177.93,26.46347822,35.7490768,-0.009572406,47.10636703,225.0,100.0,34.00984351,92.56410438,29.85938852,53.74689932,23.88751081,118.5416492,65.18304512,140.339126,244.8469858
1/3/2035 6:00,0,4.1253,-0.01563,249.93,26.46347821,35.74907684,-0.009572406,47.38675475,225.0,100.0,34.6987431,94.43907256,30.46421696,54.83559052,24.37137356,120.9428157,66.50338562,143.1818197,249.806579
