datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_bf_bof_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2045-01-02 00:00:00,0.0,10.043,0.0,460.0,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 00:15:00,0.0,10.043,0.0,460.0,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 00:30:00,0.0,10.043,0.0,460.0,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 00:45:00,0.0,10.043,0.0,460.0,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 01:00:00,0.0,10.043,0.0,334.46,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 01:15:00,0.0,10.043,0.0,334.46,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 01:30:00,0.0,10.043,0.0,334.46,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 01:45:00,0.0,10.043,0.0,334.46,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 02:00:00,0.0,10.043,0.0,160.65,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 02:15:00,0.0,10.043,0.0,160.65,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 02:30:00,0.0,10.043,0.0,160.65,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 02:45:00,0.0,10.043,0.0,160.65,120.82895097941076,94.02126658882275,49.84832511159938,340.515796515782,100.76183606202532,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 03:00:00,0.0,10.043,0.0,191.52,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 03:15:00,0.0,10.043,0.0,191.52,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 03:30:00,0.0,10.043,0.0,191.52,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 03:45:00,0.0,10.043,0.0,191.52,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 04:00:00,0.0,29.935,0.0,154.89,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 04:15:00,0.0,29.935,0.0,154.89,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 04:30:00,0.0,29.935,0.0,154.89,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
2045-01-02 04:45:00,0.0,29.935,0.0,154.89,120.82895097941072,94.02126660421742,49.84611315986104,340.515796515782,100.77782310070276,225.0,100.0,29.435017048002,80.11286468066125,25.84285957431575,46.517147227559,20.674287658888176,103.37143830855325,56.41496243716375,121.4614400097275,211.91144851559926
