plant_name,total_heat_demand_MWh,total_gas_heat_MWh,total_storage_discharge_heat_MWh,total_etes_charging_electricity_MWh,total_etes_discharging_heat_MWh,total_electric_heat_MWh,total_etes_charged_MWh,total_etes_discharged_MWh,final_etes_soc_MWh,max_etes_soc_MWh,hours_storage_full,hours_storage_empty,total_DA_electricity_MWh,total_IDC_buy_MWh,total_IDC_sell_MWh,total_final_planned_electricity_MWh,total_afrr_energy_bid_MWh,total_afrr_energy_activated_MWh,total_afrr_capacity_reserved_MW_h,average_afrr_capacity_reserved_MW,max_afrr_capacity_reserved_MW,number_of_capacity_blocks,number_of_capacity_blocks_with_bid,total_actual_electricity_consumption_MWh,total_intraday_buy_MWh_el,total_intraday_sell_MWh_el,total_scheduled_electricity_procurement_MWh_el,total_afrr_energy_bid_MWh_el,total_afrr_energy_activated_MWh_el,total_IDC_buy_electricity_MWh,total_IDC_sell_electricity_MWh,total_afrr_activated_electricity_MWh,total_actual_electricity_consumption_MWh_el,share_DA_electricity,share_IDC_net_electricity,share_afrr_activated_electricity,total_electricity_market_cost_EUR,total_additional_electricity_charges_cost_EUR,total_electricity_procurement_cost_EUR,total_electricity_cost_EUR,total_gas_cost_EUR,total_co2_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,IDC_net_cashflow_EUR,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,total_IDC_trading_value_EUR,total_afrr_energy_value_EUR,total_afrr_capacity_revenue_EUR,gross_operating_cost_EUR,total_operating_cost_EUR,total_net_operating_cost_EUR,net_operating_cost_EUR,capacity_revenue_share_of_gross_cost,average_cost_of_heat_EUR_per_MWh,average_cost_of_stored_heat_EUR_per_MWh_th,share_stored_heat_from_DA,share_stored_heat_from_IDC,share_stored_heat_from_afrr_energy,weighted_average_stored_heat_cost_EUR_per_MWh_th,aFRR_down_total_rows,aFRR_down_valid_activation_rows,aFRR_down_zero_activation_rows,aFRR_down_missing_price_rows,aFRR_down_missing_quantity_rows,aFRR_down_activation_without_price_rows,aFRR_down_skipped_activation_MWh_due_to_missing_price,aFRR_down_used_system_activation_MWh,aFRR_down_negative_quantity_rows,aFRR_down_price_zero_with_activation_rows
plant_1,39649.4491487,11561.011520282249,28088.43762841775,33213.8221914245,28088.43762841775,28088.43762841775,33213.8221914245,28088.43762841775,0.0,12.0,10.0,7249.75,8940.187200198652,2483.3530098617666,2613.7023891445406,8809.83782091588,34743.486253235504,24403.984370508624,0.0,0.0,0.0,0.0,0.0,33213.8221914245,2483.3530098617666,2613.7023891445406,8809.83782091588,34743.486253235504,24403.984370508624,2483.3530098617666,2613.7023891445406,24403.984370508624,33213.8221914245,0.26917068287632745,-0.0039245522099660346,0.7347538693336386,-100865.97966230723,401887.2485162365,301021.26885392924,301021.26885392924,642278.4177934583,0.0,12278.486986664513,208104.4037958476,195825.9168091831,86999.47864946454,765241.8866450756,195825.9168091831,86999.47864946454,0.0,943299.6866473876,943299.6866473876,943299.6866473876,943299.6866473876,0.0,23.79099096962652,0.0,0.19047746972908017,0.07476866093728124,0.7347538693336386,0.0,35040.0,26905.0,8135.0,3.0,8128.0,3.0,54.515,469077.7175,3499.0,3925.0
