datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_natural_gas_external_steel_demand,P100000120426_dri_bof_natural_gas_external_steel_demand,P100000120428_dri_bof_natural_gas_external_steel_demand,P100000120425_dri_bof_natural_gas_external_steel_demand,P100000120427_dri_bof_natural_gas_external_steel_demand,P100000120422_dri_bof_natural_gas_external_steel_demand,P100000120432_dri_bof_natural_gas_external_steel_demand,P100000120424_dri_bof_natural_gas_external_steel_demand,P100000120421_dri_bof_natural_gas_external_steel_demand
2040-02-26 11:30:00,0.0,405.27,0.0,113.13,195.4646981819939,139.64081634112463,79.7370515130521,562.7562047889996,113.70741669763817,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 11:45:00,0.0,405.27,0.0,113.13,195.4646981819939,139.64081634112463,79.7370515130521,562.7562047889996,113.70741669763817,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 12:00:00,0.0,199.55,0.0,44.449,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 12:15:00,0.0,199.55,0.0,44.449,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 12:30:00,0.0,199.55,0.0,44.449,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 12:45:00,0.0,199.55,0.0,44.449,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 13:00:00,0.0,199.55,0.0,108.99,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 13:15:00,0.0,199.55,0.0,108.99,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 13:30:00,0.0,199.55,0.0,108.99,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 13:45:00,0.0,199.55,0.0,108.99,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.34844241829675,112.8188759337365,37.0364996752165,68.37507632347675,31.14903768887525,119.65638356608424,76.92196086391125,148.14599870086624,256.4065362130375
2040-02-26 14:00:00,0.0,199.55,0.0,37.657,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.28580156499175,112.65952263355175,36.9841867231355,68.27849856578875,31.1050406014,119.4873724901305,76.8133108865125,147.9367468925425,256.0443696217075
2040-02-26 14:15:00,0.0,199.55,0.0,37.657,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.28580156499175,112.65952263355175,36.9841867231355,68.27849856578875,31.1050406014,119.4873724901305,76.8133108865125,147.9367468925425,256.0443696217075
2040-02-26 14:30:00,0.0,199.55,0.0,37.657,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.28580156499175,112.65952263355175,36.9841867231355,68.27849856578875,31.1050406014,119.4873724901305,76.8133108865125,147.9367468925425,256.0443696217075
2040-02-26 14:45:00,0.0,199.55,0.0,37.657,195.4646981827935,139.6408163370382,79.74174958811355,562.7562047889996,113.70783710559424,225.0,100.0,44.28580156499175,112.65952263355175,36.9841867231355,68.27849856578875,31.1050406014,119.4873724901305,76.8133108865125,147.9367468925425,256.0443696217075
2040-02-26 15:00:00,0.0,199.55,0.0,72.204,195.4646981852707,139.64081634790716,79.72776294819987,562.7562047889996,116.65155384375672,225.0,100.0,44.23882092472175,112.5400076576725,36.94495200883175,68.20606524707425,31.07204278558925,119.36061418238,76.7318234029585,147.77980803532776,255.7727446765275
