datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_coal_external_steel_demand,P100000120426_bf_bof_coal_external_steel_demand,P100000120428_bf_bof_coal_external_steel_demand,P100000120425_bf_bof_coal_external_steel_demand,P100000120427_bf_bof_coal_external_steel_demand,P100000120422_bf_bof_coal_external_steel_demand,P100000120432_bf_bof_coal_external_steel_demand,P100000120424_bf_bof_coal_external_steel_demand,P100000120421_bf_bof_coal_external_steel_demand
2035-07-25 02:00:00,37.942,192.82,0.0,2.652,177.04041513238258,128.14988930307643,97.18944418080804,508.0628459357132,104.91222048817116,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 02:15:00,37.942,192.82,0.0,2.652,177.04041513238258,128.14988930307643,97.18944418080804,508.0628459357132,104.91222048817116,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 02:30:00,37.942,192.82,0.0,2.652,177.04041513238258,128.14988930307643,97.18944418080804,508.0628459357132,104.91222048817116,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 02:45:00,37.942,192.82,0.0,2.652,177.04041513238258,128.14988930307643,97.18944418080804,508.0628459357132,104.91222048817116,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 03:00:00,39.159,192.82,0.0,23.924,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 03:15:00,39.159,192.82,0.0,23.924,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 03:30:00,39.159,192.82,0.0,23.924,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 03:45:00,39.159,192.82,0.0,23.924,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 04:00:00,40.169,319.69,0.0,0.468,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 04:15:00,40.169,319.69,0.0,0.468,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 04:30:00,40.169,319.69,0.0,0.468,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 04:45:00,40.169,319.69,0.0,0.468,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 05:00:00,41.179,319.69,0.0,0.041,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
2035-07-25 05:15:00,41.179,319.69,0.0,0.041,177.0404151264283,128.1498893052115,97.18944417946868,508.0628459357132,105.01636101467308,225.0,100.0,39.0135935654615,106.18273926279025,34.25249654273225,61.6544937600495,27.4019972257515,118.08106347924875,74.77319993729375,146.19560240287925,253.030850312675
