datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120426_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120428_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120425_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120427_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120422_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120432_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120424_dri_eaf_hydrogen_electrolyser_steel_demand,P100000120421_dri_eaf_hydrogen_electrolyser_steel_demand
2045-01-01 00:00:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 00:15:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 00:30:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 00:45:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 01:00:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 01:15:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 01:30:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 01:45:00,0.0,29.924,0.0,0.0,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 02:00:00,0.0,29.924,0.0,3.453,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 02:15:00,0.0,29.924,0.0,3.453,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 02:30:00,0.0,29.924,0.0,3.453,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 02:45:00,0.0,29.924,0.0,3.453,145.58378819175374,109.20989593421348,66.38652144641857,414.1720585250702,108.0172555023799,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 03:00:00,0.0,29.924,0.0,18.417,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 03:15:00,0.0,29.924,0.0,18.417,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 03:30:00,0.0,29.924,0.0,18.417,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 03:45:00,0.0,29.924,0.0,18.417,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 04:00:00,0.0,71.141,0.0,5.865,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 04:15:00,0.0,71.141,0.0,5.865,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 04:30:00,0.0,71.141,0.0,5.865,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 04:45:00,0.0,71.141,0.0,5.865,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 05:00:00,0.0,71.141,0.0,2.713,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 05:15:00,0.0,71.141,0.0,2.713,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 05:30:00,0.0,71.141,0.0,2.713,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 05:45:00,0.0,71.141,0.0,2.713,145.58378819175368,109.20989803819656,66.38298431485791,414.1720585250702,108.0700844209942,225.0,100.0,77.29762852504275,110.90529310114825,36.408303290781,67.215329152211,30.80702586143,117.62682601636925,75.6172452962375,145.633213163124,252.05748432079
2045-01-01 06:00:00,0.0,71.141,0.0,54.674,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.863360671356,113.15177835455425,37.14578582346475,68.5768353663965,31.43104954293175,120.009461891194,77.148939787196,148.58314329385925,257.163132623985
2045-01-01 06:15:00,0.0,71.141,0.0,54.674,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.863360671356,113.15177835455425,37.14578582346475,68.5768353663965,31.43104954293175,120.009461891194,77.148939787196,148.58314329385925,257.163132623985
2045-01-01 06:30:00,0.0,71.141,0.0,54.674,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.863360671356,113.15177835455425,37.14578582346475,68.5768353663965,31.43104954293175,120.009461891194,77.148939787196,148.58314329385925,257.163132623985
2045-01-01 06:45:00,0.0,71.141,0.0,54.674,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.863360671356,113.15177835455425,37.14578582346475,68.5768353663965,31.43104954293175,120.009461891194,77.148939787196,148.58314329385925,257.163132623985
2045-01-01 07:00:00,0.0,71.141,0.0,18.98,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.94711179966775,113.27194301691475,37.185233818684,68.64966243449375,31.4644286158095,120.13690926036425,77.2308702388055,148.7409352747365,257.43623412935
2045-01-01 07:15:00,0.0,71.141,0.0,18.98,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.94711179966775,113.27194301691475,37.185233818684,68.64966243449375,31.4644286158095,120.13690926036425,77.2308702388055,148.7409352747365,257.43623412935
2045-01-01 07:30:00,0.0,71.141,0.0,18.98,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.94711179966775,113.27194301691475,37.185233818684,68.64966243449375,31.4644286158095,120.13690926036425,77.2308702388055,148.7409352747365,257.43623412935
2045-01-01 07:45:00,0.0,71.141,0.0,18.98,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,78.94711179966775,113.27194301691475,37.185233818684,68.64966243449375,31.4644286158095,120.13690926036425,77.2308702388055,148.7409352747365,257.43623412935
2045-01-01 08:00:00,0.0,112.99,0.0,141.28,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 08:15:00,0.0,112.99,0.0,141.28,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 08:30:00,0.0,112.99,0.0,141.28,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 08:45:00,0.0,112.99,0.0,141.28,145.58378819175377,109.20989770160976,66.38469548913822,414.1720585250702,108.4323457848023,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 09:00:00,0.0,112.99,0.0,84.236,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 09:15:00,0.0,112.99,0.0,84.236,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 09:30:00,0.0,112.99,0.0,84.236,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 09:45:00,0.0,112.99,0.0,84.236,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 10:00:00,0.0,112.99,0.0,327.72,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 10:15:00,0.0,112.99,0.0,327.72,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 10:30:00,0.0,112.99,0.0,327.72,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 10:45:00,0.0,112.99,0.0,327.72,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 11:00:00,0.0,112.99,0.0,82.589,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 11:15:00,0.0,112.99,0.0,82.589,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
2045-01-01 11:30:00,0.0,112.99,0.0,82.589,145.58378819175363,109.2098968656449,66.38615186285536,414.1720585250702,108.08537383406114,225.0,100.0,79.05877997005975,113.432162565738,37.237831145318,68.74676519135625,31.50893404603825,120.3068390848735,77.34011084027576,148.951324581272,257.800369467585
