Réserves contractualisées : Volumes retenus et Prix marginaux du  Q3 2025;;;;;
Date;Heures;Type de réserve;Type de produit;Sens de la réserve;Volume contractualisé (en MW);Prix Marginal (en euros);Temporalité;
01/07/2025;00:00 - 00:15;RR;SPE0;UP;295;0,03;D
01/07/2025;00:00 - 00:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;00:00 - 00:15;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;00:00 - 00:15;aFRR;STD;UP;749;6,29;D
01/07/2025;00:00 - 00:15;aFRR;STD;DOWN;782;3,54;D
01/07/2025;00:15 - 00:30;RR;SPE0;UP;295;0,03;D
01/07/2025;00:15 - 00:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;00:15 - 00:30;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;00:15 - 00:30;aFRR;STD;UP;749;6,29;D
01/07/2025;00:15 - 00:30;aFRR;STD;DOWN;782;3,54;D
01/07/2025;00:30 - 00:45;RR;SPE0;UP;295;0,03;D
01/07/2025;00:30 - 00:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;00:30 - 00:45;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;00:30 - 00:45;aFRR;STD;UP;749;6,29;D
01/07/2025;00:30 - 00:45;aFRR;STD;DOWN;782;3,54;D
01/07/2025;00:45 - 01:00;RR;SPE0;UP;295;0,03;D
01/07/2025;00:45 - 01:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;00:45 - 01:00;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;00:45 - 01:00;aFRR;STD;UP;749;6,29;D
01/07/2025;00:45 - 01:00;aFRR;STD;DOWN;782;3,54;D
01/07/2025;01:00 - 01:15;RR;SPE0;UP;295;0,03;D
01/07/2025;01:00 - 01:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;01:00 - 01:15;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;01:00 - 01:15;aFRR;STD;UP;749;5,99;D
01/07/2025;01:00 - 01:15;aFRR;STD;DOWN;782;3,5;D
01/07/2025;01:15 - 01:30;RR;SPE0;UP;295;0,03;D
01/07/2025;01:15 - 01:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;01:15 - 01:30;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;01:15 - 01:30;aFRR;STD;UP;749;5,99;D
01/07/2025;01:15 - 01:30;aFRR;STD;DOWN;782;3,5;D
01/07/2025;01:30 - 01:45;RR;SPE0;UP;295;0,03;D
01/07/2025;01:30 - 01:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;01:30 - 01:45;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;01:30 - 01:45;aFRR;STD;UP;749;5,99;D
01/07/2025;01:30 - 01:45;aFRR;STD;DOWN;782;3,5;D
01/07/2025;01:45 - 02:00;RR;SPE0;UP;295;0,03;D
01/07/2025;01:45 - 02:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;01:45 - 02:00;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;01:45 - 02:00;aFRR;STD;UP;749;5,99;D
01/07/2025;01:45 - 02:00;aFRR;STD;DOWN;782;3,5;D
01/07/2025;02:00 - 02:15;RR;SPE0;UP;295;0,03;D
01/07/2025;02:00 - 02:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;02:00 - 02:15;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;02:00 - 02:15;aFRR;STD;UP;749;6,42;D
01/07/2025;02:00 - 02:15;aFRR;STD;DOWN;782;4,47;D
01/07/2025;02:15 - 02:30;RR;SPE0;UP;295;0,03;D
01/07/2025;02:15 - 02:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;02:15 - 02:30;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;02:15 - 02:30;aFRR;STD;UP;749;6,42;D
01/07/2025;02:15 - 02:30;aFRR;STD;DOWN;782;4,47;D
01/07/2025;02:30 - 02:45;RR;SPE0;UP;295;0,03;D
01/07/2025;02:30 - 02:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;02:30 - 02:45;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;02:30 - 02:45;aFRR;STD;UP;749;6,42;D
01/07/2025;02:30 - 02:45;aFRR;STD;DOWN;782;4,47;D
01/07/2025;02:45 - 03:00;RR;SPE0;UP;295;0,03;D
01/07/2025;02:45 - 03:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;02:45 - 03:00;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;02:45 - 03:00;aFRR;STD;UP;749;6,42;D
01/07/2025;02:45 - 03:00;aFRR;STD;DOWN;782;4,47;D
01/07/2025;03:00 - 03:15;RR;SPE0;UP;295;0,03;D
01/07/2025;03:00 - 03:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;03:00 - 03:15;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;03:00 - 03:15;aFRR;STD;UP;749;12,16;D
01/07/2025;03:00 - 03:15;aFRR;STD;DOWN;782;6,29;D
01/07/2025;03:15 - 03:30;RR;SPE0;UP;295;0,03;D
01/07/2025;03:15 - 03:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;03:15 - 03:30;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;03:15 - 03:30;aFRR;STD;UP;749;12,16;D
01/07/2025;03:15 - 03:30;aFRR;STD;DOWN;782;6,29;D
01/07/2025;03:30 - 03:45;RR;SPE0;UP;295;0,03;D
01/07/2025;03:30 - 03:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;03:30 - 03:45;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;03:30 - 03:45;aFRR;STD;UP;749;12,16;D
01/07/2025;03:30 - 03:45;aFRR;STD;DOWN;782;6,29;D
01/07/2025;03:45 - 04:00;RR;SPE0;UP;295;0,03;D
01/07/2025;03:45 - 04:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;03:45 - 04:00;FCR;STD;UP_DOWN;485;2,08;D
01/07/2025;03:45 - 04:00;aFRR;STD;UP;749;12,16;D
01/07/2025;03:45 - 04:00;aFRR;STD;DOWN;782;6,29;D
01/07/2025;04:00 - 04:15;RR;SPE0;UP;295;0,03;D
01/07/2025;04:00 - 04:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;04:00 - 04:15;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;04:00 - 04:15;aFRR;STD;DOWN;593;6,29;D
01/07/2025;04:00 - 04:15;aFRR;STD;UP;638;10,3;D
01/07/2025;04:15 - 04:30;RR;SPE0;UP;295;0,03;D
01/07/2025;04:15 - 04:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;04:15 - 04:30;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;04:15 - 04:30;aFRR;STD;DOWN;593;6,29;D
01/07/2025;04:15 - 04:30;aFRR;STD;UP;638;10,3;D
01/07/2025;04:30 - 04:45;RR;SPE0;UP;295;0,03;D
01/07/2025;04:30 - 04:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;04:30 - 04:45;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;04:30 - 04:45;aFRR;STD;DOWN;593;6,29;D
01/07/2025;04:30 - 04:45;aFRR;STD;UP;638;10,3;D
01/07/2025;04:45 - 05:00;RR;SPE0;UP;295;0,03;D
01/07/2025;04:45 - 05:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;04:45 - 05:00;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;04:45 - 05:00;aFRR;STD;DOWN;593;6,29;D
01/07/2025;04:45 - 05:00;aFRR;STD;UP;638;10,3;D
01/07/2025;05:00 - 05:15;RR;SPE0;UP;295;0,03;D
01/07/2025;05:00 - 05:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;05:00 - 05:15;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;05:00 - 05:15;aFRR;STD;UP;638;11,23;D
01/07/2025;05:00 - 05:15;aFRR;STD;DOWN;593;4,47;D
01/07/2025;05:15 - 05:30;RR;SPE0;UP;295;0,03;D
01/07/2025;05:15 - 05:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;05:15 - 05:30;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;05:15 - 05:30;aFRR;STD;UP;638;11,23;D
01/07/2025;05:15 - 05:30;aFRR;STD;DOWN;593;4,47;D
01/07/2025;05:30 - 05:45;RR;SPE0;UP;295;0,03;D
01/07/2025;05:30 - 05:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;05:30 - 05:45;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;05:30 - 05:45;aFRR;STD;UP;638;11,23;D
01/07/2025;05:30 - 05:45;aFRR;STD;DOWN;593;4,47;D
01/07/2025;05:45 - 06:00;RR;SPE0;UP;295;0,03;D
01/07/2025;05:45 - 06:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;05:45 - 06:00;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;05:45 - 06:00;aFRR;STD;UP;638;11,23;D
01/07/2025;05:45 - 06:00;aFRR;STD;DOWN;593;4,47;D
01/07/2025;06:00 - 06:15;RR;SPE0;UP;295;0,03;D
01/07/2025;06:00 - 06:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;06:00 - 06:15;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;06:00 - 06:15;aFRR;STD;UP;638;4,47;D
01/07/2025;06:00 - 06:15;aFRR;STD;DOWN;593;4,47;D
01/07/2025;06:15 - 06:30;RR;SPE0;UP;295;0,03;D
01/07/2025;06:15 - 06:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;06:15 - 06:30;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;06:15 - 06:30;aFRR;STD;UP;638;4,47;D
01/07/2025;06:15 - 06:30;aFRR;STD;DOWN;593;4,47;D
01/07/2025;06:30 - 06:45;RR;SPE0;UP;295;0,03;D
01/07/2025;06:30 - 06:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;06:30 - 06:45;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;06:30 - 06:45;aFRR;STD;UP;638;4,47;D
01/07/2025;06:30 - 06:45;aFRR;STD;DOWN;593;4,47;D
01/07/2025;06:45 - 07:00;RR;SPE0;UP;295;0,03;D
01/07/2025;06:45 - 07:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;06:45 - 07:00;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;06:45 - 07:00;aFRR;STD;UP;638;4,47;D
01/07/2025;06:45 - 07:00;aFRR;STD;DOWN;593;4,47;D
01/07/2025;07:00 - 07:15;RR;SPE0;UP;295;0,03;D
01/07/2025;07:00 - 07:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;07:00 - 07:15;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;07:00 - 07:15;aFRR;STD;DOWN;593;4,47;D
01/07/2025;07:00 - 07:15;aFRR;STD;UP;638;4,47;D
01/07/2025;07:15 - 07:30;RR;SPE0;UP;295;0,03;D
01/07/2025;07:15 - 07:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;07:15 - 07:30;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;07:15 - 07:30;aFRR;STD;DOWN;593;4,47;D
01/07/2025;07:15 - 07:30;aFRR;STD;UP;638;4,47;D
01/07/2025;07:30 - 07:45;RR;SPE0;UP;295;0,03;D
01/07/2025;07:30 - 07:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;07:30 - 07:45;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;07:30 - 07:45;aFRR;STD;DOWN;593;4,47;D
01/07/2025;07:30 - 07:45;aFRR;STD;UP;638;4,47;D
01/07/2025;07:45 - 08:00;RR;SPE0;UP;295;0,03;D
01/07/2025;07:45 - 08:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;07:45 - 08:00;FCR;STD;UP_DOWN;502;3,75;D
01/07/2025;07:45 - 08:00;aFRR;STD;DOWN;593;4,47;D
01/07/2025;07:45 - 08:00;aFRR;STD;UP;638;4,47;D
01/07/2025;08:00 - 08:15;RR;SPE0;UP;295;0,03;D
01/07/2025;08:00 - 08:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;08:00 - 08:15;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;08:00 - 08:15;aFRR;STD;DOWN;832;4,47;D
01/07/2025;08:00 - 08:15;aFRR;STD;UP;762;4,75;D
01/07/2025;08:15 - 08:30;RR;SPE0;UP;295;0,03;D
01/07/2025;08:15 - 08:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;08:15 - 08:30;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;08:15 - 08:30;aFRR;STD;DOWN;832;4,47;D
01/07/2025;08:15 - 08:30;aFRR;STD;UP;762;4,75;D
01/07/2025;08:30 - 08:45;RR;SPE0;UP;295;0,03;D
01/07/2025;08:30 - 08:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;08:30 - 08:45;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;08:30 - 08:45;aFRR;STD;DOWN;832;4,47;D
01/07/2025;08:30 - 08:45;aFRR;STD;UP;762;4,75;D
01/07/2025;08:45 - 09:00;RR;SPE0;UP;295;0,03;D
01/07/2025;08:45 - 09:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;08:45 - 09:00;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;08:45 - 09:00;aFRR;STD;DOWN;832;4,47;D
01/07/2025;08:45 - 09:00;aFRR;STD;UP;762;4,75;D
01/07/2025;09:00 - 09:15;RR;SPE0;UP;295;0,03;D
01/07/2025;09:00 - 09:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;09:00 - 09:15;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;09:00 - 09:15;aFRR;STD;UP;762;15,8;D
01/07/2025;09:00 - 09:15;aFRR;STD;DOWN;832;10,58;D
01/07/2025;09:15 - 09:30;RR;SPE0;UP;295;0,03;D
01/07/2025;09:15 - 09:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;09:15 - 09:30;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;09:15 - 09:30;aFRR;STD;UP;762;15,8;D
01/07/2025;09:15 - 09:30;aFRR;STD;DOWN;832;10,58;D
01/07/2025;09:30 - 09:45;RR;SPE0;UP;295;0,03;D
01/07/2025;09:30 - 09:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;09:30 - 09:45;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;09:30 - 09:45;aFRR;STD;UP;762;15,8;D
01/07/2025;09:30 - 09:45;aFRR;STD;DOWN;832;10,58;D
01/07/2025;09:45 - 10:00;RR;SPE0;UP;295;0,03;D
01/07/2025;09:45 - 10:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;09:45 - 10:00;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;09:45 - 10:00;aFRR;STD;UP;762;15,8;D
01/07/2025;09:45 - 10:00;aFRR;STD;DOWN;832;10,58;D
01/07/2025;10:00 - 10:15;RR;SPE0;UP;295;0,03;D
01/07/2025;10:00 - 10:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;10:00 - 10:15;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;10:00 - 10:15;aFRR;STD;DOWN;832;10,58;D
01/07/2025;10:00 - 10:15;aFRR;STD;UP;762;15,31;D
01/07/2025;10:15 - 10:30;RR;SPE0;UP;295;0,03;D
01/07/2025;10:15 - 10:30;mFRR;SPE0;UP;455;0,31;D
01/07/2025;10:15 - 10:30;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;10:15 - 10:30;aFRR;STD;DOWN;832;10,58;D
01/07/2025;10:15 - 10:30;aFRR;STD;UP;762;15,31;D
01/07/2025;10:30 - 10:45;RR;SPE0;UP;295;0,03;D
01/07/2025;10:30 - 10:45;mFRR;SPE0;UP;455;0,31;D
01/07/2025;10:30 - 10:45;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;10:30 - 10:45;aFRR;STD;DOWN;832;10,58;D
01/07/2025;10:30 - 10:45;aFRR;STD;UP;762;15,31;D
01/07/2025;10:45 - 11:00;RR;SPE0;UP;295;0,03;D
01/07/2025;10:45 - 11:00;mFRR;SPE0;UP;455;0,31;D
01/07/2025;10:45 - 11:00;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;10:45 - 11:00;aFRR;STD;DOWN;832;10,58;D
01/07/2025;10:45 - 11:00;aFRR;STD;UP;762;15,31;D
01/07/2025;11:00 - 11:15;RR;SPE0;UP;295;0,03;D
01/07/2025;11:00 - 11:15;mFRR;SPE0;UP;455;0,31;D
01/07/2025;11:00 - 11:15;FCR;STD;UP_DOWN;572;10,9;D
01/07/2025;11:00 - 11:15;aFRR;STD;UP;762;13,18;D
01/07/2025;11:00 - 11:15;aFRR;STD;DOWN;832;26,07;D
