Réserves contractualisées : Volumes retenus et Prix marginaux du  Q4 2025;;;;;
Date;Heures;Type de réserve;Type de produit;Sens de la réserve;Volume contractualisé (en MW);Prix Marginal (en euros);Temporalité;
01/10/2025;09:15 - 09:30;aFRR;STD;DOWN;672;2,81;D
01/10/2025;09:15 - 09:30;aFRR;STD;UP;599;2,92;D
01/10/2025;09:30 - 09:45;RR;SPE0;UP;250;0,03;D
01/10/2025;09:30 - 09:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;09:30 - 09:45;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;09:30 - 09:45;aFRR;STD;DOWN;672;2,81;D
01/10/2025;09:30 - 09:45;aFRR;STD;UP;599;2,92;D
01/10/2025;09:45 - 10:00;RR;SPE0;UP;250;0,03;D
01/10/2025;09:45 - 10:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;09:45 - 10:00;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;09:45 - 10:00;aFRR;STD;DOWN;672;2,81;D
01/10/2025;09:45 - 10:00;aFRR;STD;UP;599;2,92;D
01/10/2025;10:00 - 10:15;RR;SPE0;UP;250;0,03;D
01/10/2025;10:00 - 10:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;10:00 - 10:15;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;10:00 - 10:15;aFRR;STD;UP;599;7,93;D
01/10/2025;10:00 - 10:15;aFRR;STD;DOWN;672;5,79;D
01/10/2025;10:15 - 10:30;RR;SPE0;UP;250;0,03;D
01/10/2025;10:15 - 10:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;10:15 - 10:30;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;10:15 - 10:30;aFRR;STD;UP;599;7,93;D
01/10/2025;10:15 - 10:30;aFRR;STD;DOWN;672;5,79;D
01/10/2025;10:30 - 10:45;RR;SPE0;UP;250;0,03;D
01/10/2025;10:30 - 10:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;10:30 - 10:45;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;10:30 - 10:45;aFRR;STD;UP;599;7,93;D
01/10/2025;10:30 - 10:45;aFRR;STD;DOWN;672;5,79;D
01/10/2025;10:45 - 11:00;RR;SPE0;UP;250;0,03;D
01/10/2025;10:45 - 11:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;10:45 - 11:00;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;10:45 - 11:00;aFRR;STD;UP;599;7,93;D
01/10/2025;10:45 - 11:00;aFRR;STD;DOWN;672;5,79;D
01/10/2025;11:00 - 11:15;RR;SPE0;UP;250;0,03;D
01/10/2025;11:00 - 11:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;11:00 - 11:15;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;11:00 - 11:15;aFRR;STD;UP;599;2,84;D
01/10/2025;11:00 - 11:15;aFRR;STD;DOWN;672;4,05;D
01/10/2025;11:15 - 11:30;RR;SPE0;UP;250;0,03;D
01/10/2025;11:15 - 11:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;11:15 - 11:30;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;11:15 - 11:30;aFRR;STD;UP;599;2,84;D
01/10/2025;11:15 - 11:30;aFRR;STD;DOWN;672;4,05;D
01/10/2025;11:30 - 11:45;RR;SPE0;UP;250;0,03;D
01/10/2025;11:30 - 11:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;11:30 - 11:45;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;11:30 - 11:45;aFRR;STD;UP;599;2,84;D
01/10/2025;11:30 - 11:45;aFRR;STD;DOWN;672;4,05;D
01/10/2025;11:45 - 12:00;RR;SPE0;UP;250;0,03;D
01/10/2025;11:45 - 12:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;11:45 - 12:00;FCR;STD;UP_DOWN;563;6,1;D
01/10/2025;11:45 - 12:00;aFRR;STD;UP;599;2,84;D
01/10/2025;11:45 - 12:00;aFRR;STD;DOWN;672;4,05;D
01/10/2025;12:00 - 12:15;RR;SPE0;UP;250;0,03;D
01/10/2025;12:00 - 12:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;12:00 - 12:15;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;12:00 - 12:15;aFRR;STD;DOWN;735;9,18;D
01/10/2025;12:00 - 12:15;aFRR;STD;UP;691;5,79;D
01/10/2025;12:15 - 12:30;RR;SPE0;UP;250;0,03;D
01/10/2025;12:15 - 12:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;12:15 - 12:30;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;12:15 - 12:30;aFRR;STD;DOWN;735;9,18;D
01/10/2025;12:15 - 12:30;aFRR;STD;UP;691;5,79;D
01/10/2025;12:30 - 12:45;RR;SPE0;UP;250;0,03;D
01/10/2025;12:30 - 12:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;12:30 - 12:45;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;12:30 - 12:45;aFRR;STD;DOWN;735;9,18;D
01/10/2025;12:30 - 12:45;aFRR;STD;UP;691;5,79;D
01/10/2025;12:45 - 13:00;RR;SPE0;UP;250;0,03;D
01/10/2025;12:45 - 13:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;12:45 - 13:00;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;12:45 - 13:00;aFRR;STD;DOWN;735;9,18;D
01/10/2025;12:45 - 13:00;aFRR;STD;UP;691;5,79;D
01/10/2025;13:00 - 13:15;RR;SPE0;UP;250;0,03;D
01/10/2025;13:00 - 13:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;13:00 - 13:15;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;13:00 - 13:15;aFRR;STD;UP;691;3,53;D
01/10/2025;13:00 - 13:15;aFRR;STD;DOWN;735;4,1;D
01/10/2025;13:15 - 13:30;RR;SPE0;UP;250;0,03;D
01/10/2025;13:15 - 13:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;13:15 - 13:30;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;13:15 - 13:30;aFRR;STD;UP;691;3,53;D
01/10/2025;13:15 - 13:30;aFRR;STD;DOWN;735;4,1;D
01/10/2025;13:30 - 13:45;RR;SPE0;UP;250;0,03;D
01/10/2025;13:30 - 13:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;13:30 - 13:45;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;13:30 - 13:45;aFRR;STD;UP;691;3,53;D
01/10/2025;13:30 - 13:45;aFRR;STD;DOWN;735;4,1;D
01/10/2025;13:45 - 14:00;RR;SPE0;UP;250;0,03;D
01/10/2025;13:45 - 14:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;13:45 - 14:00;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;13:45 - 14:00;aFRR;STD;UP;691;3,53;D
01/10/2025;13:45 - 14:00;aFRR;STD;DOWN;735;4,1;D
01/10/2025;14:00 - 14:15;RR;SPE0;UP;250;0,03;D
01/10/2025;14:00 - 14:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;14:00 - 14:15;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;14:00 - 14:15;aFRR;STD;UP;691;2,21;D
01/10/2025;14:00 - 14:15;aFRR;STD;DOWN;735;2,48;D
01/10/2025;14:15 - 14:30;RR;SPE0;UP;250;0,03;D
01/10/2025;14:15 - 14:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;14:15 - 14:30;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;14:15 - 14:30;aFRR;STD;UP;691;2,21;D
01/10/2025;14:15 - 14:30;aFRR;STD;DOWN;735;2,48;D
01/10/2025;14:30 - 14:45;RR;SPE0;UP;250;0,03;D
01/10/2025;14:30 - 14:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;14:30 - 14:45;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;14:30 - 14:45;aFRR;STD;UP;691;2,21;D
01/10/2025;14:30 - 14:45;aFRR;STD;DOWN;735;2,48;D
01/10/2025;14:45 - 15:00;RR;SPE0;UP;250;0,03;D
01/10/2025;14:45 - 15:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;14:45 - 15:00;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;14:45 - 15:00;aFRR;STD;UP;691;2,21;D
01/10/2025;14:45 - 15:00;aFRR;STD;DOWN;735;2,48;D
01/10/2025;15:00 - 15:15;RR;SPE0;UP;250;0,03;D
01/10/2025;15:00 - 15:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;15:00 - 15:15;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;15:00 - 15:15;aFRR;STD;DOWN;735;4,91;D
01/10/2025;15:00 - 15:15;aFRR;STD;UP;691;3,52;D
01/10/2025;15:15 - 15:30;RR;SPE0;UP;250;0,03;D
01/10/2025;15:15 - 15:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;15:15 - 15:30;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;15:15 - 15:30;aFRR;STD;DOWN;735;4,91;D
01/10/2025;15:15 - 15:30;aFRR;STD;UP;691;3,52;D
01/10/2025;15:30 - 15:45;RR;SPE0;UP;250;0,03;D
01/10/2025;15:30 - 15:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;15:30 - 15:45;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;15:30 - 15:45;aFRR;STD;DOWN;735;4,91;D
01/10/2025;15:30 - 15:45;aFRR;STD;UP;691;3,52;D
01/10/2025;15:45 - 16:00;RR;SPE0;UP;250;0,03;D
01/10/2025;15:45 - 16:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;15:45 - 16:00;FCR;STD;UP_DOWN;555;5,41;D
01/10/2025;15:45 - 16:00;aFRR;STD;DOWN;735;4,91;D
01/10/2025;15:45 - 16:00;aFRR;STD;UP;691;3,52;D
01/10/2025;16:00 - 16:15;RR;SPE0;UP;250;0,03;D
01/10/2025;16:00 - 16:15;mFRR;SPE0;UP;500;0,73;D
01/10/2025;16:00 - 16:15;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;16:00 - 16:15;aFRR;STD;UP;818;10,2;D
01/10/2025;16:00 - 16:15;aFRR;STD;DOWN;704;5,79;D
01/10/2025;16:15 - 16:30;RR;SPE0;UP;250;0,03;D
01/10/2025;16:15 - 16:30;mFRR;SPE0;UP;500;0,73;D
01/10/2025;16:15 - 16:30;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;16:15 - 16:30;aFRR;STD;UP;818;10,2;D
01/10/2025;16:15 - 16:30;aFRR;STD;DOWN;704;5,79;D
01/10/2025;16:30 - 16:45;RR;SPE0;UP;250;0,03;D
01/10/2025;16:30 - 16:45;mFRR;SPE0;UP;500;0,73;D
01/10/2025;16:30 - 16:45;FCR;STD;UP_DOWN;611;6,71;D
01/10/2025;16:30 - 16:45;aFRR;STD;UP;818;10,2;D
01/10/2025;16:30 - 16:45;aFRR;STD;DOWN;704;5,79;D
01/10/2025;16:45 - 17:00;RR;SPE0;UP;250;0,03;D
01/10/2025;16:45 - 17:00;mFRR;SPE0;UP;500;0,73;D
01/10/2025;16:45 - 17:00;FCR;STD;UP_DOWN;611;6,71;D
