Réserves contractualisées : Volumes retenus et Prix marginaux du  Q2 2025;;;;;
Date;Heures;Type de réserve;Type de produit;Sens de la réserve;Volume contractualisé (en MW);Prix Marginal (en euros);Temporalité;
01/04/2025;00:00 - 00:15;RR;SPE0;UP;243;0,03;D
01/04/2025;00:00 - 00:15;mFRR;SPE0;UP;507;1,05;D
01/04/2025;00:00 - 00:15;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;00:00 - 00:15;aFRR;STD;UP;840;5,66;D
01/04/2025;00:00 - 00:15;aFRR;STD;DOWN;886;5,66;D
01/04/2025;00:15 - 00:30;RR;SPE0;UP;243;0,03;D
01/04/2025;00:15 - 00:30;mFRR;SPE0;UP;507;1,05;D
01/04/2025;00:15 - 00:30;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;00:15 - 00:30;aFRR;STD;UP;840;5,66;D
01/04/2025;00:15 - 00:30;aFRR;STD;DOWN;886;5,66;D
01/04/2025;00:30 - 00:45;RR;SPE0;UP;243;0,03;D
01/04/2025;00:30 - 00:45;mFRR;SPE0;UP;507;1,05;D
01/04/2025;00:30 - 00:45;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;00:30 - 00:45;aFRR;STD;UP;840;5,66;D
01/04/2025;00:30 - 00:45;aFRR;STD;DOWN;886;5,66;D
01/04/2025;00:45 - 01:00;RR;SPE0;UP;243;0,03;D
01/04/2025;00:45 - 01:00;mFRR;SPE0;UP;507;1,05;D
01/04/2025;00:45 - 01:00;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;00:45 - 01:00;aFRR;STD;UP;840;5,66;D
01/04/2025;00:45 - 01:00;aFRR;STD;DOWN;886;5,66;D
01/04/2025;01:00 - 01:15;RR;SPE0;UP;243;0,03;D
01/04/2025;01:00 - 01:15;mFRR;SPE0;UP;507;1,05;D
01/04/2025;01:00 - 01:15;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;01:00 - 01:15;aFRR;STD;UP;840;6,89;D
01/04/2025;01:00 - 01:15;aFRR;STD;DOWN;886;6,89;D
01/04/2025;01:15 - 01:30;RR;SPE0;UP;243;0,03;D
01/04/2025;01:15 - 01:30;mFRR;SPE0;UP;507;1,05;D
01/04/2025;01:15 - 01:30;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;01:15 - 01:30;aFRR;STD;UP;840;6,89;D
01/04/2025;01:15 - 01:30;aFRR;STD;DOWN;886;6,89;D
01/04/2025;01:30 - 01:45;RR;SPE0;UP;243;0,03;D
01/04/2025;01:30 - 01:45;mFRR;SPE0;UP;507;1,05;D
01/04/2025;01:30 - 01:45;FCR;STD;UP_DOWN;604;1,87;D
01/04/2025;01:30 - 01:45;aFRR;STD;UP;840;6,89;D
01/04/2025;01:30 - 01:45;aFRR;STD;DOWN;886;6,89;D
