datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,A360_clinker_demand
1/1/2030 0:00,10.016,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 0:15,10.016,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 0:30,10.016,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 0:45,10.016,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 1:00,0.0,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 1:15,0.0,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 1:30,0.0,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 1:45,0.0,14.946,0.0,0.0,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 2:00,10.016,14.946,-0.01658,3.453,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 2:15,10.016,14.946,-0.01658,3.453,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 2:30,10.016,14.946,-0.01658,3.453,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 2:45,10.016,14.946,-0.01658,3.453,36.93579359,42.10626959,62.37840971,60,56.87314364,225,100,35.667675
1/1/2030 3:00,0.0,14.946,-0.01658,18.417,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 3:15,0.0,14.946,-0.01658,18.417,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 3:30,0.0,14.946,-0.01658,18.417,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 3:45,0.0,14.946,-0.01658,18.417,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 4:00,0.0,34.776,-0.01658,5.865,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 4:15,0.0,34.776,-0.01658,5.865,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 4:30,0.0,34.776,-0.01658,5.865,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 4:45,0.0,34.776,-0.01658,5.865,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 5:00,0.0,34.776,-0.01658,2.713,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 5:15,0.0,34.776,-0.01658,2.713,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 5:30,0.0,34.776,-0.01658,2.713,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 5:45,0.0,34.776,-0.01658,2.713,36.93579358,42.10626969,62.37849456,60,56.9687149,225,100,35.667675
1/1/2030 6:00,0.0,34.776,-0.01658,54.674,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.2842
1/1/2030 6:15,0.0,34.776,-0.01658,54.674,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.2842
1/1/2030 6:30,0.0,34.776,-0.01658,54.674,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.2842
1/1/2030 6:45,0.0,34.776,-0.01658,54.674,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.2842
1/1/2030 7:00,0.0,34.776,-0.01658,18.98,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.671675
1/1/2030 7:15,0.0,34.776,-0.01658,18.98,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.671675
1/1/2030 7:30,0.0,34.776,-0.01658,18.98,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.671675
1/1/2030 7:45,0.0,34.776,-0.01658,18.98,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,36.671675
1/1/2030 8:00,0.0,54.021,-0.01658,141.28,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,37.188325
1/1/2030 8:15,0.0,54.021,-0.01658,141.28,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,37.188325
1/1/2030 8:30,0.0,54.021,-0.01658,141.28,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,37.188325
1/1/2030 8:45,0.0,54.021,-0.01658,141.28,36.93579358,42.1062697,62.37853014,60,56.99043459,225,100,37.188325
1/1/2030 9:00,0.0,54.021,-0.01658,84.236,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 9:15,0.0,54.021,-0.01658,84.236,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 9:30,0.0,54.021,-0.01658,84.236,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 9:45,0.0,54.021,-0.01658,84.236,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 10:00,0.0,54.021,-0.01658,327.72,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 10:15,0.0,54.021,-0.01658,327.72,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 10:30,0.0,54.021,-0.01658,327.72,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 10:45,0.0,54.021,-0.01658,327.72,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 11:00,0.0,54.021,-0.01658,82.589,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 11:15,0.0,54.021,-0.01658,82.589,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 11:30,0.0,54.021,-0.01658,82.589,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 11:45,0.0,54.021,-0.01658,82.589,36.93579356,42.10626958,62.37855273,60,56.94174814,225,100,37.188325
1/1/2030 12:00,0.0,58.17,-0.01658,13.138,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 12:15,0.0,58.17,-0.01658,13.138,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 12:30,0.0,58.17,-0.01658,13.138,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 12:45,0.0,58.17,-0.01658,13.138,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 13:00,0.0,58.17,-0.01658,12.285,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 13:15,0.0,58.17,-0.01658,12.285,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 13:30,0.0,58.17,-0.01658,12.285,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 13:45,0.0,58.17,-0.01658,12.285,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,37.188325
1/1/2030 14:00,0.0,58.17,-0.01658,5.497,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,36.671675
1/1/2030 14:15,0.0,58.17,-0.01658,5.497,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,36.671675
1/1/2030 14:30,0.0,58.17,-0.01658,5.497,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,36.671675
1/1/2030 14:45,0.0,58.17,-0.01658,5.497,36.93579356,42.10626957,62.37856998,60,56.93687296,225,100,36.671675
1/1/2030 15:00,0.0,58.17,-0.01658,53.992,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,36.2842
1/1/2030 15:15,0.0,58.17,-0.01658,53.992,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,36.2842
1/1/2030 15:30,0.0,58.17,-0.01658,53.992,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,36.2842
1/1/2030 15:45,0.0,58.17,-0.01658,53.992,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,36.2842
1/1/2030 16:00,0.0,31.107,-0.01658,54.244,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 16:15,0.0,31.107,-0.01658,54.244,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 16:30,0.0,31.107,-0.01658,54.244,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 16:45,0.0,31.107,-0.01658,54.244,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 17:00,0.0,31.107,-0.01658,4.64,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 17:15,0.0,31.107,-0.01658,4.64,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 17:30,0.0,31.107,-0.01658,4.64,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 17:45,0.0,31.107,-0.01658,4.64,36.93579357,42.10626959,62.37858407,60,56.91798165,225,100,35.896725
1/1/2030 18:00,0.0,31.107,-0.01658,53.152,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 18:15,0.0,31.107,-0.01658,53.152,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 18:30,0.0,31.107,-0.01658,53.152,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 18:45,0.0,31.107,-0.01658,53.152,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 19:00,0.0,31.107,-0.01658,43.395,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 19:15,0.0,31.107,-0.01658,43.395,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 19:30,0.0,31.107,-0.01658,43.395,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 19:45,0.0,31.107,-0.01658,43.395,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 20:00,0.0,13.434,-0.01658,10.812,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 20:15,0.0,13.434,-0.01658,10.812,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 20:30,0.0,13.434,-0.01658,10.812,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 20:45,0.0,13.434,-0.01658,10.812,36.93579357,42.10626959,62.37859587,60,56.86182034,225,100,35.896725
1/1/2030 21:00,0.0,13.434,-0.01658,207.18,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.896725
1/1/2030 21:15,0.0,13.434,-0.01658,207.18,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.896725
1/1/2030 21:30,0.0,13.434,-0.01658,207.18,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.896725
1/1/2030 21:45,0.0,13.434,-0.01658,207.18,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.896725
1/1/2030 22:00,0.0,13.434,-0.01658,14.297,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 22:15,0.0,13.434,-0.01658,14.297,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 22:30,0.0,13.434,-0.01658,14.297,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 22:45,0.0,13.434,-0.01658,14.297,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 23:00,0.0,13.434,-0.01658,41.176,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 23:15,0.0,13.434,-0.01658,41.176,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 23:30,0.0,13.434,-0.01658,41.176,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/1/2030 23:45,0.0,13.434,-0.01658,41.176,36.93579356,42.10626951,62.37860604,60,56.75897791,225,100,35.667675
1/2/2030 0:00,0.0,14.536,-0.01658,240.82,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 0:15,0.0,14.536,-0.01658,240.82,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 0:30,0.0,14.536,-0.01658,240.82,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 0:45,0.0,14.536,-0.01658,240.82,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 1:00,0.0,14.536,-0.01658,127.62,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 1:15,0.0,14.536,-0.01658,127.62,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 1:30,0.0,14.536,-0.01658,127.62,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 1:45,0.0,14.536,-0.01658,127.62,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 2:00,0.0,14.536,-0.01658,179.05,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 2:15,0.0,14.536,-0.01658,179.05,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 2:30,0.0,14.536,-0.01658,179.05,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 2:45,0.0,14.536,-0.01658,179.05,36.93579356,42.10626955,62.37861528,60,56.76890092,225,100,35.667675
1/2/2030 3:00,0.0,14.536,-0.01658,268.56,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 3:15,0.0,14.536,-0.01658,268.56,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 3:30,0.0,14.536,-0.01658,268.56,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 3:45,0.0,14.536,-0.01658,268.56,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 4:00,0.0,12.037,-0.01658,31.82,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 4:15,0.0,12.037,-0.01658,31.82,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 4:30,0.0,12.037,-0.01658,31.82,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 4:45,0.0,12.037,-0.01658,31.82,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 5:00,0.0,12.037,-0.01658,125.03,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 5:15,0.0,12.037,-0.01658,125.03,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 5:30,0.0,12.037,-0.01658,125.03,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 5:45,0.0,12.037,-0.01658,125.03,36.93579357,42.10626966,62.37862362,60,56.89975948,225,100,35.667675
1/2/2030 6:00,0.0,12.037,-0.01658,603.96,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.2842
1/2/2030 6:15,0.0,12.037,-0.01658,603.96,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.2842
1/2/2030 6:30,0.0,12.037,-0.01658,603.96,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.2842
1/2/2030 6:45,0.0,12.037,-0.01658,603.96,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.2842
1/2/2030 7:00,0.0,12.037,-0.01658,107.31,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.671675
1/2/2030 7:15,0.0,12.037,-0.01658,107.31,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.671675
1/2/2030 7:30,0.0,12.037,-0.01658,107.31,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.671675
1/2/2030 7:45,0.0,12.037,-0.01658,107.31,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,36.671675
1/2/2030 8:00,0.0,12.63,-0.01658,82.859,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,37.188325
1/2/2030 8:15,0.0,12.63,-0.01658,82.859,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,37.188325
1/2/2030 8:30,0.0,12.63,-0.01658,82.859,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,37.188325
1/2/2030 8:45,0.0,12.63,-0.01658,82.859,36.93579357,42.10626969,62.37863085,60,57.03649766,225,100,37.188325
1/2/2030 9:00,0.0,12.63,-0.01658,2.734,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 9:15,0.0,12.63,-0.01658,2.734,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 9:30,0.0,12.63,-0.01658,2.734,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 9:45,0.0,12.63,-0.01658,2.734,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 10:00,0.0,12.63,-0.01658,2.148,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 10:15,0.0,12.63,-0.01658,2.148,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 10:30,0.0,12.63,-0.01658,2.148,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 10:45,0.0,12.63,-0.01658,2.148,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 11:00,0.0,12.63,-0.01658,26.978,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 11:15,0.0,12.63,-0.01658,26.978,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 11:30,0.0,12.63,-0.01658,26.978,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 11:45,0.0,12.63,-0.01658,26.978,36.93579356,42.10626966,62.37863716,60,57.17825585,225,100,37.188325
1/2/2030 12:00,0.0,20.156,-0.01658,58.066,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 12:15,0.0,20.156,-0.01658,58.066,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 12:30,0.0,20.156,-0.01658,58.066,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 12:45,0.0,20.156,-0.01658,58.066,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 13:00,0.0,20.156,-0.01658,3.232,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 13:15,0.0,20.156,-0.01658,3.232,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 13:30,0.0,20.156,-0.01658,3.232,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 13:45,0.0,20.156,-0.01658,3.232,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,37.188325
1/2/2030 14:00,0.0,20.156,0.0,0.0,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,36.671675
1/2/2030 14:15,0.0,20.156,0.0,0.0,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,36.671675
1/2/2030 14:30,0.0,20.156,0.0,0.0,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,36.671675
1/2/2030 14:45,0.0,20.156,0.0,0.0,36.93579357,42.10626966,62.37864283,60,57.27047988,225,100,36.671675
1/2/2030 15:00,10.016,20.156,-0.01658,70.858,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,36.2842
1/2/2030 15:15,10.016,20.156,-0.01658,70.858,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,36.2842
1/2/2030 15:30,10.016,20.156,-0.01658,70.858,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,36.2842
1/2/2030 15:45,10.016,20.156,-0.01658,70.858,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,36.2842
1/2/2030 16:00,10.016,0.0,-0.01658,11.386,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 16:15,10.016,0.0,-0.01658,11.386,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 16:30,10.016,0.0,-0.01658,11.386,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 16:45,10.016,0.0,-0.01658,11.386,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 17:00,10.016,0.0,-0.01658,63.631,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 17:15,10.016,0.0,-0.01658,63.631,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 17:30,10.016,0.0,-0.01658,63.631,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 17:45,10.016,0.0,-0.01658,63.631,36.93579361,42.10626979,62.37864798,60,57.32518306,225,100,35.896725
1/2/2030 18:00,13.479,0.0,-0.01658,62.659,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 18:15,13.479,0.0,-0.01658,62.659,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 18:30,13.479,0.0,-0.01658,62.659,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 18:45,13.479,0.0,-0.01658,62.659,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 19:00,18.826,0.0,-0.01658,96.557,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 19:15,18.826,0.0,-0.01658,96.557,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 19:30,18.826,0.0,-0.01658,96.557,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 19:45,18.826,0.0,-0.01658,96.557,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 20:00,13.479,0.0,-0.01658,44.654,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 20:15,13.479,0.0,-0.01658,44.654,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 20:30,13.479,0.0,-0.01658,44.654,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 20:45,13.479,0.0,-0.01658,44.654,36.93579361,42.10626979,62.37865267,60,57.39345674,225,100,35.896725
1/2/2030 21:00,42.863,0.0,-0.01658,68.472,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.896725
1/2/2030 21:15,42.863,0.0,-0.01658,68.472,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.896725
1/2/2030 21:30,42.863,0.0,-0.01658,68.472,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.896725
1/2/2030 21:45,42.863,0.0,-0.01658,68.472,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.896725
1/2/2030 22:00,18.826,0.0,-0.01658,15.634,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 22:15,18.826,0.0,-0.01658,15.634,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 22:30,18.826,0.0,-0.01658,15.634,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 22:45,18.826,0.0,-0.01658,15.634,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 23:00,42.863,0.0,-0.01658,74.033,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 23:15,42.863,0.0,-0.01658,74.033,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 23:30,42.863,0.0,-0.01658,74.033,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/2/2030 23:45,42.863,0.0,-0.01658,74.033,36.93579361,42.10626976,62.37865698,60,57.37882117,225,100,35.667675
1/3/2030 0:00,18.826,0.0,0.0,0.0,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 0:15,18.826,0.0,0.0,0.0,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 0:30,18.826,0.0,0.0,0.0,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 0:45,18.826,0.0,0.0,0.0,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 1:00,18.826,0.0,-0.01658,126.65,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 1:15,18.826,0.0,-0.01658,126.65,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 1:30,18.826,0.0,-0.01658,126.65,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 1:45,18.826,0.0,-0.01658,126.65,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 2:00,18.826,0.0,-0.01658,233.33,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 2:15,18.826,0.0,-0.01658,233.33,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 2:30,18.826,0.0,-0.01658,233.33,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 2:45,18.826,0.0,-0.01658,233.33,36.93579361,42.10626977,62.37866106,60,57.49093048,225,100,35.667675
1/3/2030 3:00,10.016,0.0,-0.01658,35.874,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 3:15,10.016,0.0,-0.01658,35.874,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 3:30,10.016,0.0,-0.01658,35.874,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 3:45,10.016,0.0,-0.01658,35.874,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 4:00,42.863,5.284,-0.01658,248.43,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 4:15,42.863,5.284,-0.01658,248.43,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 4:30,42.863,5.284,-0.01658,248.43,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 4:45,42.863,5.284,-0.01658,248.43,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 5:00,42.863,5.284,-0.01658,284.44,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 5:15,42.863,5.284,-0.01658,284.44,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 5:30,42.863,5.284,-0.01658,284.44,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 5:45,42.863,5.284,-0.01658,284.44,36.93579361,42.10626981,62.37866492,60,57.74056816,225,100,35.667675
1/3/2030 6:00,18.826,5.284,-0.01658,515.74,36.93579365,42.10626982,62.37866847,60,58.00015059,225,100,36.2842
