datetime,plant_1_heat_demand,FR_DA_price,natural_gas_price,co2_price,FR_ID3_price,FR_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,TURPE,accise,grid_energy_charge,FR_aFRR_capacity_down_marginal_price,co2_intensity_kgco2_MWh,aFRR_capacity_down_quantity
2025-01-01 00:00:00,8.43,12.36,64.9,,85.26,9.65,377.0,-1.95,5.39,1.66,20.5,22.16,1.3475,35.201874460108044,377.0
2025-01-01 00:15:00,8.43,12.36,64.9,,85.26,9.65,0.0,131.85,5.39,1.66,20.5,22.16,1.3475,34.624787586493554,0.0
2025-01-01 00:30:00,8.43,12.36,64.9,,-17.67,9.65,34.0,27.45,5.39,1.66,20.5,22.16,1.3475,34.12443063637082,34.0
2025-01-01 00:45:00,8.43,12.36,64.9,,-17.67,9.65,665.0,14.28,5.39,1.66,20.5,22.16,1.3475,33.440138309505166,665.0
2025-01-01 01:00:00,8.43,18.92,64.9,,16.7,9.65,242.0,14.2,5.0,1.66,20.5,22.16,1.25,32.681539669825874,242.0
2025-01-01 01:15:00,8.43,18.92,64.9,,16.7,9.65,5.0,127.23,5.0,1.66,20.5,22.16,1.25,32.7721601371764,5.0
2025-01-01 01:30:00,8.43,18.92,64.9,,16.7,9.65,5.0,71.22,5.0,1.66,20.5,22.16,1.25,33.03655399463606,5.0
2025-01-01 01:45:00,8.43,18.92,64.9,,16.7,9.65,0.0,99.07,5.0,1.66,20.5,22.16,1.25,32.32306885171741,0.0
2025-01-01 02:00:00,8.43,16.66,64.9,,-52.38,9.65,0.0,65.14,3.37,1.66,20.5,22.16,0.8425,31.45466826966728,0.0
2025-01-01 02:15:00,8.43,16.66,64.9,,-52.38,9.65,0.0,128.1,3.37,1.66,20.5,22.16,0.8425,31.954024056758325,0.0
2025-01-01 02:30:00,8.43,16.66,64.9,,84.31,8.4,0.0,128.1,3.37,1.66,20.5,22.16,0.8425,31.7391620719284,0.0
2025-01-01 02:45:00,8.43,16.66,64.9,,84.31,8.4,0.0,128.1,3.37,1.66,20.5,22.16,0.8425,31.899121513778223,0.0
2025-01-01 03:00:00,8.43,13.1,64.9,,22.83,8.4,0.0,13.98,3.37,1.66,20.5,22.16,0.8425,31.917302261026737,0.0
2025-01-01 03:15:00,8.43,13.1,64.9,,22.83,8.4,0.0,12.06,3.37,1.66,20.5,22.16,0.8425,31.963065331113533,0.0
2025-01-01 03:30:00,8.43,13.1,64.9,,13.06,56.4,0.0,12.06,3.37,1.66,20.5,22.16,0.8425,32.300538466319686,0.0
2025-01-01 03:45:00,8.43,13.1,64.9,,13.06,56.4,32.0,10.8,3.37,1.66,20.5,22.16,0.8425,32.829451114046066,32.0
2025-01-01 04:00:00,8.43,5.9,64.9,,13.99,39.55,37.0,10.72,2.63,1.66,20.5,22.16,0.6575,32.6282126153729,37.0
2025-01-01 04:15:00,8.43,5.9,64.9,,13.99,39.55,0.0,10.38,2.63,1.66,20.5,22.16,0.6575,32.83855869985984,0.0
2025-01-01 04:30:00,8.43,5.9,64.9,,26.46,6.15,0.0,10.38,2.63,1.66,20.5,22.16,0.6575,32.95787211320698,0.0
2025-01-01 04:45:00,8.43,5.9,64.9,,26.46,6.15,0.0,10.38,2.63,1.66,20.5,22.16,0.6575,32.85805594154147,0.0
2025-01-01 05:00:00,8.43,9.27,64.9,,26.17,24.75,0.0,19.12,2.63,1.66,20.5,22.16,0.6575,32.62911771212987,0.0
2025-01-01 05:15:00,8.43,9.27,64.9,,26.17,24.75,0.0,19.12,2.63,1.66,20.5,22.16,0.6575,32.66225619232919,0.0
2025-01-01 05:30:00,8.43,9.27,64.9,,19.25,70.55,0.0,19.12,2.63,1.66,20.5,22.16,0.6575,33.18677787448183,0.0
2025-01-01 05:45:00,8.43,9.27,64.9,,19.25,70.55,3.0,12.31,2.63,1.66,20.5,22.16,0.6575,32.68669609236678,3.0
2025-01-01 06:00:00,8.64,10.04,64.9,,4.21,38.55,0.0,57.49,4.8,1.66,20.5,22.16,1.2,32.36754051563714,0.0
2025-01-01 06:15:00,8.64,10.04,64.9,,4.21,38.55,0.0,128.1,4.8,1.66,20.5,22.16,1.2,32.3264744150297,0.0
2025-01-01 06:30:00,8.64,10.04,64.9,,29.23,38.55,0.0,124.5,4.8,1.66,20.5,22.16,1.2,32.702360826036426,0.0
2025-01-01 06:45:00,8.64,10.04,64.9,,29.23,38.55,0.0,124.5,4.8,1.66,20.5,22.16,1.2,32.21246175216216,0.0
2025-01-01 07:00:00,8.78,7.23,64.9,,11.59,11.75,0.0,124.5,6.09,1.66,20.5,22.16,1.5225,33.78397479342075,0.0
2025-01-01 07:15:00,8.78,7.23,64.9,,11.59,11.75,0.0,124.5,6.09,1.66,20.5,22.16,1.5225,34.32693562915291,0.0
2025-01-01 07:30:00,8.78,7.23,64.9,,-1.04,9.55,0.0,128.1,6.09,1.66,20.5,22.16,1.5225,34.433695829926414,0.0
2025-01-01 07:45:00,8.78,7.23,64.9,,-1.04,9.55,0.0,128.1,6.09,1.66,20.5,22.16,1.5225,34.07760362605791,0.0
2025-01-01 08:00:00,8.97,12.83,64.9,,18.76,9.55,0.0,130.6,2.87,1.66,20.5,22.16,0.7175,33.889163956546085,0.0
2025-01-01 08:15:00,8.97,12.83,64.9,,18.76,9.55,0.0,134.7,2.87,1.66,20.5,22.16,0.7175,34.00495124209937,0.0
2025-01-01 08:30:00,8.97,12.83,64.9,,6.98,20.95,3.0,13.29,2.87,1.66,20.5,22.16,0.7175,33.90971635009782,3.0
2025-01-01 08:45:00,8.97,12.83,64.9,,6.98,20.95,213.0,13.56,2.87,1.66,20.5,22.16,0.7175,33.6441887792063,213.0
2025-01-01 09:00:00,8.97,13.76,64.9,,26.42,7.2,247.0,13.56,2.8,1.66,20.5,22.16,0.7,33.4280736677237,247.0
2025-01-01 09:15:00,8.97,13.76,64.9,,26.42,7.2,461.0,-17.21,2.8,1.66,20.5,22.16,0.7,33.61412888748749,461.0
2025-01-01 09:30:00,8.97,13.76,64.9,,-9.8,56.75,725.0,-66.0,2.8,1.66,20.5,22.16,0.7,33.51217972606073,725.0
2025-01-01 09:45:00,8.97,13.76,64.9,,-9.8,56.75,697.0,-65.65,2.8,1.66,20.5,22.16,0.7,33.43655976050764,697.0
2025-01-01 10:00:00,8.97,17.95,64.9,,8.66,56.75,313.0,13.64,2.13,1.66,20.5,22.16,0.5325,33.79448520990009,313.0
2025-01-01 10:15:00,8.97,17.95,64.9,,8.66,56.75,249.0,15.27,2.13,1.66,20.5,22.16,0.5325,33.87966830952015,249.0
2025-01-01 10:30:00,8.97,17.95,64.9,,-5.21,11.95,34.0,14.94,2.13,1.66,20.5,22.16,0.5325,33.65208397361639,34.0
2025-01-01 10:45:00,8.97,17.95,64.9,,-5.21,11.95,5.0,13.53,2.13,1.66,20.5,22.16,0.5325,33.88863157863763,5.0
2025-01-01 11:00:00,8.97,20.59,64.9,,15.88,11.95,0.0,15.0,2.12,1.66,20.5,22.16,0.53,34.02814243935008,0.0
2025-01-01 11:15:00,8.97,20.59,64.9,,15.88,11.95,0.0,9.97,2.12,1.66,20.5,22.16,0.53,33.82820502138333,0.0
2025-01-01 11:30:00,8.97,20.59,64.9,,45.34,8.5,23.0,16.11,2.12,1.66,20.5,22.16,0.53,33.61392902579264,23.0
2025-01-01 11:45:00,8.97,20.59,64.9,,45.34,8.5,12.0,88.87,2.12,1.66,20.5,22.16,0.53,33.75355300572795,12.0
2025-01-01 12:00:00,8.97,28.11,64.9,,41.21,27.2,0.0,128.1,4.48,1.66,20.5,22.16,1.12,33.61612865649538,0.0
2025-01-01 12:15:00,8.97,28.11,64.9,,41.21,27.2,0.0,137.3,4.48,1.66,20.5,22.16,1.12,33.44475349979715,0.0
2025-01-01 12:30:00,8.97,28.11,64.9,,-4.06,5.6,0.0,137.3,4.48,1.66,20.5,22.16,1.12,33.226996433066134,0.0
2025-01-01 12:45:00,8.97,28.11,64.9,,-4.06,5.6,0.0,137.3,4.48,1.66,20.5,22.16,1.12,33.51659419762561,0.0
2025-01-01 13:00:00,8.97,30.0,64.9,,12.08,75.55,55.0,137.4,3.38,1.66,20.5,22.16,0.845,33.51786219066726,55.0
2025-01-01 13:15:00,8.97,30.0,64.9,,12.08,75.55,188.0,49.1,3.38,1.66,20.5,22.16,0.845,33.29072688978076,188.0
2025-01-01 13:30:00,8.97,30.0,64.9,,14.97,75.55,247.0,16.38,3.38,1.66,20.5,22.16,0.845,33.52028760549304,247.0
2025-01-01 13:45:00,8.97,30.0,64.9,,14.97,75.55,764.0,-54.94,3.38,1.66,20.5,22.16,0.845,33.83228295982303,764.0
2025-01-01 14:00:00,8.78,21.5,64.9,,3.06,54.1,282.0,8.41,0.92,1.66,20.5,22.16,0.23,33.34556741740837,282.0
2025-01-01 14:15:00,8.78,21.5,64.9,,3.06,54.1,22.0,127.15,0.92,1.66,20.5,22.16,0.23,33.14075865912848,22.0
2025-01-01 14:30:00,8.78,21.5,64.9,,27.28,7.65,0.0,27.37,0.92,1.66,20.5,22.16,0.23,33.36457373109006,0.0
2025-01-01 14:45:00,8.78,21.5,64.9,,27.28,7.65,1.0,13.68,0.92,1.66,20.5,22.16,0.23,33.317821748371735,1.0
2025-01-01 15:00:00,8.64,10.68,64.9,,1.82,18.2,125.0,13.68,1.99,1.66,20.5,22.16,0.4975,32.979920329563015,125.0
2025-01-01 15:15:00,8.64,10.68,64.9,,1.82,18.2,0.0,7.53,1.99,1.66,20.5,22.16,0.4975,33.1553862632291,0.0
2025-01-01 15:30:00,8.64,10.68,64.9,,53.36,18.2,0.0,17.86,1.99,1.66,20.5,22.16,0.4975,33.05777218211076,0.0
2025-01-01 15:45:00,8.64,10.68,64.9,,53.36,18.2,0.0,134.1,1.99,1.66,20.5,22.16,0.4975,32.904389565278784,0.0
2025-01-01 16:00:00,8.5,20.18,64.9,,-4.17,62.8,0.0,128.1,10.4,1.66,20.5,22.16,2.6,32.68411156704401,0.0
2025-01-01 16:15:00,8.5,20.18,64.9,,-4.17,62.8,0.0,128.1,10.4,1.66,20.5,22.16,2.6,32.64250461941944,0.0
2025-01-01 16:30:00,8.5,20.18,64.9,,39.59,62.8,0.0,137.4,10.4,1.66,20.5,22.16,2.6,33.02186873432426,0.0
2025-01-01 16:45:00,8.5,20.18,64.9,,39.59,62.8,20.0,135.76,10.4,1.66,20.5,22.16,2.6,32.769356895077884,20.0
2025-01-01 17:00:00,8.5,35.72,64.9,,34.43,23.9,263.0,26.63,4.62,1.66,20.5,22.16,1.155,32.81024118535095,263.0
2025-01-01 17:15:00,8.5,35.72,64.9,,34.43,23.9,19.0,24.29,4.62,1.66,20.5,22.16,1.155,33.471838604885804,19.0
2025-01-01 17:30:00,8.5,35.72,64.9,,71.56,23.9,0.0,128.1,4.62,1.66,20.5,22.16,1.155,33.47132478884886,0.0
2025-01-01 17:45:00,8.5,35.72,64.9,,71.56,23.9,0.0,128.1,4.62,1.66,20.5,22.16,1.155,32.99002508735901,0.0
2025-01-01 18:00:00,8.5,48.06,64.9,,34.42,23.9,0.0,134.7,5.69,1.66,20.5,22.16,1.4225,32.927474678320124,0.0
2025-01-01 18:15:00,8.5,48.06,64.9,,34.42,23.9,13.0,133.18,5.69,1.66,20.5,22.16,1.4225,32.418819534561216,13.0
2025-01-01 18:30:00,8.5,48.06,64.9,,63.58,23.9,62.0,95.31,5.69,1.66,20.5,22.16,1.4225,31.53939623533054,62.0
2025-01-01 18:45:00,8.5,48.06,64.9,,63.58,23.9,20.0,128.4,5.69,1.66,20.5,22.16,1.4225,31.48291567451618,20.0
2025-01-01 19:00:00,8.5,50.14,64.9,,46.94,23.9,172.0,78.05,6.67,1.66,20.5,22.16,1.6675,32.888576658679774,172.0
2025-01-01 19:15:00,8.5,50.14,64.9,,46.94,23.9,180.0,86.25,6.67,1.66,20.5,22.16,1.6675,33.4985800432143,180.0
2025-01-01 19:30:00,8.5,50.14,64.9,,48.02,23.9,247.0,47.15,6.67,1.66,20.5,22.16,1.6675,33.470490091295524,247.0
2025-01-01 19:45:00,8.5,50.14,64.9,,48.02,23.9,595.0,23.1,6.67,1.66,20.5,22.16,1.6675,33.38066952643688,595.0
2025-01-01 20:00:00,8.5,41.5,64.9,,62.52,23.9,276.0,86.31,5.42,1.66,20.5,22.16,1.355,33.42236560195622,276.0
2025-01-01 20:15:00,8.5,41.5,64.9,,62.52,23.9,153.0,53.85,5.42,1.66,20.5,22.16,1.355,33.88160409927908,153.0
2025-01-01 20:30:00,8.5,41.5,64.9,,38.26,7.9,269.0,26.48,5.42,1.66,20.5,22.16,1.355,33.331575221287984,269.0
2025-01-01 20:45:00,8.5,41.5,64.9,,38.26,7.9,723.0,-8.15,5.42,1.66,20.5,22.16,1.355,32.431103877136024,723.0
2025-01-01 21:00:00,8.5,34.93,64.9,,28.28,31.1,152.0,3.16,4.59,1.66,20.5,22.16,1.1475,32.08149123114082,152.0
2025-01-01 21:15:00,8.5,34.93,64.9,,28.28,31.1,0.0,128.1,4.59,1.66,20.5,22.16,1.1475,32.25334265849344,0.0
2025-01-01 21:30:00,8.5,34.93,64.9,,56.43,10.05,7.0,126.1,4.59,1.66,20.5,22.16,1.1475,32.123047183602814,7.0
2025-01-01 21:45:00,8.5,34.93,64.9,,56.43,10.05,251.0,21.02,4.59,1.66,20.5,22.16,1.1475,32.64281292150083,251.0
2025-01-01 22:00:00,8.43,34.69,64.9,,39.09,10.05,210.0,9.85,4.59,1.66,20.5,22.16,1.1475,33.435487080114534,210.0
2025-01-01 22:15:00,8.43,34.69,64.9,,39.09,10.05,79.0,20.84,4.59,1.66,20.5,22.16,1.1475,34.38855081805738,79.0
2025-01-01 22:30:00,8.43,34.69,64.9,,13.61,15.4,2.0,13.34,4.59,1.66,20.5,22.16,1.1475,34.10669459988264,2.0
2025-01-01 22:45:00,8.43,34.69,64.9,,13.61,15.4,0.0,20.84,4.59,1.66,20.5,22.16,1.1475,34.41206974144564,0.0
2025-01-01 23:00:00,8.43,28.04,64.9,,54.16,20.65,201.0,20.84,4.59,1.66,20.5,22.16,1.1475,34.84967333638385,201.0
2025-01-01 23:15:00,8.43,28.04,64.9,,54.16,20.65,662.0,-120.03,4.59,1.66,20.5,22.16,1.1475,35.0124111845908,662.0
2025-01-01 23:30:00,8.43,28.04,64.9,,24.56,32.25,384.0,7.45,4.59,1.66,20.5,22.16,1.1475,34.95030862642719,384.0
2025-01-01 23:45:00,8.43,28.04,64.9,,24.56,32.25,581.0,15.73,4.59,1.66,20.5,22.16,1.1475,34.769230192493126,581.0
2025-01-02 00:00:00,8.43,39.84,64.9,,56.47,26.9,89.0,1.97,3.87,1.66,20.5,22.16,0.9675,33.85989569949361,89.0
2025-01-02 00:15:00,8.43,39.84,64.9,,56.47,26.9,0.0,39.84,3.87,1.66,20.5,22.16,0.9675,34.0678137431795,0.0
2025-01-02 00:30:00,8.43,39.84,64.9,,9.74,31.5,31.0,21.37,3.87,1.66,20.5,22.16,0.9675,34.43183826360269,31.0
2025-01-02 00:45:00,8.43,39.84,64.9,,9.74,31.5,745.0,-78.27,3.87,1.66,20.5,22.16,0.9675,35.3299650505402,745.0
2025-01-02 01:00:00,8.43,44.1,64.9,,28.15,10.55,140.0,3.64,4.87,1.66,20.5,22.16,1.2175,33.48167101383534,140.0
2025-01-02 01:15:00,8.43,44.1,64.9,,28.15,10.55,0.0,126.7,4.87,1.66,20.5,22.16,1.2175,33.425640214485696,0.0
2025-01-02 01:30:00,8.43,44.1,64.9,,31.5,61.3,0.0,126.7,4.87,1.66,20.5,22.16,1.2175,33.649886721118634,0.0
2025-01-02 01:45:00,8.43,44.1,64.9,,31.5,61.3,27.0,106.14,4.87,1.66,20.5,22.16,1.2175,34.165211739077655,27.0
2025-01-02 02:00:00,8.43,44.7,64.9,,38.15,61.3,4.0,43.28,3.6,1.66,20.5,22.16,0.9,33.62643556995595,4.0
2025-01-02 02:15:00,8.43,44.7,64.9,,38.15,61.3,0.0,126.7,3.6,1.66,20.5,22.16,0.9,33.47313762862098,0.0
2025-01-02 02:30:00,8.43,44.7,64.9,,38.15,61.3,0.0,126.7,3.6,1.66,20.5,22.16,0.9,34.046420105074326,0.0
2025-01-02 02:45:00,8.43,44.7,64.9,,38.15,61.3,215.0,24.49,3.6,1.66,20.5,22.16,0.9,34.2994208040489,215.0
2025-01-02 03:00:00,8.43,42.92,64.9,,49.9,61.3,32.0,45.39,5.49,1.66,20.5,22.16,1.3725,34.225612919340584,32.0
2025-01-02 03:15:00,8.43,42.92,64.9,,49.9,61.3,0.0,126.7,5.49,1.66,20.5,22.16,1.3725,34.24051568033588,0.0
2025-01-02 03:30:00,8.43,42.92,64.9,,17.12,51.15,0.0,82.87,5.49,1.66,20.5,22.16,1.3725,34.3964184036563,0.0
2025-01-02 03:45:00,8.43,42.92,64.9,,17.12,51.15,0.0,58.32,5.49,1.66,20.5,22.16,1.3725,34.51711474534932,0.0
2025-01-02 04:00:00,8.43,40.15,64.9,,4.92,51.15,0.0,82.87,3.73,1.66,20.5,22.16,0.9325,34.39944671112198,0.0
2025-01-02 04:15:00,8.43,40.15,64.9,,4.92,51.15,11.0,35.82,3.73,1.66,20.5,22.16,0.9325,34.26088517227779,11.0
2025-01-02 04:30:00,8.43,40.15,64.9,,60.33,12.6,6.0,42.4,3.73,1.66,20.5,22.16,0.9325,34.248896977984494,6.0
2025-01-02 04:45:00,8.43,40.15,64.9,,60.33,12.6,0.0,82.87,3.73,1.66,20.5,22.16,0.9325,34.077528728618134,0.0
2025-01-02 05:00:00,8.43,52.51,64.9,,52.22,13.3,3.0,75.81,6.72,1.66,20.5,22.16,1.68,34.071315309412064,3.0
2025-01-02 05:15:00,8.43,52.51,64.9,,52.22,13.3,45.0,30.67,6.72,1.66,20.5,22.16,1.68,33.88757363940745,45.0
2025-01-02 05:30:00,8.43,52.51,64.9,,124.94,6.9,5.0,51.36,6.72,1.66,20.5,22.16,1.68,33.671817458956326,5.0
2025-01-02 05:45:00,8.43,52.51,64.9,,124.94,6.9,0.0,90.53,6.72,1.66,20.5,22.16,1.68,33.370544326876626,0.0
2025-01-02 06:00:00,8.64,93.3,64.9,,70.78,6.8,0.0,137.1,11.67,1.66,20.5,22.16,2.9175,33.23475149240058,0.0
2025-01-02 06:15:00,8.64,93.3,64.9,,70.78,6.8,0.0,139.8,11.67,1.66,20.5,22.16,2.9175,33.32066333396842,0.0
2025-01-02 06:30:00,8.64,93.3,64.9,,137.59,69.6,0.0,139.9,11.67,1.66,20.5,22.16,2.9175,33.605646746868146,0.0
2025-01-02 06:45:00,8.64,93.3,64.9,,137.59,69.6,0.0,139.9,11.67,1.66,20.5,22.16,2.9175,34.79883876178794,0.0
2025-01-02 07:00:00,8.78,120.03,64.9,,140.51,69.6,3.0,139.8,6.44,2.19,20.5,22.69,1.61,36.47200486573755,3.0
2025-01-02 07:15:00,8.78,120.03,64.9,,140.51,69.6,6.0,135.88,6.44,2.19,20.5,22.69,1.61,37.216977027754936,6.0
2025-01-02 07:30:00,8.78,120.03,64.9,,135.87,17.45,0.0,139.8,6.44,2.19,20.5,22.69,1.61,38.0482881751248,0.0
2025-01-02 07:45:00,8.78,120.03,64.9,,135.87,17.45,0.0,139.8,6.44,2.19,20.5,22.69,1.61,38.11807500477473,0.0
2025-01-02 08:00:00,8.97,135.52,64.9,,127.82,13.75,0.0,139.8,1.16,2.19,20.5,22.69,0.29,40.93751148419992,0.0
2025-01-02 08:15:00,8.97,135.52,64.9,,127.82,13.75,0.0,137.5,1.16,2.19,20.5,22.69,0.29,42.550851524180885,0.0
2025-01-02 08:30:00,8.97,135.52,64.9,,123.09,19.4,2.0,119.92,1.16,2.19,20.5,22.69,0.29,43.31055287640077,2.0
2025-01-02 08:45:00,8.97,135.52,64.9,,123.09,19.4,1.0,101.92,1.16,2.19,20.5,22.69,0.29,44.22103788670415,1.0
2025-01-02 09:00:00,8.97,136.48,64.9,,143.5,148.95,1.0,115.12,0.92,2.55,20.5,23.05,0.23,45.89315935438354,1.0
2025-01-02 09:15:00,8.97,136.48,64.9,,143.5,148.95,0.0,137.5,0.92,2.55,20.5,23.05,0.23,47.333240763768,0.0
2025-01-02 09:30:00,8.97,136.48,64.9,,105.35,61.85,0.0,137.5,0.92,2.55,20.5,23.05,0.23,47.81379172007689,0.0
2025-01-02 09:45:00,8.97,136.48,64.9,,105.35,61.85,0.0,137.5,0.92,2.55,20.5,23.05,0.23,48.273695305049465,0.0
2025-01-02 10:00:00,8.97,129.04,64.9,,125.59,69.4,0.0,137.5,0.92,2.55,20.5,23.05,0.23,48.62725259755943,0.0
2025-01-02 10:15:00,8.97,129.04,64.9,,125.59,69.4,0.0,137.5,0.92,2.55,20.5,23.05,0.23,50.48441271077333,0.0
2025-01-02 10:30:00,8.97,129.04,64.9,,92.55,7.4,0.0,137.5,0.92,2.55,20.5,23.05,0.23,52.0585805213584,0.0
2025-01-02 10:45:00,8.97,129.04,64.9,,92.55,7.4,0.0,127.9,0.92,2.55,20.5,23.05,0.23,52.83444093692014,0.0
2025-01-02 11:00:00,8.97,125.7,64.9,,121.04,9.2,12.0,136.01,3.48,2.19,20.5,22.69,0.87,53.3946393427601,12.0
2025-01-02 11:15:00,8.97,125.7,64.9,,121.04,9.2,0.0,127.9,3.48,2.19,20.5,22.69,0.87,53.67132406247941,0.0
2025-01-02 11:30:00,8.97,125.7,64.9,,122.7,57.8,0.0,127.9,3.48,2.19,20.5,22.69,0.87,53.57729081754976,0.0
2025-01-02 11:45:00,8.97,125.7,64.9,,122.7,57.8,0.0,127.9,3.48,2.19,20.5,22.69,0.87,53.50017379688254,0.0
2025-01-02 12:00:00,8.97,125.72,64.9,,123.48,87.5,0.0,127.9,7.49,2.19,20.5,22.69,1.8725,53.18704258398803,0.0
2025-01-02 12:15:00,8.97,125.72,64.9,,123.48,87.5,0.0,127.9,7.49,2.19,20.5,22.69,1.8725,53.20657992393246,0.0
2025-01-02 12:30:00,8.97,125.72,64.9,,190.51,12.45,0.0,127.9,7.49,2.19,20.5,22.69,1.8725,53.10499242585543,0.0
2025-01-02 12:45:00,8.97,125.72,64.9,,190.51,12.45,4.0,116.68,7.49,2.19,20.5,22.69,1.8725,53.00301159912932,4.0
2025-01-02 13:00:00,8.97,119.3,64.9,,114.66,69.85,0.0,127.9,7.32,2.19,20.5,22.69,1.83,52.44032874376938,0.0
2025-01-02 13:15:00,8.97,119.3,64.9,,114.66,69.85,0.0,127.9,7.32,2.19,20.5,22.69,1.83,53.01267799662655,0.0
2025-01-02 13:30:00,8.97,119.3,64.9,,123.46,34.1,0.0,126.6,7.32,2.19,20.5,22.69,1.83,53.34630104190117,0.0
2025-01-02 13:45:00,8.97,119.3,64.9,,123.46,34.1,0.0,126.6,7.32,2.19,20.5,22.69,1.83,53.7521813232592,0.0
2025-01-02 14:00:00,8.78,124.65,64.9,,116.84,17.15,1.0,96.03,1.78,2.19,20.5,22.69,0.445,54.1275345445717,1.0
2025-01-02 14:15:00,8.78,124.65,64.9,,116.84,17.15,2.0,117.17,1.78,2.19,20.5,22.69,0.445,53.34088489203653,2.0
2025-01-02 14:30:00,8.78,124.65,64.9,,104.09,10.75,0.0,129.16,1.78,2.19,20.5,22.69,0.445,53.37506543734245,0.0
2025-01-02 14:45:00,8.78,124.65,64.9,,104.09,10.75,3.0,112.44,1.78,2.19,20.5,22.69,0.445,53.45801784101268,3.0
2025-01-02 15:00:00,8.64,130.11,64.9,,130.14,74.65,3.0,57.7,0.75,2.19,20.5,22.69,0.1875,52.768900041777215,3.0
2025-01-02 15:15:00,8.64,130.11,64.9,,130.14,74.65,42.0,125.24,0.75,2.19,20.5,22.69,0.1875,52.58772064825172,42.0
2025-01-02 15:30:00,8.64,130.11,64.9,,148.88,74.65,239.0,125.24,0.75,2.19,20.5,22.69,0.1875,52.23543465745538,239.0
2025-01-02 15:45:00,8.64,130.11,64.9,,148.88,74.65,266.0,122.62,0.75,2.19,20.5,22.69,0.1875,51.97491194880225,266.0
2025-01-02 16:00:00,8.5,139.5,64.9,,145.51,99.15,12.0,68.32,1.61,2.19,20.5,22.69,0.4025,53.13687598664985,12.0
2025-01-02 16:15:00,8.5,139.5,64.9,,145.51,99.15,271.0,123.35,1.61,2.19,20.5,22.69,0.4025,53.6348902756851,271.0
2025-01-02 16:30:00,8.5,139.5,64.9,,154.85,14.15,526.0,111.66,1.61,2.19,20.5,22.69,0.4025,53.180613552180894,526.0
2025-01-02 16:45:00,8.5,139.5,64.9,,154.85,14.15,241.0,123.85,1.61,2.19,20.5,22.69,0.4025,53.38421747758567,241.0
2025-01-02 17:00:00,8.5,153.4,64.9,,148.7,91.25,178.0,126.66,1.35,2.19,20.5,22.69,0.3375,53.61232615659085,178.0
2025-01-02 17:15:00,8.5,153.4,64.9,,148.7,91.25,246.0,121.6,1.35,2.19,20.5,22.69,0.3375,53.57413115818193,246.0
2025-01-02 17:30:00,8.5,153.4,64.9,,136.27,14.1,7.0,129.96,1.35,2.19,20.5,22.69,0.3375,53.02609563538624,7.0
2025-01-02 17:45:00,8.5,153.4,64.9,,136.27,14.1,0.0,129.61,1.35,2.19,20.5,22.69,0.3375,53.03711176122639,0.0
2025-01-02 18:00:00,8.5,153.15,64.9,,148.43,14.1,53.0,129.02,1.65,2.55,20.5,23.05,0.4125,53.28117965301495,53.0
2025-01-02 18:15:00,8.5,153.15,64.9,,148.43,14.1,8.0,85.25,1.65,2.55,20.5,23.05,0.4125,53.1203242649591,8.0
2025-01-02 18:30:00,8.5,153.15,64.9,,113.94,135.05,92.0,123.08,1.65,2.55,20.5,23.05,0.4125,52.685003523420775,92.0
2025-01-02 18:45:00,8.5,153.15,64.9,,113.94,135.05,57.0,125.34,1.65,2.55,20.5,23.05,0.4125,52.664036830974965,57.0
2025-01-02 19:00:00,8.5,146.66,64.9,,133.13,40.25,376.0,114.11,1.13,2.55,20.5,23.05,0.2825,53.43180056062503,376.0
2025-01-02 19:15:00,8.5,146.66,64.9,,133.13,40.25,845.0,74.96,1.13,2.55,20.5,23.05,0.2825,53.73056816123913,845.0
2025-01-02 19:30:00,8.5,146.66,64.9,,111.42,95.55,667.0,80.52,1.13,2.55,20.5,23.05,0.2825,53.98669784199621,667.0
2025-01-02 19:45:00,8.5,146.66,64.9,,111.42,95.55,958.0,9.03,1.13,2.55,20.5,23.05,0.2825,53.427273995781405,958.0
2025-01-02 20:00:00,8.5,130.6,64.9,,121.5,53.15,141.0,115.57,2.63,2.19,20.5,22.69,0.6575,52.70863073640432,141.0
2025-01-02 20:15:00,8.5,130.6,64.9,,121.5,53.15,641.0,-187.6,2.63,2.19,20.5,22.69,0.6575,52.488835549984486,641.0
2025-01-02 20:30:00,8.5,130.6,64.9,,94.15,55.7,618.0,43.37,2.63,2.19,20.5,22.69,0.6575,52.56469873131036,618.0
2025-01-02 20:45:00,8.5,130.6,64.9,,94.15,55.7,660.0,-5.64,2.63,2.19,20.5,22.69,0.6575,52.23196953786668,660.0
2025-01-02 21:00:00,8.5,120.62,64.9,,115.21,106.55,21.0,49.79,7.55,2.19,20.5,22.69,1.8875,50.8463527146245,21.0
2025-01-02 21:15:00,8.5,120.62,64.9,,115.21,106.55,8.0,126.78,7.55,2.19,20.5,22.69,1.8875,50.204654224260565,8.0
2025-01-02 21:30:00,8.5,120.62,64.9,,112.33,106.55,4.0,70.81,7.55,2.19,20.5,22.69,1.8875,49.11389353953062,4.0
2025-01-02 21:45:00,8.5,120.62,64.9,,112.33,106.55,14.0,101.78,7.55,2.19,20.5,22.69,1.8875,49.20621957869505,14.0
2025-01-02 22:00:00,8.43,117.89,64.9,,104.37,106.55,1.0,73.43,5.96,2.19,20.5,22.69,1.49,48.46131441656652,1.0
