datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120426_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120428_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120425_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120427_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120422_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120432_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120424_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120421_bf_bof_hybrid_hydrogen_natural_gas_external_steel_demand
1/2/2040 0:00,0,7.6181,0,460,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 0:15,0,7.6181,0,460,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 0:30,0,7.6181,0,460,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 0:45,0,7.6181,0,460,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 1:00,0,7.6181,0,334.46,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 1:15,0,7.6181,0,334.46,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 1:30,0,7.6181,0,334.46,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 1:45,0,7.6181,0,334.46,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 2:00,0,7.6181,0,160.65,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 2:15,0,7.6181,0,160.65,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 2:30,0,7.6181,0,160.65,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 2:45,0,7.6181,0,160.65,195.4646982,139.6408164,562.7562048,122.332036,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 3:00,0,7.6181,0,191.52,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 3:15,0,7.6181,0,191.52,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 3:30,0,7.6181,0,191.52,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 3:45,0,7.6181,0,191.52,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 4:00,0,53.984,0,154.89,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 4:15,0,53.984,0,154.89,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 4:30,0,53.984,0,154.89,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 4:45,0,53.984,0,154.89,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 5:00,0,53.984,0,177.28,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 5:15,0,53.984,0,177.28,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 5:30,0,53.984,0,177.28,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 5:45,0,53.984,0,177.28,195.4646982,139.6408164,562.7562048,122.3489589,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 6:00,0,53.984,0,407.64,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 6:15,0,53.984,0,407.64,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 6:30,0,53.984,0,407.64,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 6:45,0,53.984,0,407.64,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 7:00,0,53.984,0,277.97,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 7:15,0,53.984,0,277.97,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 7:30,0,53.984,0,277.97,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 7:45,0,53.984,0,277.97,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 8:00,0,97.695,0,275.55,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 8:15,0,97.695,0,275.55,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 8:30,0,97.695,0,275.55,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 8:45,0,97.695,0,275.55,195.4646982,139.6408164,562.7562048,122.3820856,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 9:00,0,97.695,0,58.79,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 9:15,0,97.695,0,58.79,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 9:30,0,97.695,0,58.79,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 9:45,0,97.695,0,58.79,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 10:00,0,97.695,0,44.021,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 10:15,0,97.695,0,44.021,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 10:30,0,97.695,0,44.021,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 10:45,0,97.695,0,44.021,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 11:00,0,97.695,0,110.17,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 11:15,0,97.695,0,110.17,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 11:30,0,97.695,0,110.17,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 11:45,0,97.695,0,110.17,195.4646982,139.6408164,562.7562048,121.4308323,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 12:00,0,64.33,0,40.068,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 12:15,0,64.33,0,40.068,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 12:30,0,64.33,0,40.068,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 12:45,0,64.33,0,40.068,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 13:00,0,64.33,0,64.959,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 13:15,0,64.33,0,64.959,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 13:30,0,64.33,0,64.959,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 13:45,0,64.33,0,64.959,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.46767343,113.12219,37.13607249,68.55890306,31.23278203,119.9780804,77.12876594,148.54429,257.0958865
1/2/2040 14:00,0,64.33,0,70.243,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 14:15,0,64.33,0,70.243,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 14:30,0,64.33,0,70.243,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 14:45,0,64.33,0,70.243,195.4646982,139.6408164,562.7562048,122.5513441,225.0,100.0,44.40486416,112.9624083,37.08361889,68.46206565,31.18866666,119.8086149,77.01982386,148.3344756,256.7327462
1/2/2040 15:00,0,64.33,0,28.244,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 15:15,0,64.33,0,28.244,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 15:30,0,64.33,0,28.244,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 15:45,0,64.33,0,28.244,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.35775722,112.842572,37.0442787,68.3894376,31.15558013,119.6815158,76.93811729,148.1771148,256.460391
1/2/2040 16:00,0,0,0,57.054,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 16:15,0,0,0,57.054,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 16:30,0,0,0,57.054,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 16:45,0,0,0,57.054,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 17:00,0,0,0,101.53,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 17:15,0,0,0,101.53,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 17:30,0,0,0,101.53,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 17:45,0,0,0,101.53,195.4646982,139.6408165,562.7562048,123.4429034,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 18:00,0,0,0,171.24,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 18:15,0,0,0,171.24,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 18:30,0,0,0,171.24,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 18:45,0,0,0,171.24,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 19:00,0,0,0,91.55,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 19:15,0,0,0,91.55,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 19:30,0,0,0,91.55,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 19:45,0,0,0,91.55,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 20:00,0,0,0,121.56,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 20:15,0,0,0,121.56,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 20:30,0,0,0,121.56,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 20:45,0,0,0,121.56,195.4646982,139.6408165,562.7562048,123.3317428,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 21:00,0,0,0,83.257,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 21:15,0,0,0,83.257,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 21:30,0,0,0,83.257,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 21:45,0,0,0,83.257,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,44.31065027,112.7227357,37.0049385,68.31680954,31.1224936,119.5544167,76.85641073,148.019754,256.1880358
1/2/2040 22:00,0,0,0,100.61,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 22:15,0,0,0,100.61,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 22:30,0,0,0,100.61,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 22:45,0,0,0,100.61,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 23:00,0,0,0,224.27,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 23:15,0,0,0,224.27,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 23:30,0,0,0,224.27,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/2/2040 23:45,0,0,0,224.27,195.4646982,139.6408164,562.7562048,123.2863239,225.0,100.0,43.47709013,110.6022257,36.30881146,67.03165193,30.53702554,117.3053909,75.41060842,145.2352458,251.3686947
1/3/2040 0:00,0,0,0,194.49,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 0:15,0,0,0,194.49,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 0:30,0,0,0,194.49,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 0:45,0,0,0,194.49,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 1:00,0,0,0,200.16,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 1:15,0,0,0,200.16,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 1:30,0,0,0,200.16,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 1:45,0,0,0,200.16,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 2:00,0,0,0,243.81,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 2:15,0,0,0,243.81,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 2:30,0,0,0,243.81,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 2:45,0,0,0,243.81,195.4646982,139.6408164,562.7562048,123.2860849,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 3:00,0,0,0,180.57,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 3:15,0,0,0,180.57,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 3:30,0,0,0,180.57,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 3:45,0,0,0,180.57,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 4:00,0,3.398,0,127.37,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 4:15,0,3.398,0,127.37,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 4:30,0,3.398,0,127.37,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 4:45,0,3.398,0,127.37,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 5:00,0,3.398,0,177.93,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 5:15,0,3.398,0,177.93,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 5:30,0,3.398,0,177.93,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 5:45,0,3.398,0,177.93,195.4646982,139.6408165,562.7562048,123.6561538,225.0,100.0,43.8161632,111.4648004,36.59197991,67.55442446,30.77518047,118.2202428,75.99872751,146.3679197,253.3290917
1/3/2040 6:00,0,3.398,0,249.93,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.70369852,113.7226189,37.33318298,68.92279935,31.39855909,120.6148989,77.53814927,149.3327319,258.4604976
1/3/2040 6:15,0,3.398,0,249.93,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.70369852,113.7226189,37.33318298,68.92279935,31.39855909,120.6148989,77.53814927,149.3327319,258.4604976
1/3/2040 6:30,0,3.398,0,249.93,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.70369852,113.7226189,37.33318298,68.92279935,31.39855909,120.6148989,77.53814927,149.3327319,258.4604976
1/3/2040 6:45,0,3.398,0,249.93,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.70369852,113.7226189,37.33318298,68.92279935,31.39855909,120.6148989,77.53814927,149.3327319,258.4604976
1/3/2040 7:00,0,3.398,0,195.6,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.75117285,113.8433898,37.37282999,68.99599382,31.43190366,120.7429892,77.62049305,149.4913199,258.7349768
1/3/2040 7:15,0,3.398,0,195.6,195.4646982,139.6408165,562.7562048,124.0738896,225.0,100.0,44.75117285,113.8433898,37.37282999,68.99599382,31.43190366,120.7429892,77.62049305,149.4913199,258.7349768
