Hour;T2
355;23,26795349
356;23,26795349
357;23,26795349
358;23,26795349
359;23,26795349
360;23,26795349
361;23,41446379
362;23,41446379
363;23,41446379
364;23,41446379
365;23,41446379
366;23,41446379
367;23,41446379
368;95,71548987
369;106,7983361
370;117,8811823
371;117,8811823
372;141,0544061
373;141,0544061
374;93,70042693
375;141,0544061
376;141,0544061
377;83,12134647
378;35,47646029
379;23,41446379
380;23,41446379
381;23,41446379
382;23,41446379
383;23,41446379
384;23,41446379
385;35,9904207
386;21,81237618
387;21,81237618
388;21,81237618
389;21,81237618
390;21,81237618
391;21,81237618
392;92,92072255
393;116,1509032
394;127,7659935
395;127,7659935
396;150,9961741
397;150,9961741
398;104,5358129
399;150,9961741
400;116,1509032
401;54,53094046
402;35,9904207
403;22,90299499
404;21,81237618
405;21,81237618
406;21,81237618
407;21,81237618
408;21,81237618
409;38,98364609
410;35,08528148
411;35,08528148
412;35,08528148
413;35,08528148
414;35,08528148
415;35,08528148
416;35,08528148
417;35,08528148
418;35,08528148
419;35,08528148
420;35,08528148
421;35,08528148
422;35,08528148
423;35,08528148
424;35,08528148
425;35,08528148
426;35,08528148
427;35,08528148
428;35,08528148
429;35,08528148
430;35,08528148
431;35,08528148
432;35,08528148
433;35,73008077
434;35,73008077
435;35,73008077
436;35,73008077
437;35,73008077
438;35,73008077
439;35,73008077
440;35,73008077
441;35,73008077
442;35,73008077
443;35,73008077
444;35,73008077
445;35,73008077
446;35,73008077
447;35,73008077
448;35,73008077
449;35,73008077
450;35,73008077
451;35,73008077
452;35,73008077
453;35,73008077
454;35,73008077
455;35,73008077
456;35,73008077
457;23,4494354
458;23,4494354
459;23,4494354
460;23,4494354
461;23,4494354
462;23,4494354
463;23,4494354
464;99,8945948
465;112,3814192
466;124,8682435
467;124,8682435
468;149,8418922
469;149,8418922
470;99,8945948
471;149,8418922
472;149,8418922
473;87,40777045
474;24,9736487
475;24,62190717
476;24,62190717
477;24,62190717
478;24,62190717
479;24,62190717
480;24,62190717
481;15,70548783
482;23,93217194
483;23,93217194
484;23,93217194
485;23,93217194
486;23,93217194
487;23,93217194
488;100,8890623
489;112,5709538
490;124,2528452
491;124,2528452
492;148,6786182
493;148,6786182
494;98,76508206
495;148,6786182
496;148,6786182
497;87,6141857
498;37,39401865
499;24,68005231
500;24,68005231
501;24,68005231
502;24,68005231
503;24,68005231
504;24,68005231
505;24,4725707
506;24,4725707
507;24,4725707
508;24,4725707
509;24,4725707
510;24,4725707
511;24,4725707
512;100,0409027
513;111,6245861
514;123,2082696
515;123,2082696
516;147,4286987
517;147,4286987
518;97,9347784
519;147,4286987
520;147,4286987
521;86,877626
522;37,07965258
523;24,4725707
524;24,4725707
525;24,4725707
526;24,4725707
527;24,4725707
528;24,4725707
529;23,97656134
530;23,97656134
531;23,97656134
532;23,97656134
533;23,97656134
534;23,97656134
535;23,97656134
536;98,01327651
537;109,3621822
538;120,7110879
539;120,7110879
540;144,440618
541;144,440618
542;95,94983911
543;144,440618
544;144,440618
545;85,11679276
546;36,32812324
547;23,97656134
548;23,97656134
549;23,97656134
550;23,97656134
551;23,97656134
552;23,97656134
553;36,31391219
554;22,00843163
555;22,00843163
556;22,00843163
557;22,00843163
558;22,00843163
559;22,00843163
560;93,75591875
561;117,1948984
562;128,9143883
563;128,9143883
564;152,353368
565;152,353368
566;105,4754086
567;152,353368
568;117,1948984
569;55,02107908
570;36,31391219
571;23,10885321
572;22,00843163
573;22,00843163
574;22,00843163
575;22,00843163
576;22,00843163
577;40,40629657
578;36,36566691
579;36,36566691
580;36,36566691
581;36,36566691
582;36,36566691
583;36,36566691
584;36,36566691
585;36,36566691
586;36,36566691
587;36,36566691
588;36,36566691
589;36,36566691
590;36,36566691
591;36,36566691
592;36,36566691
593;36,36566691
594;36,36566691
595;36,36566691
596;36,36566691
597;36,36566691
598;36,36566691
599;36,36566691
600;36,36566691
601;37,33797219
602;37,33797219
603;37,33797219
604;37,33797219
605;37,33797219
606;37,33797219
607;37,33797219
608;37,33797219
609;37,33797219
610;37,33797219
611;37,33797219
612;37,33797219
613;37,33797219
614;37,33797219
615;37,33797219
616;37,33797219
617;37,33797219
618;37,33797219
619;37,33797219
620;37,33797219
621;37,33797219
622;37,33797219
623;37,33797219
624;37,33797219
625;23,75541068
626;23,75541068
627;23,75541068
628;23,75541068
629;23,75541068
630;23,75541068
631;23,75541068
632;101,1980495
633;113,8478057
634;126,4975619
635;126,4975619
636;151,7970742
637;151,7970742
638;101,1980495
639;151,7970742
640;151,7970742
641;88,5482933
642;25,29951237
643;24,94318121
644;24,94318121
645;24,94318121
646;24,94318121
647;24,94318121
648;24,94318121
649;15,91012108
650;24,24399402
651;24,24399402
652;24,24399402
653;24,24399402
654;24,24399402
655;24,24399402
656;102,2035873
657;114,0376869
658;125,8717865
659;125,8717865
660;150,6158129
661;150,6158129
662;100,0519328
663;150,6158129
664;150,6158129
665;88,75574687
666;37,88124066
667;25,00161884
668;25,00161884
669;25,00161884
670;25,00161884
671;25,00161884
672;25,00161884
673;25,00400931
674;25,00400931
675;25,00400931
676;25,00400931
677;25,00400931
678;25,00400931
679;25,00400931
680;102,2133593
681;114,0485903
682;125,8838214
683;125,8838214
684;150,6302136
685;150,6302136
686;100,0614991
687;150,6302136
688;150,6302136
689;88,76423304
690;37,88486259
691;25,00400931
692;25,00400931
693;25,00400931
694;25,00400931
695;25,00400931
696;25,00400931
697;23,87027362
698;23,87027362
699;23,87027362
700;23,87027362
701;23,87027362
702;23,87027362
703;23,87027362
704;97,5787852
705;108,8773814
706;120,1759776
707;120,1759776
708;143,800315
709;143,800315
710;95,52449498
711;143,800315
712;143,800315
713;84,73947135
714;36,16708124
715;23,87027362
716;23,87027362
717;23,87027362
718;23,87027362
719;23,87027362
720;23,87027362
721;35,91576882
722;21,76713262
723;21,76713262
724;21,76713262
725;21,76713262
726;21,76713262
727;21,76713262
728;92,72798496
729;115,9099812
730;127,5009793
731;127,5009793
732;150,6829756
733;150,6829756
734;104,3189831
735;150,6829756
736;115,9099812
737;54,41783155
738;35,91576882
739;22,85548925
740;21,76713262
741;21,76713262
742;21,76713262
743;21,76713262
744;21,76713262
745;38,62798348
746;34,76518513
747;34,76518513
748;34,76518513
749;34,76518513
750;34,76518513
751;34,76518513
752;34,76518513
753;34,76518513
754;34,76518513
755;34,76518513
756;34,76518513
757;34,76518513
758;34,76518513
759;34,76518513
760;34,76518513
761;34,76518513
762;34,76518513
763;34,76518513
764;34,76518513
765;34,76518513
766;34,76518513
767;34,76518513
768;34,76518513
769;36,05165905
770;36,05165905
771;36,05165905
772;36,05165905
773;36,05165905
774;36,05165905
775;36,05165905
776;36,05165905
777;36,05165905
778;36,05165905
779;36,05165905
780;36,05165905
781;36,05165905
782;36,05165905
783;36,05165905
784;36,05165905
785;36,05165905
786;36,05165905
787;36,05165905
788;36,05165905
789;36,05165905
790;36,05165905
791;36,05165905
792;36,05165905
793;22,53057638
794;22,53057638
795;22,53057638
796;22,53057638
797;22,53057638
798;22,53057638
799;22,53057638
800;95,98025539
801;107,9777873
802;119,9753192
803;119,9753192
804;143,9703831
805;143,9703831
806;95,98025539
807;143,9703831
808;143,9703831
809;83,98272346
810;23,99506385
811;23,6571052
812;23,6571052
813;23,6571052
814;23,6571052
815;23,6571052
816;23,6571052
817;15,08912125
818;22,99294667
819;22,99294667
820;22,99294667
821;22,99294667
822;22,99294667
823;22,99294667
824;96,92964082
825;108,1530729
826;119,376505
827;119,376505
828;142,8436812
829;142,8436812
830;94,8890168
831;142,8436812
832;142,8436812
833;84,17574071
834;35,92647918
835;23,71147626
836;23,71147626
837;23,71147626
838;23,71147626
839;23,71147626
840;23,71147626
841;24,72057539
842;24,72057539
843;24,72057539
844;24,72057539
845;24,72057539
846;24,72057539
847;24,72057539
848;101,0547157
849;112,7557881
850;124,4568604
851;124,4568604
852;148,922739
853;148,922739
854;98,92724804
855;148,922739
856;148,922739
857;87,75804262
858;37,45541725
859;24,72057539
860;24,72057539
861;24,72057539
862;24,72057539
863;24,72057539
864;24,72057539
865;25,57087715
866;25,57087715
867;25,57087715
868;25,57087715
869;25,57087715
870;25,57087715
871;25,57087715
872;104,5306463
873;116,6341948
874;128,7377433
875;128,7377433
876;154,045163
877;154,045163
878;102,3300011
879;154,045163
880;154,045163
881;90,77661389
882;38,74375326
883;25,57087715
884;25,57087715
885;25,57087715
886;25,57087715
887;25,57087715
888;25,57087715
889;39,08764245
890;23,68948027
891;23,68948027
892;23,68948027
893;23,68948027
894;23,68948027
895;23,68948027
896;100,917186
897;126,1464824
898;138,7611307
899;138,7611307
900;163,9904272
901;163,9904272
902;113,5318342
903;163,9904272
904;126,1464824
905;59,22370068
906;39,08764245
907;24,87395429
908;23,68948027
909;23,68948027
910;23,68948027
911;23,68948027
912;23,68948027
913;42,8959349
914;38,60634141
915;38,60634141
916;38,60634141
917;38,60634141
918;38,60634141
919;38,60634141
920;38,60634141
921;38,60634141
922;38,60634141
923;38,60634141
924;38,60634141
925;38,60634141
926;38,60634141
927;38,60634141
928;38,60634141
929;38,60634141
930;38,60634141
931;38,60634141
932;38,60634141
933;38,60634141
934;38,60634141
935;38,60634141
936;38,60634141
937;37,98112876
938;37,98112876
939;37,98112876
940;37,98112876
941;37,98112876
942;37,98112876
943;37,98112876
944;37,98112876
945;37,98112876
946;37,98112876
947;37,98112876
948;37,98112876
949;37,98112876
950;37,98112876
951;37,98112876
952;37,98112876
953;37,98112876
954;37,98112876
955;37,98112876
956;37,98112876
957;37,98112876
958;37,98112876
959;37,98112876
960;37,98112876
961;23,21145463
962;23,21145463
963;23,21145463
964;23,21145463
965;23,21145463
966;23,21145463
967;23,21145463
968;98,88079672
969;111,2408963
970;123,6009959
971;123,6009959
972;148,3211951
973;148,3211951
974;98,88079672
975;148,3211951
976;148,3211951
977;86,52069713
978;24,72019918
979;24,37202736
980;24,37202736
981;24,37202736
982;24,37202736
983;24,37202736
984;24,37202736
985;15,12046268
986;23,04070504
987;23,04070504
988;23,04070504
989;23,04070504
990;23,04070504
991;23,04070504
992;97,13097217
993;108,3777163
994;119,6244605
995;119,6244605
996;143,14038
997;143,14038
998;95,08610959
999;143,14038
1000;143,14038
1001;84,35058109
1002;36,00110162
1003;23,76072707
1004;23,76072707
1005;23,76072707
1006;23,76072707
1007;23,76072707
1008;23,76072707
1009;23,07260642
1010;23,07260642
1011;23,07260642
1012;23,07260642
1013;23,07260642
1014;23,07260642
1015;23,07260642
1016;94,31801838
1017;105,2390521
1018;116,1600858
1019;116,1600858
1020;138,9949745
1021;138,9949745
1022;92,33237588
1023;138,9949745
1024;138,9949745
1025;81,9077528
1026;34,95849458
1027;23,07260642
1028;23,07260642
1029;23,07260642
1030;23,07260642
1031;23,07260642
1032;23,07260642
1033;23,2028378
1034;23,2028378
1035;23,2028378
1036;23,2028378
1037;23,2028378
1038;23,2028378
1039;23,2028378
1040;94,85038847
1041;105,833065
1042;116,8157416
1043;116,8157416
1044;139,7795199
1045;139,7795199
1046;92,85353819
1047;139,7795199
1048;139,7795199
1049;82,3700742
1050;35,15581485
1051;23,2028378
1052;23,2028378
1053;23,2028378
1054;23,2028378
1055;23,2028378
1056;23,2028378
1057;35,59227734
1058;21,57107717
1059;21,57107717
1060;21,57107717
1061;21,57107717
1062;21,57107717
1063;21,57107717
1064;91,89278876
1065;114,8659859
1066;126,3525845
1067;126,3525845
1068;149,3257817
1069;149,3257817
1070;103,3793874
1071;149,3257817
1072;114,8659859
1073;53,92769293
1074;35,59227734
1075;22,64963103
1076;21,57107717
1077;21,57107717
1078;21,57107717
1079;21,57107717
1080;21,57107717
1081;39,57641713
1082;35,61877541
1083;35,61877541
1084;35,61877541
1085;35,61877541
1086;35,61877541
1087;35,61877541
1088;35,61877541
1089;35,61877541
1090;35,61877541
1091;35,61877541
1092;35,61877541
1093;35,61877541
1094;35,61877541
1095;35,61877541
1096;35,61877541
1097;35,61877541
1098;35,61877541
1099;35,61877541
1100;35,61877541
1101;35,61877541
1102;35,61877541
1103;35,61877541
1104;35,61877541
1105;36,10525543
1106;36,10525543
1107;36,10525543
1108;36,10525543
1109;36,10525543
1110;36,10525543
1111;36,10525543
1112;36,10525543
1113;36,10525543
1114;36,10525543
1115;36,10525543
1116;36,10525543
1117;36,10525543
1118;36,10525543
1119;36,10525543
1120;36,10525543
1121;36,10525543
1122;36,10525543
1123;36,10525543
1124;36,10525543
1125;36,10525543
1126;36,10525543
1127;36,10525543
1128;36,10525543
1129;21,98384288
1130;21,98384288
1131;21,98384288
1132;21,98384288
1133;21,98384288
1134;21,98384288
1135;21,98384288
1136;93,65117068
1137;105,357567
1138;117,0639633
1139;117,0639633
1140;140,476756
1141;140,476756
1142;93,65117068
1143;140,476756
1144;140,476756
1145;81,94477434
1146;23,41279267
1147;23,08303503
1148;23,08303503
1149;23,08303503
1150;23,08303503
1151;23,08303503
1152;23,08303503
1153;14,05485421
1154;21,4169207
1155;21,4169207
1156;21,4169207
1157;21,4169207
1158;21,4169207
1159;21,4169207
1160;90,28570633
1161;100,7398407
1162;111,1939752
1163;111,1939752
1164;133,0526199
1165;133,0526199
1166;88,38495462
1167;133,0526199
1168;133,0526199
1169;78,40600813
1170;33,46393859
1171;22,08619947
1172;22,08619947
1173;22,08619947
1174;22,08619947
1175;22,08619947
1176;22,08619947
1177;22,38889168
1178;22,38889168
1179;22,38889168
1180;22,38889168
1181;22,38889168
1182;22,38889168
1183;22,38889168
1184;91,52307539
1185;102,1204841
1186;112,7178928
1187;112,7178928
1188;134,8761111
1189;134,8761111
1190;89,5962738
1191;134,8761111
1192;134,8761111
1193;79,48056547
1194;33,92256315
1195;22,38889168
1196;22,38889168
1197;22,38889168
1198;22,38889168
1199;22,38889168
1200;22,38889168
1201;22,86098043
1202;22,86098043
1203;22,86098043
1204;22,86098043
1205;22,86098043
1206;22,86098043
1207;22,86098043
1208;93,45291698
1209;104,273781
1210;115,0946451
1211;115,0946451
1212;137,7200882
1213;137,7200882
1214;91,48548715
1215;137,7200882
1216;137,7200882
1217;81,15648053
1218;34,63784914
1219;22,86098043
1220;22,86098043
1221;22,86098043
1222;22,86098043
1223;22,86098043
1224;22,86098043
1225;34,02458782
1226;20,62096232
1227;20,62096232
1228;20,62096232
1229;20,62096232
1230;20,62096232
1231;20,62096232
1232;87,84529946
1233;109,8066243
1234;120,7872868
1235;120,7872868
1236;142,7486116
1237;142,7486116
1238;98,8259619
1239;142,7486116
1240;109,8066243
1241;51,55240579
1242;34,02458782
1243;21,65201043
1244;20,62096232
1245;20,62096232
1246;20,62096232
1247;20,62096232
1248;20,62096232
1249;34,47858626
1250;31,03072763
1251;31,03072763
1252;31,03072763
1253;31,03072763
1254;31,03072763
1255;31,03072763
1256;31,03072763
1257;31,03072763
1258;31,03072763
1259;31,03072763
1260;31,03072763
1261;31,03072763
1262;31,03072763
1263;31,03072763
1264;31,03072763
1265;31,03072763
1266;31,03072763
1267;31,03072763
1268;31,03072763
1269;31,03072763
1270;31,03072763
1271;31,03072763
1272;31,03072763
1273;32,72868345
1274;32,72868345
1275;32,72868345
1276;32,72868345
1277;32,72868345
1278;32,72868345
1279;32,72868345
1280;32,72868345
1281;32,72868345
1282;32,72868345
1283;32,72868345
1284;32,72868345
1285;32,72868345
1286;32,72868345
1287;32,72868345
1288;32,72868345
1289;32,72868345
1290;32,72868345
1291;32,72868345
1292;32,72868345
1293;32,72868345
1294;32,72868345
1295;32,72868345
1296;32,72868345
1297;21,3590046
1298;21,3590046
1299;21,3590046
1300;21,3590046
1301;21,3590046
1302;21,3590046
1303;21,3590046
1304;90,98935958
1305;102,3630295
1306;113,7366995
1307;113,7366995
1308;136,4840394
1309;136,4840394
1310;90,98935958
1311;136,4840394
1312;136,4840394
1313;79,61568963
1314;22,74733989
1315;22,42695483
1316;22,42695483
1317;22,42695483
1318;22,42695483
1319;22,42695483
1320;22,42695483
1321;14,72347129
1322;22,43576577
1323;22,43576577
1324;22,43576577
1325;22,43576577
1326;22,43576577
1327;22,43576577
1328;94,58077509
1329;105,5322333
1330;116,4836914
1331;116,4836914
1332;139,3821949
1333;139,3821949
1334;92,58960088
1335;139,3821949
1336;139,3821949
1337;82,13593626
1338;35,05588402
1339;23,13688345
1340;23,13688345
1341;23,13688345
1342;23,13688345
1343;23,13688345
1344;23,13688345
1345;23,9411321
1346;23,9411321
1347;23,9411321
1348;23,9411321
1349;23,9411321
1350;23,9411321
1351;23,9411321
1352;97,86844608
1353;109,2005819
1354;120,5327178
1355;120,5327178
1356;144,2271837
1357;144,2271837
1358;95,80805774
1359;144,2271837
1360;144,2271837
1361;84,99101896
1362;36,27444258
1363;23,9411321
1364;23,9411321
1365;23,9411321
1366;23,9411321
1367;23,9411321
1368;23,9411321
1369;24,18913678
1370;24,18913678
1371;24,18913678
1372;24,18913678
1373;24,18913678
1374;24,18913678
1375;24,18913678
1376;98,88225915
1377;110,3317839
1378;121,7813086
1379;121,7813086
1380;145,721224
1381;145,721224
1382;96,80052738
1383;145,721224
1384;145,721224
1385;85,87143558
1386;36,65020725
1387;24,18913678
1388;24,18913678
1389;24,18913678
1390;24,18913678
1391;24,18913678
1392;24,18913678
1393;36,46321596
1394;22,09891876
1395;22,09891876
1396;22,09891876
1397;22,09891876
1398;22,09891876
1399;22,09891876
1400;94,14139392
1401;117,6767424
1402;129,4444166
1403;129,4444166
1404;152,9797651
1405;152,9797651
1406;105,9090682
1407;152,9797651
1408;117,6767424
1409;55,2472969
1410;36,46321596
1411;23,2038647
1412;22,09891876
1413;22,09891876
1414;22,09891876
1415;22,09891876
1416;22,09891876
1417;39,63569423
1418;35,67212481
1419;35,67212481
1420;35,67212481
1421;35,67212481
1422;35,67212481
1423;35,67212481
1424;35,67212481
1425;35,67212481
1426;35,67212481
1427;35,67212481
1428;35,67212481
1429;35,67212481
1430;35,67212481
1431;35,67212481
1432;35,67212481
1433;35,67212481
1434;35,67212481
1435;35,67212481
1436;35,67212481
1437;35,67212481
1438;35,67212481
1439;35,67212481
1440;35,67212481
1441;34,44376763
1442;34,44376763
1443;34,44376763
1444;34,44376763
1445;34,44376763
1446;34,44376763
1447;34,44376763
1448;34,44376763
1449;34,44376763
1450;34,44376763
1451;34,44376763
1452;34,44376763
1453;34,44376763
1454;34,44376763
1455;34,44376763
1456;34,44376763
1457;34,44376763
1458;34,44376763
1459;34,44376763
1460;34,44376763
1461;34,44376763
1462;34,44376763
1463;34,44376763
1464;34,44376763
1465;22,26502011
1466;22,26502011
1467;22,26502011
1468;22,26502011
1469;22,26502011
1470;22,26502011
1471;22,26502011
1472;94,84898567
1473;106,7051089
1474;118,5612321
1475;118,5612321
1476;142,2734785
1477;142,2734785
1478;94,84898567
1479;142,2734785
1480;142,2734785
1481;82,99286246
1482;23,71224642
1483;23,37827112
1484;23,37827112
1485;23,37827112
1486;23,37827112
1487;23,37827112
1488;23,37827112
1489;14,83838985
1490;22,61087977
1491;22,61087977
1492;22,61087977
1493;22,61087977
1494;22,61087977
1495;22,61087977
1496;95,31899003
1497;106,3559257
1498;117,3928614
1499;117,3928614
1500;140,4700906
1501;140,4700906
1502;93,31227445
1503;140,4700906
1504;140,4700906
1505;82,77701766
1506;35,32949964
1507;23,31746976
1508;23,31746976
1509;23,31746976
1510;23,31746976
1511;23,31746976
1512;23,31746976
1513;23,52841625
1514;23,52841625
1515;23,52841625
1516;23,52841625
1517;23,52841625
1518;23,52841625
1519;23,52841625
1520;96,1813137
1521;107,3180974
1522;118,4548811
1523;118,4548811
1524;141,7408834
1525;141,7408834
1526;94,15644394
1527;141,7408834
1528;141,7408834
1529;83,52587769
1530;35,64911553
1531;23,52841625
1532;23,52841625
1533;23,52841625
1534;23,52841625
1535;23,52841625
1536;23,52841625
1537;23,28423241
1538;23,28423241
1539;23,28423241
1540;23,28423241
1541;23,28423241
1542;23,28423241
1543;23,28423241
1544;95,18311978
1545;106,2043231
1546;117,2255265
1547;117,2255265
1548;140,2698607
1549;140,2698607
1550;93,17926462
1551;140,2698607
1552;140,2698607
1553;82,65902507
1554;35,27914002
1555;23,28423241
1556;23,28423241
1557;23,28423241
1558;23,28423241
1559;23,28423241
1560;23,28423241
1561;35,24390189
1562;21,35994054
1563;21,35994054
1564;21,35994054
1565;21,35994054
1566;21,35994054
1567;21,35994054
1568;90,99334669
1569;113,7416834
1570;125,1158517
1571;125,1158517
1572;147,8641884
1573;147,8641884
1574;102,367515
1575;147,8641884
1576;113,7416834
1577;53,39985135
1578;35,24390189
1579;22,42793757
1580;21,35994054
1581;21,35994054
1582;21,35994054
1583;21,35994054
1584;21,35994054
1585;37,02750169
1586;33,32475152
1587;33,32475152
1588;33,32475152
1589;33,32475152
1590;33,32475152
1591;33,32475152
1592;33,32475152
1593;33,32475152
1594;33,32475152
1595;33,32475152
1596;33,32475152
1597;33,32475152
1598;33,32475152
1599;33,32475152
1600;33,32475152
1601;33,32475152
1602;33,32475152
1603;33,32475152
1604;33,32475152
1605;33,32475152
1606;33,32475152
1607;33,32475152
1608;33,32475152
1609;31,60315946
1610;31,60315946
1611;31,60315946
1612;31,60315946
1613;31,60315946
1614;31,60315946
1615;31,60315946
1616;31,60315946
1617;31,60315946
1618;31,60315946
1619;31,60315946
1620;31,60315946
1621;31,60315946
1622;31,60315946
1623;31,60315946
1624;31,60315946
1625;31,60315946
1626;31,60315946
1627;31,60315946
1628;31,60315946
1629;31,60315946
1630;31,60315946
1631;31,60315946
1632;31,60315946
1633;21,54645608
1634;21,54645608
1635;21,54645608
1636;21,54645608
1637;21,54645608
1638;21,54645608
1639;21,54645608
1640;91,78790291
1641;103,2613908
1642;114,7348786
1643;114,7348786
1644;137,6818544
1645;137,6818544
1646;91,78790291
1647;137,6818544
1648;137,6818544
1649;80,31441504
1650;22,94697573
1651;22,62377889
1652;22,62377889
1653;22,62377889
1654;22,62377889
1655;22,62377889
1656;22,62377889
1657;14,71302415
1658;22,41984632
1659;22,41984632
1660;22,41984632
1661;22,41984632
1662;22,41984632
1663;22,41984632
1664;94,51366464
1665;105,4573521
1666;116,4010396
1667;116,4010396
1668;139,2832953
1669;139,2832953
1670;92,52390328
1671;139,2832953
1672;139,2832953
1673;82,07765613
1674;35,03100987
1675;23,12046652
1676;23,12046652
1677;23,12046652
1678;23,12046652
1679;23,12046652
1680;23,12046652
1681;23,46330056
1682;23,46330056
1683;23,46330056
1684;23,46330056
1685;23,46330056
1686;23,46330056
1687;23,46330056
1688;95,91512866
1689;107,0210909
1690;118,1270532
1691;118,1270532
1692;141,3486107
1693;141,3486107
1694;93,89586279
1695;141,3486107
1696;141,3486107
1697;83,29471699
1698;35,5504554
1699;23,46330056
1700;23,46330056
1701;23,46330056
1702;23,46330056
1703;23,46330056
1704;23,46330056
1705;22,45400737
1706;22,45400737
1707;22,45400737
1708;22,45400737
1709;22,45400737
1710;22,45400737
1711;22,45400737
1712;91,78926044
1713;102,4174906
1714;113,0457207
1715;113,0457207
1716;135,2683838
1717;135,2683838
1718;89,85685495
1719;135,2683838
1720;135,2683838
1721;79,71172617
1722;34,02122329
1723;22,45400737
1724;22,45400737
1725;22,45400737
1726;22,45400737
1727;22,45400737
1728;22,45400737
1729;34,34807931
1730;20,81701776
1731;20,81701776
1732;20,81701776
1733;20,81701776
1734;20,81701776
1735;20,81701776
1736;88,68049567
1737;110,8506196
1738;121,9356815
1739;121,9356815
1740;144,1058055
1741;144,1058055
1742;99,76555763
1743;144,1058055
1744;110,8506196
1745;52,04254441
1746;34,34807931
1747;21,85786865
1748;20,81701776
1749;20,81701776
1750;20,81701776
1751;20,81701776
1752;20,81701776
1753;37,2646101
1754;33,53814909
1755;33,53814909
1756;33,53814909
1757;33,53814909
1758;33,53814909
1759;33,53814909
1760;33,53814909
1761;33,53814909
1762;33,53814909
1763;33,53814909
1764;33,53814909
1765;33,53814909
1766;33,53814909
1767;33,53814909
1768;33,53814909
1769;33,53814909
1770;33,53814909
1771;33,53814909
1772;33,53814909
1773;33,53814909
1774;33,53814909
1775;33,53814909
1776;33,53814909
1777;35,14052058
1778;35,14052058
1779;35,14052058
1780;35,14052058
1781;35,14052058
1782;35,14052058
1783;35,14052058
1784;35,14052058
1785;35,14052058
1786;35,14052058
1787;35,14052058
1788;35,14052058
1789;35,14052058
1790;35,14052058
1791;35,14052058
1792;35,14052058
1793;35,14052058
1794;35,14052058
1795;35,14052058
1796;35,14052058
1797;35,14052058
1798;35,14052058
1799;35,14052058
1800;35,14052058
1801;22,04632671
1802;22,04632671
1803;22,04632671
1804;22,04632671
1805;22,04632671
1806;22,04632671
1807;22,04632671
1808;93,91735179
1809;105,6570208
1810;117,3966897
1811;117,3966897
1812;140,8760277
1813;140,8760277
1814;93,91735179
1815;140,8760277
1816;140,8760277
1817;82,17768281
1818;23,47933795
1819;23,14864305
1820;23,14864305
1821;23,14864305
1822;23,14864305
1823;23,14864305
1824;23,14864305
1825;14,5772113
1826;22,21289341
1827;22,21289341
1828;22,21289341
1829;22,21289341
1830;22,21289341
1831;22,21289341
1832;93,6412288
1833;104,4838974
1834;115,326566
1835;115,326566
1836;137,9976003
1837;137,9976003
1838;91,66983451
1839;137,9976003
1840;137,9976003
1841;81,32001448
1842;34,70764596
1843;22,90704633
1844;22,90704633
1845;22,90704633
1846;22,90704633
1847;22,90704633
1848;22,90704633
1849;22,73074905
1850;22,73074905
1851;22,73074905
1852;22,73074905
1853;22,73074905
1854;22,73074905
1855;22,73074905
1856;92,92054688
1857;103,6797681
1858;114,4389893
1859;114,4389893
1860;136,9355428
1861;136,9355428
1862;90,96432484
1863;136,9355428
1864;136,9355428
1865;80,69415914
1866;34,44052887
1867;22,73074905
1868;22,73074905
1869;22,73074905
1870;22,73074905
1871;22,73074905
1872;22,73074905
1873;22,24238138
1874;22,24238138
1875;22,24238138
1876;22,24238138
1877;22,24238138
1878;22,24238138
1879;22,24238138
1880;90,92415903
1881;101,4522196
1882;111,9802801
1883;111,9802801
1884;133,9934975
1885;133,9934975
1886;89,00996621
1887;133,9934975
1888;133,9934975
1889;78,9604539
1890;33,70057785
1891;22,24238138
1892;22,24238138
1893;22,24238138
1894;22,24238138
1895;22,24238138
1896;22,24238138
1897;33,75086425
1898;20,45506924
1899;20,45506924
1900;20,45506924
1901;20,45506924
1902;20,45506924
1903;20,45506924
1904;87,13859498
1905;108,9232437
1906;119,8155681
1907;119,8155681
1908;141,6002168
1909;141,6002168
1910;98,03091936
1911;141,6002168
1912;108,9232437
1913;51,13767311
1914;33,75086425
1915;21,47782271
1916;20,45506924
1917;20,45506924
1918;20,45506924
1919;20,45506924
1920;20,45506924
1921;32,64099606
1922;29,37689646
1923;29,37689646
1924;29,37689646
1925;29,37689646
1926;29,37689646
1927;29,37689646
1928;29,37689646
1929;29,37689646
1930;29,37689646
1931;29,37689646
1932;29,37689646
1933;29,37689646
1934;29,37689646
1935;29,37689646
1936;29,37689646
1937;29,37689646
1938;29,37689646
1939;29,37689646
1940;29,37689646
1941;29,37689646
1942;29,37689646
1943;29,37689646
1944;29,37689646
1945;29,99526803
1946;29,99526803
1947;29,99526803
1948;29,99526803
1949;29,99526803
1950;29,99526803
1951;29,99526803
1952;29,99526803
1953;29,99526803
1954;29,99526803
1955;29,99526803
1956;29,99526803
1957;29,99526803
1958;29,99526803
1959;29,99526803
1960;29,99526803
1961;29,99526803
1962;29,99526803
1963;29,99526803
1964;29,99526803
1965;29,99526803
1966;29,99526803
1967;29,99526803
1968;29,99526803
1969;20,76540822
1970;20,76540822
1971;20,76540822
1972;20,76540822
1973;20,76540822
1974;20,76540822
1975;20,76540822
1976;88,46063904
1977;99,51821892
1978;110,5757988
1979;110,5757988
1980;132,6909586
1981;132,6909586
1982;88,46063904
1983;132,6909586
1984;132,6909586
1985;77,40305916
