datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_hydrogen_external_steel_demand,P100000120426_dri_bof_hydrogen_external_steel_demand,P100000120428_dri_bof_hydrogen_external_steel_demand,P100000120425_dri_bof_hydrogen_external_steel_demand,P100000120427_dri_bof_hydrogen_external_steel_demand,P100000120422_dri_bof_hydrogen_external_steel_demand,P100000120432_dri_bof_hydrogen_external_steel_demand,P100000120424_dri_bof_hydrogen_external_steel_demand,P100000120421_dri_bof_hydrogen_external_steel_demand
2030-10-12 18:30:00,10.016,0.0,-0.01658,1.331,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 18:45:00,10.016,0.0,-0.01658,1.331,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 19:00:00,10.016,0.0,-0.01658,2.411,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 19:15:00,10.016,0.0,-0.01658,2.411,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 19:30:00,10.016,0.0,-0.01658,2.411,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 19:45:00,10.016,0.0,-0.01658,2.411,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 20:00:00,10.016,0.0,-0.01658,30.519,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 20:15:00,10.016,0.0,-0.01658,30.519,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 20:30:00,10.016,0.0,-0.01658,30.519,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 20:45:00,10.016,0.0,-0.01658,30.519,36.93579360744079,42.10626944474915,62.37883231521524,-0.0101540764772602,57.18762204400919,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 21:00:00,18.826,0.0,-0.01658,12.433,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 21:15:00,18.826,0.0,-0.01658,12.433,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 21:30:00,18.826,0.0,-0.01658,12.433,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 21:45:00,18.826,0.0,-0.01658,12.433,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.911765173814,97.7405373458995,31.5292056075355,56.75257008203775,25.223364474502,121.02840082287125,68.82825580007174,148.1872662949035,258.5394858780525
2030-10-12 22:00:00,13.479,0.0,-0.01658,2.999,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 22:15:00,13.479,0.0,-0.01658,2.999,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 22:30:00,13.479,0.0,-0.01658,2.999,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 22:45:00,13.479,0.0,-0.01658,2.999,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 23:00:00,18.826,0.0,-0.01658,1.616,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 23:15:00,18.826,0.0,-0.01658,1.616,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 23:30:00,18.826,0.0,-0.01658,1.616,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-12 23:45:00,18.826,0.0,-0.01658,1.616,36.93579360793175,42.10626944126855,62.37883226722285,-0.0101540764772602,57.01818083383004,225.0,100.0,35.23620261846425,95.90186840687424,30.9360865947195,55.6849558591855,24.748869264466023,118.7516468027315,67.533476995869,145.39960693580625,253.6759099749125
2030-10-13 00:00:00,13.479,0.0,0.0,0.0,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 00:15:00,13.479,0.0,0.0,0.0,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 00:30:00,13.479,0.0,0.0,0.0,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 00:45:00,13.479,0.0,0.0,0.0,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 01:00:00,13.479,0.0,-0.01658,4.835,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 01:15:00,13.479,0.0,-0.01658,4.835,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 01:30:00,13.479,0.0,-0.01658,4.835,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 01:45:00,13.479,0.0,-0.01658,4.835,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 02:00:00,13.479,0.0,-0.01658,8.553,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 02:15:00,13.479,0.0,-0.01658,8.553,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
2030-10-13 02:30:00,13.479,0.0,-0.01658,8.553,36.93579360787116,42.106269438151344,62.3788322191823,-0.0101540764772602,56.96823009337647,225.0,100.0,34.902644030334,94.9940267710655,30.64323445402375,55.15782200604025,24.514587552016476,117.627500932799,66.89418077311275,144.0232018750985,251.27452242217
