datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_natural_gas_external_steel_demand,P100000120426_bf_bof_natural_gas_external_steel_demand,P100000120428_bf_bof_natural_gas_external_steel_demand,P100000120425_bf_bof_natural_gas_external_steel_demand,P100000120427_bf_bof_natural_gas_external_steel_demand,P100000120422_bf_bof_natural_gas_external_steel_demand,P100000120432_bf_bof_natural_gas_external_steel_demand,P100000120424_bf_bof_natural_gas_external_steel_demand,P100000120421_bf_bof_natural_gas_external_steel_demand
2035-10-24 23:00:00,0.0,24.188,-0.01563,82.14,26.463477206470245,35.74907526749303,67.9345167483763,-0.0095724061128709,38.67273519247858,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-24 23:15:00,0.0,24.188,-0.01563,82.14,26.463477206470245,35.74907526749303,67.9345167483763,-0.0095724061128709,38.67273519247858,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-24 23:30:00,0.0,24.188,-0.01563,82.14,26.463477206470245,35.74907526749303,67.9345167483763,-0.0095724061128709,38.67273519247858,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-24 23:45:00,0.0,24.188,-0.01563,82.14,26.463477206470245,35.74907526749303,67.9345167483763,-0.0095724061128709,38.67273519247858,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 00:00:00,0.0,0.0,-0.01563,140.96,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 00:15:00,0.0,0.0,-0.01563,140.96,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 00:30:00,0.0,0.0,-0.01563,140.96,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 00:45:00,0.0,0.0,-0.01563,140.96,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 01:00:00,0.0,0.0,-0.01563,97.785,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 01:15:00,0.0,0.0,-0.01563,97.785,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 01:30:00,0.0,0.0,-0.01563,97.785,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 01:45:00,0.0,0.0,-0.01563,97.785,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 02:00:00,0.0,0.0,-0.01563,72.004,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 02:15:00,0.0,0.0,-0.01563,72.004,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 02:30:00,0.0,0.0,-0.01563,72.004,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 02:45:00,0.0,0.0,-0.01563,72.004,26.463477207648527,35.7490753131064,67.93451666730431,-0.0095724061128709,38.67741402919778,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 03:00:00,0.0,0.0,-0.01563,141.92,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 03:15:00,0.0,0.0,-0.01563,141.92,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 03:30:00,0.0,0.0,-0.01563,141.92,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 03:45:00,0.0,0.0,-0.01563,141.92,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 04:00:00,0.0,79.608,-0.01563,64.461,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 04:15:00,0.0,79.608,-0.01563,64.461,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 04:30:00,0.0,79.608,-0.01563,64.461,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 04:45:00,0.0,79.608,-0.01563,64.461,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 05:00:00,0.0,79.608,-0.01563,94.459,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 05:15:00,0.0,79.608,-0.01563,94.459,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 05:30:00,0.0,79.608,-0.01563,94.459,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 05:45:00,0.0,79.608,-0.01563,94.459,26.46347719419113,35.749075635252524,67.93451658612132,-0.0095724061128709,38.74371495008388,225.0,100.0,34.01076670752925,92.56661704338975,29.8601990535385,53.7483582850795,23.8881592371859,118.54486707556025,65.18481452642325,140.3429355064715,244.85363216563175
2035-10-25 06:00:00,0.0,79.608,-0.01563,37.636,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.69968500663075,94.4416361194225,30.4650439169225,54.83707903894175,24.372035127778673,120.94609868833776,66.5051908630395,143.185706363461,249.81336004389325
2035-10-25 06:15:00,0.0,79.608,-0.01563,37.636,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.69968500663075,94.4416361194225,30.4650439169225,54.83707903894175,24.372035127778673,120.94609868833776,66.5051908630395,143.185706363461,249.81336004389325
2035-10-25 06:30:00,0.0,79.608,-0.01563,37.636,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.69968500663075,94.4416361194225,30.4650439169225,54.83707903894175,24.372035127778673,120.94609868833776,66.5051908630395,143.185706363461,249.81336004389325
2035-10-25 06:45:00,0.0,79.608,-0.01563,37.636,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.69968500663075,94.4416361194225,30.4650439169225,54.83707903894175,24.372035127778673,120.94609868833776,66.5051908630395,143.185706363461,249.81336004389325
2035-10-25 07:00:00,0.0,79.608,-0.01563,0.775,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.73653529720875,94.54193102794974,30.4973971132295,54.89531479228225,24.397917684818225,121.0745407442265,66.57581789056975,143.33776638605525,250.07865625353
2035-10-25 07:15:00,0.0,79.608,-0.01563,0.775,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.73653529720875,94.54193102794974,30.4973971132295,54.89531479228225,24.397917684818225,121.0745407442265,66.57581789056975,143.33776638605525,250.07865625353
2035-10-25 07:30:00,0.0,79.608,-0.01563,0.775,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.73653529720875,94.54193102794974,30.4973971132295,54.89531479228225,24.397917684818225,121.0745407442265,66.57581789056975,143.33776638605525,250.07865625353
2035-10-25 07:45:00,0.0,79.608,-0.01563,0.775,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.73653529720875,94.54193102794974,30.4973971132295,54.89531479228225,24.397917684818225,121.0745407442265,66.57581789056975,143.33776638605525,250.07865625353
2035-10-25 08:00:00,0.0,56.908,-0.01563,119.02,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 08:15:00,0.0,56.908,-0.01563,119.02,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
2035-10-25 08:30:00,0.0,56.908,-0.01563,119.02,26.46347630905318,35.74907402634452,67.93451650484624,-0.0095724061128709,38.78996191826828,225.0,100.0,34.78566901828075,94.67565757347275,30.54053470857,54.97296246387875,24.43242776108245,121.245796819795,66.66998726118725,143.5405130840905,250.4323845352175
