datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hydrogen_external_steel_demand,P100000120426_bf_bof_hydrogen_external_steel_demand,P100000120428_bf_bof_hydrogen_external_steel_demand,P100000120425_bf_bof_hydrogen_external_steel_demand,P100000120427_bf_bof_hydrogen_external_steel_demand,P100000120422_bf_bof_hydrogen_external_steel_demand,P100000120432_bf_bof_hydrogen_external_steel_demand,P100000120424_bf_bof_hydrogen_external_steel_demand,P100000120421_bf_bof_hydrogen_external_steel_demand
2045-06-26 23:15:00,31.285,54.066,-0.015734,8.021,11.862909546510998,27.153015221378386,39.37321938612705,-0.010222467389325,36.283016571091245,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-26 23:30:00,31.285,54.066,-0.015734,8.021,11.862909546510998,27.153015221378386,39.37321938612705,-0.010222467389325,36.283016571091245,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-26 23:45:00,31.285,54.066,-0.015734,8.021,11.862909546510998,27.153015221378386,39.37321938612705,-0.010222467389325,36.283016571091245,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 00:00:00,31.285,162.18,-0.015734,59.633,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 00:15:00,31.285,162.18,-0.015734,59.633,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 00:30:00,31.285,162.18,-0.015734,59.633,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 00:45:00,31.285,162.18,-0.015734,59.633,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 01:00:00,31.285,162.18,-0.015734,52.845,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 01:15:00,31.285,162.18,-0.015734,52.845,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 01:30:00,31.285,162.18,-0.015734,52.845,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 01:45:00,31.285,162.18,-0.015734,52.845,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 02:00:00,42.683,162.18,-0.015734,17.355,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
2045-06-27 02:15:00,42.683,162.18,-0.015734,17.355,11.8629095465113,27.153015228269144,39.37321936918181,-0.010222467389325,36.25608224233986,225.0,100.0,33.02561466144625,89.885342774824,28.9952718727815,52.1914893486075,23.1962174870257,115.9810874351285,63.29667845843975,136.27777772647624,237.7612292392135
