datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_hydrogen_electrolyser_steel_demand,P100000120426_dri_bof_hydrogen_electrolyser_steel_demand,P100000120428_dri_bof_hydrogen_electrolyser_steel_demand,P100000120425_dri_bof_hydrogen_electrolyser_steel_demand,P100000120427_dri_bof_hydrogen_electrolyser_steel_demand,P100000120422_dri_bof_hydrogen_electrolyser_steel_demand,P100000120432_dri_bof_hydrogen_electrolyser_steel_demand,P100000120424_dri_bof_hydrogen_electrolyser_steel_demand,P100000120421_dri_bof_hydrogen_electrolyser_steel_demand
2030-01-02 00:00:00,0.0,16.683,0.0,460.0,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 00:15:00,0.0,16.683,0.0,460.0,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 00:30:00,0.0,16.683,0.0,460.0,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 00:45:00,0.0,16.683,0.0,460.0,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 01:00:00,0.0,16.683,0.0,334.46,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 01:15:00,0.0,16.683,0.0,334.46,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 01:30:00,0.0,16.683,0.0,334.46,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 01:45:00,0.0,16.683,0.0,334.46,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 02:00:00,0.0,16.683,0.0,160.65,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 02:15:00,0.0,16.683,0.0,160.65,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 02:30:00,0.0,16.683,0.0,160.65,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 02:45:00,0.0,16.683,0.0,160.65,54.2009360555698,52.7012574245939,63.17933017692052,142.742838456398,80.00712526973133,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 03:00:00,0.0,16.683,0.0,191.52,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 03:15:00,0.0,16.683,0.0,191.52,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 03:30:00,0.0,16.683,0.0,191.52,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 03:45:00,0.0,16.683,0.0,191.52,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 04:00:00,0.0,29.59,0.0,154.89,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 04:15:00,0.0,29.59,0.0,154.89,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 04:30:00,0.0,29.59,0.0,154.89,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 04:45:00,0.0,29.59,0.0,154.89,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 05:00:00,0.0,29.59,0.0,177.28,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 05:15:00,0.0,29.59,0.0,177.28,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 05:30:00,0.0,29.59,0.0,177.28,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 05:45:00,0.0,29.59,0.0,177.28,54.20093606458352,52.701257853515415,63.17936938042872,142.742838456398,80.06865593441051,225.0,100.0,36.66377872526925,99.7872818593815,32.18944576109075,57.9410023699635,25.7515566088725,118.54164713260624,70.2695600863005,146.765848830846,254.017815284155
2030-01-02 06:00:00,0.0,29.59,0.0,407.64,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.406436140054,101.8085619169935,32.84147158612675,59.1146488550285,26.2731772689015,120.94281352256024,71.6929324621485,149.73872150412225,259.1631718340575
2030-01-02 06:15:00,0.0,29.59,0.0,407.64,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.406436140054,101.8085619169935,32.84147158612675,59.1146488550285,26.2731772689015,120.94281352256024,71.6929324621485,149.73872150412225,259.1631718340575
2030-01-02 06:30:00,0.0,29.59,0.0,407.64,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.406436140054,101.8085619169935,32.84147158612675,59.1146488550285,26.2731772689015,120.94281352256024,71.6929324621485,149.73872150412225,259.1631718340575
2030-01-02 06:45:00,0.0,29.59,0.0,407.64,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.406436140054,101.8085619169935,32.84147158612675,59.1146488550285,26.2731772689015,120.94281352256024,71.6929324621485,149.73872150412225,259.1631718340575
2030-01-02 07:00:00,0.0,29.59,0.0,277.97,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4461609399195,101.916680336284,32.8763484955755,59.17742729203575,26.30107879646025,121.071252089773,71.76906875546375,149.897740682576,259.4383973352275
2030-01-02 07:15:00,0.0,29.59,0.0,277.97,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4461609399195,101.916680336284,32.8763484955755,59.17742729203575,26.30107879646025,121.071252089773,71.76906875546375,149.897740682576,259.4383973352275
2030-01-02 07:30:00,0.0,29.59,0.0,277.97,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4461609399195,101.916680336284,32.8763484955755,59.17742729203575,26.30107879646025,121.071252089773,71.76906875546375,149.897740682576,259.4383973352275
2030-01-02 07:45:00,0.0,29.59,0.0,277.97,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4461609399195,101.916680336284,32.8763484955755,59.17742729203575,26.30107879646025,121.071252089773,71.76906875546375,149.897740682576,259.4383973352275
2030-01-02 08:00:00,0.0,25.634,0.0,275.55,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 08:15:00,0.0,25.634,0.0,275.55,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 08:30:00,0.0,25.634,0.0,275.55,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 08:45:00,0.0,25.634,0.0,275.55,54.20093607501359,52.70125791793884,63.17940386031822,142.742838456398,80.10540842328791,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 09:00:00,0.0,25.634,0.0,58.79,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 09:15:00,0.0,25.634,0.0,58.79,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 09:30:00,0.0,25.634,0.0,58.79,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 09:45:00,0.0,25.634,0.0,58.79,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 10:00:00,0.0,25.634,0.0,44.021,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 10:15:00,0.0,25.634,0.0,44.021,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 10:30:00,0.0,25.634,0.0,44.021,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 10:45:00,0.0,25.634,0.0,44.021,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 11:00:00,0.0,25.634,0.0,110.17,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
2030-01-02 11:15:00,0.0,25.634,0.0,110.17,54.20093609021895,52.701257712203336,63.17943452988737,142.742838456398,80.11088463338105,225.0,100.0,37.4991273400645,102.06083822955375,32.9228510417915,59.26113187522475,26.33828083343325,121.2425035137715,71.87058381383875,150.10976625514576,259.8053646723675
