datetime,plant_name,heat_demand_MWh,day_ahead_price_EUR_per_MWh,IDC_price_EUR_per_MWh,additional_electricity_charge_EUR_per_MWh_el,day_ahead_delivered_price_EUR_per_MWh,IDC_delivered_price_EUR_per_MWh,afrr_energy_delivered_price_EUR_per_MWh,gas_price_EUR_per_MWh,co2_price_EUR_per_t,day_ahead_price_signal,IDC_price_signal,gas_price_signal,co2_price_signal,gas_based_heat_benchmark_EUR_per_MWh_th,electricity_trading_benchmark_EUR_per_MWh_el,etes_charge_MWh,etes_discharge_MWh,etes_soc_MWh,gas_heat_MWh,gas_input_MWh,electricity_consumption_MWh,DA_position_MWh,IDC_buy_MWh,IDC_sell_MWh,final_planned_electricity_MWh,actual_electricity_consumption_MWh,DA_electricity_cost_EUR,IDC_buy_cost_EUR,IDC_sell_revenue_EUR,afrr_energy_bid_MWh,afrr_energy_bid_MW,afrr_energy_activated_MWh,afrr_energy_price_EUR_per_MWh,afrr_system_activation_MWh,afrr_energy_bid_price_EUR_per_MWh,afrr_energy_market_spread_EUR_per_MWh,afrr_energy_net_spread_EUR_per_MWh,afrr_energy_cost_EUR,afrr_energy_savings_vs_benchmark_EUR,afrr_energy_pay_as_cleared_reward_EUR,afrr_energy_net_value_after_charges_EUR,afrr_energy_capacity_backed_bid_MWh,afrr_energy_free_bid_MWh,afrr_energy_capacity_backed_activated_MWh,afrr_energy_free_activated_MWh,useful_heat_cap_binding,curtailed_proxy_activation_due_to_heat_cap_MWh,electricity_market_cost_EUR,additional_electricity_charges_cost_EUR,electricity_cost_EUR,gas_cost_EUR,co2_cost_EUR,operating_cost_EUR,charge_allowed_by_strategy,idc_buy_allowed_by_strategy,idc_sell_allowed_by_strategy,afrr_energy_bid_allowed_by_strategy,solver,afrr_capacity_block_id,afrr_capacity_block_duration_h,afrr_capacity_down_price_EUR_per_MW_h,afrr_capacity_reserved_MW,afrr_capacity_reserved_MWh,afrr_capacity_revenue_EUR,reserved_capacity_headroom_MWh,available_charge_headroom_after_schedule_MWh,available_storage_headroom_after_schedule_MWh,gross_operating_cost_EUR,net_operating_cost_EUR,gas_heat_after_day_ahead_MWh,etes_discharge_after_day_ahead_MWh,gas_heat_after_intraday_MWh,etes_discharge_after_intraday_MWh,gas_heat_after_afrr_energy_MWh,etes_discharge_after_afrr_energy_MWh
2025-01-01 00:00:00+01:00,plant_1,1.605,2.16,44.52,58.63,60.790000000000006,103.15,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 00:15:00+01:00,plant_1,1.605,2.16,62.25,58.63,60.790000000000006,120.88,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 00:30:00+01:00,plant_1,1.605,2.16,36.93,58.63,60.790000000000006,95.56,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 00:45:00+01:00,plant_1,1.605,2.16,29.19,58.63,60.790000000000006,87.82000000000001,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 01:00:00+01:00,plant_1,1.605,1.6,36.95,58.63,60.230000000000004,95.58000000000001,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 01:15:00+01:00,plant_1,1.605,1.6,10.98,58.63,60.230000000000004,69.61,49.650000000000006,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.839,0.7970499999999999,0.0,0.8079500000000001,0.950529411764706,0.839,0.0,0.0,0.0,0.839,0.839,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,0.839,-8.98,0.839,55.88235294117647,64.86235294117647,6.232352941176465,-7.53422,5.228944117647054,54.419514117647054,5.228944117647054,0.0,1.6894736842105265,0.0,0.839,False,0.0,-7.53422,49.19057,41.65635,47.5264705882353,0.0,89.1828205882353,False,False,False,True,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,3.161,84.21052631578948,89.1828205882353,89.1828205882353,1.605,0.0,1.605,0.0,0.8079500000000001,0.7970499999999999
2025-01-01 01:30:00+01:00,plant_1,1.605,1.6,3.49,58.63,60.230000000000004,62.120000000000005,68.4,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,0.162,55.88235294117647,46.11235294117647,-12.517647058823535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 01:45:00+01:00,plant_1,1.605,1.6,0.75,58.63,60.230000000000004,59.38,49.43000000000001,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,2.452,1.605,0.7243999999999997,0.0,0.0,2.452,0.0,0.0,0.0,2.452,2.452,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,2.452,-9.2,2.452,55.88235294117647,65.08235294117647,6.452352941176464,-22.5584,15.82116941176469,159.5819294117647,15.82116941176469,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-22.5584,143.76076,121.20236,0.0,0.0,121.20236,False,False,False,True,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,1.548,83.44800000000001,121.20236,121.20236,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 02:00:00+01:00,plant_1,1.605,0.0,47.98,58.63,58.63,106.61,54.81,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.37,1.0751755999999997,0.0,0.5298244000000003,0.6233228235294122,0.37,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,0.37,-3.82,0.37,55.88235294117647,59.70235294117647,1.0723529411764687,-1.4134,0.39677058823529343,22.089870588235293,0.39677058823529343,0.0,1.6894736842105265,0.0,0.37,False,0.0,-1.4134,21.6931,20.279700000000002,31.166141176470607,0.0,51.44584117647061,False,False,False,True,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,3.63,84.21052631578948,51.44584117647061,51.44584117647061,1.605,0.0,1.605,0.0,0.5298244000000003,1.0751755999999997
2025-01-01 02:15:00+01:00,plant_1,1.605,0.0,25.35,58.63,58.63,83.98,87.17,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,0.0,55.88235294117647,27.342352941176472,-31.28764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 02:30:00+01:00,plant_1,1.605,0.0,10.09,58.63,58.63,68.72,101.18,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55,0.44,55.88235294117647,13.332352941176474,-45.297647058823536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 02:45:00+01:00,plant_1,1.605,0.0,8.58,58.63,58.63,67.21000000000001,51.61,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,1.605,2.195,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,4.0,-7.02,17.607,55.88235294117647,62.902352941176474,4.272352941176472,-28.08,17.089411764705886,251.6094117647059,17.089411764705886,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-28.08,234.52,206.44,0.0,0.0,206.44,False,False,False,True,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,0.0,81.9,206.44,206.44,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 03:00:00+01:00,plant_1,1.605,-0.01,25.61,58.63,58.620000000000005,84.24000000000001,76.81,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,1.605,0.5878049999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,4.897,55.88235294117647,37.70235294117647,-20.92764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,83.59178421052631,0.0,0.0,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 03:15:00+01:00,plant_1,1.605,-0.01,18.84,58.63,58.620000000000005,77.47,66.08,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.5872171949999999,0.0,1.017782805,1.1973915352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.074,55.88235294117647,48.43235294117647,-10.197647058823527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,59.869576764705876,0.0,59.869576764705876,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,59.869576764705876,59.869576764705876,1.605,0.0,1.605,0.0,1.017782805,0.5872171949999999
2025-01-01 03:30:00+01:00,plant_1,1.605,-0.01,9.13,58.63,58.620000000000005,67.76,67.16,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.171,55.88235294117647,47.35235294117647,-11.277647058823526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 03:45:00+01:00,plant_1,1.605,-0.01,7.45,58.63,58.620000000000005,66.08,84.09,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,0.723,55.88235294117647,30.42235294117647,-28.207647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_00:00_04:00,4.0,28.8,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 04:00:00+01:00,plant_1,1.605,-0.01,17.67,58.63,58.620000000000005,76.30000000000001,51.080000000000005,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,2.63,1.605,0.8935,0.0,0.0,2.63,0.0,0.0,0.0,2.63,2.63,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,2.63,-7.55,2.63,55.88235294117647,63.43235294117647,4.802352941176466,-19.8565,12.630188235294105,166.8270882352941,12.630188235294105,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-19.8565,154.1969,134.3404,0.0,0.0,134.3404,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,1.37,83.27,134.3404,134.3404,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 04:15:00+01:00,plant_1,1.605,-0.01,11.74,58.63,58.620000000000005,70.37,107.14,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.8926065,0.0,0.7123935,0.83811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.51,0.056,55.88235294117647,7.372352941176473,-51.25764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,41.9055,0.0,41.9055,False,False,False,False,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,4.0,84.21052631578948,41.9055,41.9055,1.605,0.0,1.605,0.0,0.7123935,0.8926065
2025-01-01 04:30:00+01:00,plant_1,1.605,-0.01,7.45,58.63,58.620000000000005,66.08,50.02,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.022,0.0209,0.0,1.5841,1.8636470588235294,0.022,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,0.022,-8.61,0.022,55.88235294117647,64.49235294117648,5.862352941176468,-0.18941999999999998,0.12897176470588229,1.4188317647058823,0.12897176470588229,0.0,1.6894736842105265,0.0,0.022,False,0.0,-0.18941999999999998,1.28986,1.10044,93.18235294117648,0.0,94.28279294117648,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,3.978,84.21052631578948,94.28279294117648,94.28279294117648,1.605,0.0,1.605,0.0,1.5841,0.0209
2025-01-01 04:45:00+01:00,plant_1,1.605,-0.01,3.2,58.63,58.620000000000005,61.830000000000005,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,0.0,0.0,1.605,1.888235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,94.41176470588235,0.0,94.41176470588235,False,False,False,False,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,4.0,84.21052631578948,94.41176470588235,94.41176470588235,1.605,0.0,1.605,0.0,1.605,0.0
2025-01-01 05:00:00+01:00,plant_1,1.605,-0.06,10.73,58.63,58.57,69.36,24.21,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,1.605,2.195,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,4.0,-34.42,19.051,55.88235294117647,90.30235294117648,31.67235294117647,-137.68,126.68941176470588,361.2094117647059,126.68941176470588,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-137.68,234.52,96.84,0.0,0.0,96.84,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,81.9,96.84,96.84,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 05:15:00+01:00,plant_1,1.605,-0.06,7.53,58.63,58.57,66.16,23.520000000000003,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,1.605,4.387805,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,4.0,-35.11,9.705,55.88235294117647,90.99235294117648,32.36235294117647,-140.44,129.44941176470587,363.9694117647059,129.44941176470587,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-140.44,234.52,94.08000000000001,0.0,0.0,94.08000000000001,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,79.59178421052631,94.08000000000001,94.08000000000001,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 05:30:00+01:00,plant_1,1.605,-0.06,7.02,58.63,58.57,65.65,21.6,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,1.605,6.578417195,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,4.0,-37.03,13.505,55.88235294117647,92.91235294117647,34.28235294117647,-148.12,137.12941176470588,371.64941176470586,137.12941176470588,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-148.12,234.52,86.4,0.0,0.0,86.4,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,77.2858766368421,86.4,86.4,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 05:45:00+01:00,plant_1,1.605,-0.06,5.88,58.63,58.57,64.51,28.890000000000004,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,1.605,8.766838777805,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.6894736842105265,6.757894736842106,4.0,-29.74,12.413,55.88235294117647,85.62235294117647,26.992352941176467,-118.96,107.96941176470587,342.4894117647059,107.96941176470587,0.0,1.6894736842105265,0.0,1.6894736842105265,False,0.0,-118.96,234.52,115.56000000000002,0.0,0.0,115.56000000000002,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,74.98227497073158,115.56000000000002,115.56000000000002,1.605,0.0,1.605,0.0,0.0,1.605
2025-01-01 06:00:00+01:00,plant_1,2.3685,-0.09,6.94,58.63,58.54,65.57000000000001,58.63,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,0.0,2.3685,6.389571939027197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235294117647,55.88235294117647,-2.7476470588235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,4.0,77.48466111681348,0.0,0.0,2.3685,0.0,2.3685,0.0,0.0,2.3685
2025-01-01 06:15:00+01:00,plant_1,2.3685,-0.09,7.49,58.63,58.54,66.12,40.410000000000004,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,1.762,2.3685,5.688582367088169,0.0,0.0,1.762,0.0,0.0,0.0,1.762,1.762,0.0,0.0,0.0,2.4931578947368425,9.97263157894737,1.762,-18.22,1.762,55.88235294117647,74.10235294117646,15.472352941176467,-32.10364,27.262285882352934,130.56834588235293,27.262285882352934,0.0,2.4931578947368425,0.0,1.762,False,0.0,-32.10364,103.30606,71.20242,0.0,0.0,71.20242,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,2.238,78.2225448767493,71.20242,71.20242,2.3685,0.0,2.3685,0.0,0.0,2.3685
2025-01-01 06:30:00+01:00,plant_1,2.3685,-0.09,11.64,58.63,58.54,70.27000000000001,37.99,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.3685,7.114393784721081,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.4931578947368425,9.97263157894737,4.0,-20.64,5.919,55.88235294117647,76.52235294117648,17.89235294117647,-82.56,71.56941176470588,306.0894117647059,71.56941176470588,0.0,2.4931578947368425,0.0,2.4931578947368425,False,0.0,-82.56,234.52,151.96,0.0,0.0,151.96,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,76.72169075292518,151.96,151.96,2.3685,0.0,2.3685,0.0,0.0,2.3685
2025-01-01 06:45:00+01:00,plant_1,2.3685,-0.09,18.14,58.63,58.54,76.77000000000001,22.880000000000003,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.3685,8.538779390936359,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.4931578947368425,9.97263157894737,4.0,-35.75,11.299,55.88235294117647,91.63235294117646,33.00235294117647,-143.0,132.00941176470587,366.52941176470586,132.00941176470587,0.0,2.4931578947368425,0.0,2.4931578947368425,False,0.0,-143.0,234.52,91.52000000000001,0.0,0.0,91.52000000000001,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,75.22233748322489,91.52000000000001,91.52000000000001,2.3685,0.0,2.3685,0.0,0.0,2.3685
2025-01-01 07:00:00+01:00,plant_1,2.88875,-0.01,12.62,58.63,58.620000000000005,71.25,-31.43999999999999,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.88875,9.441490611545422,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0407894736842107,12.163157894736843,4.0,-90.07,23.427,55.88235294117647,145.95235294117646,87.32235294117646,-360.28,349.28941176470585,583.8094117647058,349.28941176470585,0.0,3.0407894736842107,0.0,3.0407894736842107,False,0.0,-360.28,234.52,-125.75999999999996,0.0,0.0,-125.75999999999996,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,74.27211514574167,-125.75999999999996,-125.75999999999996,2.88875,0.0,2.88875,0.0,0.0,2.88875
2025-01-01 07:15:00+01:00,plant_1,2.88875,-0.01,17.99,58.63,58.620000000000005,76.62,-84.47,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.88875,10.343299120933878,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0407894736842107,12.163157894736843,4.0,-143.1,64.66,55.88235294117647,198.98235294117646,140.35235294117646,-572.4,561.4094117647059,795.9294117647058,561.4094117647059,0.0,3.0407894736842107,0.0,3.0407894736842107,False,0.0,-572.4,234.52,-337.88,0.0,0.0,-337.88,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,73.32284303059592,-337.88,-337.88,2.88875,0.0,2.88875,0.0,0.0,2.88875
2025-01-01 07:30:00+01:00,plant_1,2.88875,-0.01,18.55,58.63,58.620000000000005,77.18,19.230000000000004,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.88875,11.244205821812944,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0407894736842107,12.163157894736843,4.0,-39.4,17.737,55.88235294117647,95.28235294117647,36.65235294117647,-157.6,146.60941176470587,381.1294117647059,146.60941176470587,0.0,3.0407894736842107,0.0,3.0407894736842107,False,0.0,-157.6,234.52,76.92000000000002,0.0,0.0,76.92000000000002,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,72.37452018756532,76.92000000000002,76.92000000000002,2.88875,0.0,2.88875,0.0,0.0,2.88875
2025-01-01 07:45:00+01:00,plant_1,2.88875,-0.01,17.37,58.63,58.620000000000005,76.0,-37.46,50.0,0.0,DE_DA_price,DE_ID3_price,natural_gas_price,,58.82352941176471,55.88235294117647,4.0,2.88875,12.144211615991132,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0407894736842107,12.163157894736843,4.0,-96.09,35.453,55.88235294117647,151.97235294117647,93.34235294117647,-384.36,373.3694117647059,607.8894117647059,373.3694117647059,0.0,3.0407894736842107,0.0,3.0407894736842107,False,0.0,-384.36,234.52,-149.84,0.0,0.0,-149.84,False,False,False,True,highs,2025-01-01_04:00_08:00,4.0,23.72,0.0,0.0,0.0,0.0,0.0,71.42714566737776,-149.84,-149.84,2.88875,0.0,2.88875,0.0,0.0,2.88875
